# step r x y z
29137 2.18574 0.151815 0.498527 2.1227
29138 2.18574 0.151815 0.498527 2.1227
29139 2.18574 0.151815 0.498527 2.1227
29140 4.12948 1.2765 2.20509 3.24972
29141 4.12948 1.2765 2.20509 3.24972
29142 4.57366 0.0414616 1.93463 4.14414
29143 2.8911 -1.9394 1.1452 1.81265
29144 4.41327 -0.428559 3.20001 3.00885
29145 4.41327 -0.428559 3.20001 3.00885
29146 4.08183 0.628064 1.66518 3.67342
29147 3.67678 2.38195 -0.806132 2.68239
29148 3.67678 2.38195 -0.806132 2.68239
29149 3.67678 2.38195 -0.806132 2.68239
29150 3.41428 -0.234442 1.2575 3.16561
29151 5.75735 0.135831 -0.669291 5.7167
29152 5.75735 0.135831 -0.669291 5.7167
29153 8.61371 0.81058 2.14788 8.30214
29154 7.78048 -0.0359022 1.62055 7.60975
29155 7.78048 -0.0359022 1.62055 7.60975
29156 6.92133 -1.81856 -0.66669 6.64479
29157 7.4148 -0.0940264 -2.72715 6.89443
29158 6.70491 -0.172683 -4.60628 4.86911
29159 5.88036 0.612209 -2.16323 5.43362
29160 6.18266 2.62578 0.281334 5.59029
29161 6.18266 2.62578 0.281334 5.59029
29162 4.48254 1.75083 1.54247 3.82735
29163 4.48254 1.75083 1.54247 3.82735
29164 3.15349 0.294071 -0.313363 3.12408
29165 1.76922 0.693469 -1.07688 1.22048
29166 3.55324 0.161329 -3.10585 -1.71849
29167 2.60285 0.201045 -0.76813 -2.47879
29168 2.60285 0.201045 -0.76813 -2.47879
29169 3.63359 -0.390866 0.672243 -3.54941
29170 2.9165 -0.0842302 1.68563 -2.37856
29171 2.9165 -0.0842302 1.68563 -2.37856
29172 2.9165 -0.0842302 1.68563 -2.37856
29173 2.9165 -0.0842302 1.68563 -2.37856
29174 2.9165 -0.0842302 1.68563 -2.37856
29175 3.96558 -1.50537 -0.836908 -3.57201
29176 4.53581 0.425562 -3.22301 -3.16302
29177 4.26582 0.451303 -3.60314 -2.23852
29178 4.26582 0.451303 -3.60314 -2.23852
29179 2.74228 -0.206907 -1.16228 -2.47516
29180 2.74228 -0.206907 -1.16228 -2.47516
29181 2.74228 -0.206907 -1.16228 -2.47516
29182 3.70231 2.2299 -0.654184 -2.88212
29183 3.9705 1.3032 -0.111585 -3.74888
29184 4.25161 -0.167371 0.171845 -4.24484
29185 5.15644 -2.31366 0.49267 -4.58183
29186 5.15644 -2.31366 0.49267 -4.58183
29187 5.15644 -2.31366 0.49267 -4.58183
29188 2.55329 -0.979772 -0.724914 -2.24362
29189 2.32348 0.1021 -1.28574 -1.93261
29190 4.4643 -0.899134 -0.330064 -4.36034
29191 4.4643 -0.899134 -0.330064 -4.36034
29192 6.07645 1.95814 -1.79195 -5.46607
29193 7.21047 0.435512 -1.23467 -7.09061
29194 7.21047 0.435512 -1.23467 -7.09061
29195 7.21047 0.435512 -1.23467 -7.09061
29196 6.09951 2.61194 1.47241 -5.31167
29197 5.47315 1.19894 2.11549 -4.90333
29198 5.47315 1.19894 2.11549 -4.90333
29199 5.47315 1.19894 2.11549 -4.90333
29200 5.47315 1.19894 2.11549 -4.90333
29201 5.69909 3.07141 2.13042 -4.30202
29202 5.69909 3.07141 2.13042 -4.30202
29203 5.69909 3.07141 2.13042 -4.30202
29204 5.69909 3.07141 2.13042 -4.30202
29205 5.69909 3.07141 2.13042 -4.30202
29206 5.86915 0.453554 0.040311 -5.85146
29207 4.22289 -1.45989 1.25385 -3.75891
29208 2.99439 -2.27767 0.0879957 -1.94187
29209 6.57044 -4.16854 1.92393 -4.70026
29210 6.57044 -4.16854 1.92393 -4.70026
29211 5.07122 -4.46919 0.179964 -2.38981
29212 2.31098 -1.76796 -1.0636 -1.04099
29213 2.31098 -1.76796 -1.0636 -1.04099
29214 5.69483 -3.7882 -2.30283 -3.57458
29215 5.69483 -3.7882 -2.30283 -3.57458
29216 5.69483 -3.7882 -2.30283 -3.57458
29217 4.2728 -3.09176 -0.102322 -2.94744
29218 4.2728 -3.09176 -0.102322 -2.94744
29219 4.2728 -3.09176 -0.102322 -2.94744
29220 4.2728 -3.09176 -0.102322 -2.94744
29221 2.83137 -1.48908 1.59955 -1.80021
29222 2.83137 -1.48908 1.59955 -1.80021
29223 2.83137 -1.48908 1.59955 -1.80021
29224 2.83137 -1.48908 1.59955 -1.80021
29225 2.83137 -1.48908 1.59955 -1.80021
29226 4.82901 -3.7304 1.7686 -2.50509
29227 4.82901 -3.7304 1.7686 -2.50509
29228 5.38929 -3.90982 -0.229206 -3.70206
29229 3.1198 -1.91751 -0.745681 -2.34526
29230 1.71195 0.254529 -1.40246 -0.948208
29231 1.71195 0.254529 -1.40246 -0.948208
29232 1.7147 0.0343915 0.144343 -1.70827
29233 4.1038 -0.259362 -0.315665 -4.08341
29234 2.24325 -0.235767 1.14301 -1.91575
29235 2.24325 -0.235767 1.14301 -1.91575
29236 2.64344 1.31741 -1.3356 -1.86237
29237 2.64344 1.31741 -1.3356 -1.86237
29238 2.11925 1.61001 -0.163794 -1.36831
29239 2.29409 -0.706415 1.76034 -1.29036
29240 3.76392 1.14571 2.03269 -2.95341
29241 3.76392 1.14571 2.03269 -2.95341
29242 3.76392 1.14571 2.03269 -2.95341
29243 3.76392 1.14571 2.03269 -2.95341
29244 3.76392 1.14571 2.03269 -2.95341
29245 3.72834 -1.47268 -0.570226 -3.37736
29246 1.88539 1.19256 0.320332 -1.42474
29247 3.66044 2.38201 0.49507 -2.73492
29248 3.66044 2.38201 0.49507 -2.73492
29249 3.66044 2.38201 0.49507 -2.73492
29250 3.66044 2.38201 0.49507 -2.73492
29251 3.66044 2.38201 0.49507 -2.73492
29252 3.66044 2.38201 0.49507 -2.73492
29253 2.57276 1.47853 1.18294 -1.74175
29254 2.57276 1.47853 1.18294 -1.74175
29255 2.57276 1.47853 1.18294 -1.74175
29256 2.57276 1.47853 1.18294 -1.74175
29257 2.57276 1.47853 1.18294 -1.74175
29258 2.57276 1.47853 1.18294 -1.74175
29259 2.57276 1.47853 1.18294 -1.74175
29260 2.57276 1.47853 1.18294 -1.74175
29261 4.35183 1.9274 -0.80879 -3.81698
29262 4.35183 1.9274 -0.80879 -3.81698
29263 3.30442 3.13624 -0.330109 -0.987019
29264 3.34792 2.83314 -1.64778 0.683147
29265 5.71255 3.0461 -4.21421 2.36537
29266 5.71255 3.0461 -4.21421 2.36537
29267 5.71255 3.0461 -4.21421 2.36537
29268 5.71255 3.0461 -4.21421 2.36537
29269 5.71255 3.0461 -4.21421 2.36537
29270 3.11463 2.07691 -1.76114 1.51187
29271 1.74227 0.754455 0.662758 -1.42375
29272 1.59075 -1.11763 1.03941 -0.448352
29273 3.7874 1.60129 3.19601 -1.25131
29274 3.7874 1.60129 3.19601 -1.25131
29275 6.16982 3.43254 5.06189 -0.813376
29276 7.04386 2.21015 5.89433 -3.16038
29277 6.06953 4.55323 3.55642 -1.85989
29278 6.06953 4.55323 3.55642 -1.85989
29279 8.61517 5.9926 3.8451 -4.85026
29280 10.0333 4.43865 4.98508 -7.49094
29281 9.18877 2.64877 1.99051 -8.57062
29282 9.18877 2.64877 1.99051 -8.57062
29283 9.18877 2.64877 1.99051 -8.57062
29284 9.24876 0.687103 3.92279 -8.3474
29285 8.89797 2.48413 4.80046 -7.06813
29286 8.89797 2.48413 4.80046 -7.06813
29287 7.06555 4.49257 3.54049 -4.14774
29288 5.8707 4.65785 3.08871 -1.79708
29289 7.7694 7.01458 1.25126 -3.09737
29290 7.04894 5.71826 -0.733555 -4.05598
29291 3.89473 2.758 -1.74639 -2.12426
29292 3.89473 2.758 -1.74639 -2.12426
29293 3.89473 2.758 -1.74639 -2.12426
29294 0.739708 0.263362 -0.175888 -0.668484
29295 0.739708 0.263362 -0.175888 -0.668484
29296 1.42534 0.0905285 -0.26205 -1.39812
29297 1.42534 0.0905285 -0.26205 -1.39812
29298 1.42534 0.0905285 -0.26205 -1.39812
29299 1.42534 0.0905285 -0.26205 -1.39812
29300 3.97275 1.0156 -1.67863 -3.4545
29301 3.97275 1.0156 -1.67863 -3.4545
29302 3.97275 1.0156 -1.67863 -3.4545
29303 6.02489 2.43295 -3.21683 -4.47572
29304 6.02489 2.43295 -3.21683 -4.47572
29305 6.02489 2.43295 -3.21683 -4.47572
29306 6.02489 2.43295 -3.21683 -4.47572
29307 6.02489 2.43295 -3.21683 -4.47572
29308 6.02489 2.43295 -3.21683 -4.47572
29309 6.02489 2.43295 -3.21683 -4.47572
29310 7.43467 1.45234 -0.929559 -7.23194
29311 8.00962 -0.322574 -2.04324 -7.7379
29312 9.23492 1.8761 -3.092 -8.49726
29313 8.92997 0.0874164 -4.65975 -7.61732
29314 8.92997 0.0874164 -4.65975 -7.61732
29315 6.82762 0.219733 -2.14011 -6.47982
29316 6.04624 1.97674 0.0978118 -5.71314
29317 4.55242 1.21364 2.99484 -3.20664
29318 4.55242 1.21364 2.99484 -3.20664
29319 4.55242 1.21364 2.99484 -3.20664
29320 4.55242 1.21364 2.99484 -3.20664
29321 4.55242 1.21364 2.99484 -3.20664
29322 5.12067 -1.55936 0.502132 -4.85155
29323 4.89245 -1.61776 -0.891629 -4.53034
29324 4.89245 -1.61776 -0.891629 -4.53034
29325 3.99885 -1.6787 -1.02159 -3.48269
29326 3.71664 -1.10919 1.96628 -2.95243
29327 2.94228 -0.0286113 0.743457 -2.84666
29328 2.94228 -0.0286113 0.743457 -2.84666
29329 2.94228 -0.0286113 0.743457 -2.84666
29330 2.94228 -0.0286113 0.743457 -2.84666
29331 1.02732 0.0581127 -0.389984 -0.94864
29332 2.46745 -1.06214 1.09465 1.93956
29333 2.46745 -1.06214 1.09465 1.93956
29334 3.77867 0.228846 1.12164 3.60109
29335 3.77867 0.228846 1.12164 3.60109
29336 3.77867 0.228846 1.12164 3.60109
29337 3.77867 0.228846 1.12164 3.60109
29338 2.49415 0.743485 -1.05094 2.13624
29339 3.29979 -0.885001 1.22269 2.93435
29340 3.29979 -0.885001 1.22269 2.93435
29341 3.29979 -0.885001 1.22269 2.93435
29342 3.29979 -0.885001 1.22269 2.93435
29343 3.29979 -0.885001 1.22269 2.93435
29344 1.01753 -0.415399 -0.320571 0.87181
29345 3.39452 -0.12866 2.1677 2.60907
29346 2.58952 -0.49196 0.756097 2.42733
29347 2.58952 -0.49196 0.756097 2.42733
29348 2.58952 -0.49196 0.756097 2.42733
29349 2.58952 -0.49196 0.756097 2.42733
29350 2.58952 -0.49196 0.756097 2.42733
29351 2.58952 -0.49196 0.756097 2.42733
29352 2.58952 -0.49196 0.756097 2.42733
29353 2.58952 -0.49196 0.756097 2.42733
29354 2.58952 -0.49196 0.756097 2.42733
29355 4.25852 -1.77985 -0.000720762 3.86873
29356 5.62244 -1.18879 -2.29683 4.99231
29357 5.62244 -1.18879 -2.29683 4.99231
29358 5.08383 1.34884 -4.08104 2.71497
29359 5.08383 1.34884 -4.08104 2.71497
29360 5.08383 1.34884 -4.08104 2.71497
29361 5.08383 1.34884 -4.08104 2.71497
29362 7.40755 -1.61423 -5.73347 4.4038
29363 7.62832 -2.46265 -5.6911 4.44275
29364 7.62832 -2.46265 -5.6911 4.44275
29365 7.62832 -2.46265 -5.6911 4.44275
29366 7.62832 -2.46265 -5.6911 4.44275
29367 7.25607 -0.476383 -5.12153 5.11796
29368 7.25607 -0.476383 -5.12153 5.11796
29369 7.25607 -0.476383 -5.12153 5.11796
29370 3.5293 0.916804 -2.30528 2.5102
29371 3.5293 0.916804 -2.30528 2.5102
29372 5.48647 1.75113 -0.197529 5.19576
29373 4.37855 3.31565 0.908059 2.71175
29374 4.37855 3.31565 0.908059 2.71175
29375 5.37356 0.753237 2.08941 4.89308
29376 3.09415 0.379323 2.1886 2.15405
29377 3.09415 0.379323 2.1886 2.15405
29378 3.75739 -2.01505 0.931006 3.03162
29379 3.75739 -2.01505 0.931006 3.03162
29380 5.88279 -4.55563 2.00456 3.13611
29381 5.88279 -4.55563 2.00456 3.13611
29382 7.51858 -4.83407 2.47496 5.19955
29383 7.51858 -4.83407 2.47496 5.19955
29384 7.51858 -4.83407 2.47496 5.19955
29385 7.51858 -4.83407 2.47496 5.19955
29386 5.56312 -3.4103 1.80519 4.00743
29387 5.56312 -3.4103 1.80519 4.00743
29388 4.50558 -2.39826 -0.636817 3.76072
29389 4.50558 -2.39826 -0.636817 3.76072
29390 2.2727 0.367485 1.92791 1.14599
29391 2.79692 -1.25773 2.40824 -0.664255
29392 4.35273 -4.05508 -0.0501582 -1.58118
29393 5.19213 -4.81311 -0.584197 -1.85768
29394 5.19213 -4.81311 -0.584197 -1.85768
29395 5.45147 -2.83636 2.24684 -4.07741
29396 5.45147 -2.83636 2.24684 -4.07741
29397 5.45147 -2.83636 2.24684 -4.07741
29398 6.3019 -2.37097 0.183099 -5.836
29399 6.77453 -4.77654 1.61712 -4.5237
29400 6.77453 -4.77654 1.61712 -4.5237
29401 4.46624 -3.24003 0.946932 -2.92451
29402 4.46624 -3.24003 0.946932 -2.92451
29403 6.88301 -5.28776 0.540819 -4.37298
29404 6.23885 -5.16587 1.393 -3.20884
29405 6.23885 -5.16587 1.393 -3.20884
29406 7.77973 -7.11452 0.973712 -2.99327
29407 6.86791 -5.33328 2.52827 -3.51171
29408 6.86791 -5.33328 2.52827 -3.51171
29409 6.86791 -5.33328 2.52827 -3.51171
29410 5.36535 -2.46973 1.66342 -4.46323
29411 3.46118 0.0442808 2.99366 -1.73662
29412 3.46118 0.0442808 2.99366 -1.73662
29413 3.46118 0.0442808 2.99366 -1.73662
29414 4.29066 2.80089 1.90801 -2.6314
29415 4.10494 2.45495 0.714581 -3.21141
29416 4.10494 2.45495 0.714581 -3.21141
29417 4.10494 2.45495 0.714581 -3.21141
29418 4.10494 2.45495 0.714581 -3.21141
29419 4.10494 2.45495 0.714581 -3.21141
29420 5.96198 4.4148 0.316934 -3.99428
29421 3.90883 3.08694 -2.16471 -1.03144
29422 3.90883 3.08694 -2.16471 -1.03144
29423 3.02974 1.4196 -2.27968 1.40253
29424 2.14677 -0.658737 -0.464734 1.98966
29425 2.14677 -0.658737 -0.464734 1.98966
29426 5.84941 -3.20099 -3.44077 3.48286
29427 5.84941 -3.20099 -3.44077 3.48286
29428 5.56556 -0.29292 -3.45619 4.35251
29429 5.56556 -0.29292 -3.45619 4.35251
29430 5.13945 1.03532 -0.763989 4.97578
29431 5.13945 1.03532 -0.763989 4.97578
29432 6.92742 1.42453 0.956384 6.71157
29433 5.90127 4.16482 -1.64562 3.84334
29434 5.90127 4.16482 -1.64562 3.84334
29435 4.56431 3.37295 0.087744 3.07383
29436 4.56431 3.37295 0.087744 3.07383
29437 4.56431 3.37295 0.087744 3.07383
29438 3.94501 2.70228 -1.7637 2.26939
29439 3.13191 0.946718 -2.75063 1.16043
29440 3.13191 0.946718 -2.75063 1.16043
29441 3.13191 0.946718 -2.75063 1.16043
29442 1.6169 0.656731 -1.31884 -0.666134
29443 1.6169 0.656731 -1.31884 -0.666134
29444 3.65965 2.81098 0.166892 -2.33744
29445 5.53278 2.3226 0.0363814 -5.02154
29446 6.06867 0.48486 0.998546 -5.96628
29447 3.64594 1.17913 -1.26767 -3.20867
29448 3.17464 -0.142236 1.56964 -2.75578
29449 5.30795 -2.84155 3.63401 -2.62563
29450 5.30795 -2.84155 3.63401 -2.62563
29451 6.09226 -2.77506 1.94402 -5.06315
29452 5.38725 -3.991 -0.509897 -3.58251
29453 4.31753 -2.80228 0.533336 -3.24096
29454 4.31753 -2.80228 0.533336 -3.24096
29455 5.30003 0.121708 0.56201 -5.26874
29456 5.30003 0.121708 0.56201 -5.26874
29457 4.21336 -1.468 -0.910041 -3.84307
29458 4.03892 -0.518482 1.41541 -3.74708
29459 4.03892 -0.518482 1.41541 -3.74708
29460 4.86494 1.91613 -0.683645 -4.41913
29461 4.86494 1.91613 -0.683645 -4.41913
29462 5.77046 -0.504501 -0.561427 -5.72088
29463 5.77046 -0.504501 -0.561427 -5.72088
29464 5.77046 -0.504501 -0.561427 -5.72088
29465 5.77046 -0.504501 -0.561427 -5.72088
29466 5.77046 -0.504501 -0.561427 -5.72088
29467 5.77046 -0.504501 -0.561427 -5.72088
29468 5.25852 2.03244 -2.69316 -4.03337
29469 5.25852 2.03244 -2.69316 -4.03337
29470 7.33231 1.74129 -1.62811 -6.93397
29471 4.39249 -0.635576 -1.56939 -4.05303
29472 3.07249 -1.02503 -2.57974 -1.31697
29473 3.64694 0.563369 -2.69558 -2.39095
29474 4.25662 -0.868808 -0.623882 -4.12005
29475 4.25662 -0.868808 -0.623882 -4.12005
29476 4.25662 -0.868808 -0.623882 -4.12005
29477 4.25662 -0.868808 -0.623882 -4.12005
29478 4.25662 -0.868808 -0.623882 -4.12005
29479 4.25662 -0.868808 -0.623882 -4.12005
29480 2.93058 1.4895 1.19999 -2.22029
29481 2.93058 1.4895 1.19999 -2.22029
29482 2.93058 1.4895 1.19999 -2.22029
29483 2.93058 1.4895 1.19999 -2.22029
29484 6.05378 3.9704 -1.04473 -4.44891
29485 6.05378 3.9704 -1.04473 -4.44891
29486 5.40088 4.06182 -1.3491 -3.2941
29487 5.40088 4.06182 -1.3491 -3.2941
29488 1.86846 1.25449 0.595232 -1.25024
29489 3.77833 0.815905 -0.0591762 -3.68871
29490 4.87325 1.67463 0.928828 -4.48123
29491 2.83994 0.269728 -0.141016 -2.82358
29492 2.83994 0.269728 -0.141016 -2.82358
29493 3.54053 -0.162832 -2.41388 -2.58496
29494 3.54053 -0.162832 -2.41388 -2.58496
29495 1.52386 -0.408222 -0.255898 -1.44569
29496 1.52386 -0.408222 -0.255898 -1.44569
29497 1.52386 -0.408222 -0.255898 -1.44569
29498 1.52386 -0.408222 -0.255898 -1.44569
29499 2.69398 0.430061 1.28592 -2.32787
29500 2.69398 0.430061 1.28592 -2.32787
29501 4.37363 2.02306 1.6866 -3.4916
29502 4.37363 2.02306 1.6866 -3.4916
29503 4.37363 2.02306 1.6866 -3.4916
29504 4.37363 2.02306 1.6866 -3.4916
29505 2.41913 0.192397 0.0826216 -2.41005
29506 2.41913 0.192397 0.0826216 -2.41005
29507 2.41913 0.192397 0.0826216 -2.41005
29508 2.41913 0.192397 0.0826216 -2.41005
29509 2.41913 0.192397 0.0826216 -2.41005
29510 1.85559 -1.30306 -0.094172 -1.31771
29511 1.85559 -1.30306 -0.094172 -1.31771
29512 1.85559 -1.30306 -0.094172 -1.31771
29513 1.85559 -1.30306 -0.094172 -1.31771
29514 1.85559 -1.30306 -0.094172 -1.31771
29515 4.69463 -1.75802 2.52165 -3.54827
29516 4.66795 0.810337 3.39966 -3.09441
29517 4.66795 0.810337 3.39966 -3.09441
29518 4.66795 0.810337 3.39966 -3.09441
29519 4.66795 0.810337 3.39966 -3.09441
29520 4.66795 0.810337 3.39966 -3.09441
29521 4.66795 0.810337 3.39966 -3.09441
29522 5.57933 1.99407 3.05876 -4.2186
29523 5.57933 1.99407 3.05876 -4.2186
29524 6.12845 1.41465 0.71512 -5.9199
29525 6.36573 0.45016 -0.776091 -6.30219
29526 6.01888 -1.16891 0.386819 -5.8916
29527 4.58578 0.530778 -1.94556 -4.11854
29528 4.58578 0.530778 -1.94556 -4.11854
29529 4.13083 1.66109 0.48794 -3.75052
29530 4.32689 0.22694 1.41625 -4.08224
29531 2.65044 1.04137 -0.157292 -2.43221
29532 2.65044 1.04137 -0.157292 -2.43221
29533 2.65044 1.04137 -0.157292 -2.43221
29534 2.65044 1.04137 -0.157292 -2.43221
29535 2.65044 1.04137 -0.157292 -2.43221
29536 4.68084 2.8896 0.536383 -3.64318
29537 5.7657 3.02072 0.217366 -4.90625
29538 5.7657 3.02072 0.217366 -4.90625
29539 5.96412 3.40451 -0.132312 -4.89515
29540 5.51175 3.24322 -3.06851 -3.2319
29541 3.00751 1.06367 -0.989029 -2.63354
29542 3.00751 1.06367 -0.989029 -2.63354
29543 3.00751 1.06367 -0.989029 -2.63354
29544 3.75256 -0.251434 -1.04474 -3.59541
29545 3.75256 -0.251434 -1.04474 -3.59541
29546 3.75256 -0.251434 -1.04474 -3.59541
29547 4.22377 -2.76975 -0.483518 -3.15197
29548 4.22377 -2.76975 -0.483518 -3.15197
29549 4.22377 -2.76975 -0.483518 -3.15197
29550 4.01235 -1.90394 -0.143901 -3.52892
29551 4.98702 0.623268 -1.17005 -4.80759
29552 4.78569 3.54808 -1.64404 -2.75881
29553 4.78569 3.54808 -1.64404 -2.75881
29554 4.78569 3.54808 -1.64404 -2.75881
29555 4.25609 2.77182 -2.43486 -2.12197
29556 4.25609 2.77182 -2.43486 -2.12197
29557 4.25609 2.77182 -2.43486 -2.12197
29558 5.19855 4.38336 0.329915 -2.77529
29559 5.19855 4.38336 0.329915 -2.77529
29560 5.19855 4.38336 0.329915 -2.77529
29561 4.92952 3.61872 -2.12208 -2.58879
29562 4.92952 3.61872 -2.12208 -2.58879
29563 4.92952 3.61872 -2.12208 -2.58879
29564 4.92952 3.61872 -2.12208 -2.58879
29565 4.92952 3.61872 -2.12208 -2.58879
29566 4.92952 3.61872 -2.12208 -2.58879
29567 4.92952 3.61872 -2.12208 -2.58879
29568 4.92952 3.61872 -2.12208 -2.58879
29569 4.92952 3.61872 -2.12208 -2.58879
29570 6.49676 3.28059 -3.94005 -3.99019
29571 5.49972 0.553389 -1.48447 -5.2666
29572 5.49972 0.553389 -1.48447 -5.2666
29573 5.87956 3.54462 -0.540109 -4.65974
29574 5.87956 3.54462 -0.540109 -4.65974
29575 5.87956 3.54462 -0.540109 -4.65974
29576 5.87956 3.54462 -0.540109 -4.65974
29577 5.87956 3.54462 -0.540109 -4.65974
29578 5.87956 3.54462 -0.540109 -4.65974
29579 5.87956 3.54462 -0.540109 -4.65974
29580 5.53085 1.39034 -0.923766 -5.27294
29581 5.53085 1.39034 -0.923766 -5.27294
29582 3.53155 1.04981 -0.760536 -3.28501
29583 3.53155 1.04981 -0.760536 -3.28501
29584 3.53155 1.04981 -0.760536 -3.28501
29585 3.53155 1.04981 -0.760536 -3.28501
29586 3.53155 1.04981 -0.760536 -3.28501
29587 5.30271 3.98688 -0.0535497 -3.4958
29588 3.90018 1.24059 -1.57049 -3.34753
29589 4.1467 1.00381 0.875947 -3.92685
29590 4.1467 1.00381 0.875947 -3.92685
29591 4.1467 1.00381 0.875947 -3.92685
29592 4.1467 1.00381 0.875947 -3.92685
29593 5.4403 1.47101 1.19652 -5.09915
29594 5.4403 1.47101 1.19652 -5.09915
29595 3.92816 0.881851 2.36061 -3.01336
29596 3.92816 0.881851 2.36061 -3.01336
29597 5.09817 -0.335214 2.00662 -4.67466
29598 4.00549 -2.35231 0.535144 -3.19754
29599 1.88104 -0.914775 1.47996 -0.714977
29600 1.88104 -0.914775 1.47996 -0.714977
29601 3.74474 0.957375 3.40322 1.23477
29602 3.74474 0.957375 3.40322 1.23477
29603 3.74474 0.957375 3.40322 1.23477
29604 1.9282 -0.199438 1.87857 -0.386193
29605 4.2531 -2.67049 1.81109 -2.77079
29606 5.41368 -1.86444 -0.523527 -5.05547
29607 5.41368 -1.86444 -0.523527 -5.05547
29608 4.68626 -1.69891 -1.76601 -3.99449
29609 2.58974 0.208576 -1.02841 -2.36762
29610 2.58974 0.208576 -1.02841 -2.36762
29611 2.58974 0.208576 -1.02841 -2.36762
29612 2.58974 0.208576 -1.02841 -2.36762
29613 2.58974 0.208576 -1.02841 -2.36762
29614 2.58974 0.208576 -1.02841 -2.36762
29615 5.52509 -0.915332 -1.42413 -5.25934
29616 5.21606 2.0588 0.837803 -4.71876
29617 5.21606 2.0588 0.837803 -4.71876
29618 5.97705 -0.391955 1.33632 -5.81256
29619 5.97705 -0.391955 1.33632 -5.81256
29620 5.67808 0.411523 -0.406786 -5.64852
29621 5.67808 0.411523 -0.406786 -5.64852
29622 7.6228 -2.12941 1.50121 -7.16374
29623 7.6228 -2.12941 1.50121 -7.16374
29624 5.66785 -2.34281 2.2852 -4.62748
29625 5.77178 -4.42699 3.22928 -1.81297
29626 5.28817 -2.82973 3.74162 -2.44084
29627 6.38293 -1.66795 5.17408 -3.34496
29628 7.19872 -3.16714 3.63093 -5.34857
29629 7.19872 -3.16714 3.63093 -5.34857
29630 7.22724 -0.932298 3.67404 -6.15348
29631 7.22724 -0.932298 3.67404 -6.15348
29632 7.22724 -0.932298 3.67404 -6.15348
29633 5.13461 -0.656728 3.39896 -3.79209
29634 5.59886 -1.95067 4.13827 -3.22752
29635 6.15937 -2.36727 3.24355 -4.67047
29636 6.15937 -2.36727 3.24355 -4.67047
29637 6.30306 -4.28524 3.7409 -2.71494
29638 6.30306 -4.28524 3.7409 -2.71494
29639 6.30306 -4.28524 3.7409 -2.71494
29640 5.91785 -2.29489 4.42796 -3.18553
29641 4.39553 -1.30085 3.75803 -1.87235
29642 2.94148 1.12294 1.69738 -2.12373
29643 2.94148 1.12294 1.69738 -2.12373
29644 2.94148 1.12294 1.69738 -2.12373
29645 2.94148 1.12294 1.69738 -2.12373
29646 2.94148 1.12294 1.69738 -2.12373
29647 2.94148 1.12294 1.69738 -2.12373
29648 2.94148 1.12294 1.69738 -2.12373
29649 2.56832 -0.729521 -0.157645 -2.45748
29650 2.56832 -0.729521 -0.157645 -2.45748
29651 3.51141 2.22461 0.647557 -2.63852
29652 3.51141 2.22461 0.647557 -2.63852
29653 3.51141 2.22461 0.647557 -2.63852
29654 2.65859 -0.123239 -2.04814 -1.69058
29655 3.85021 0.362476 -0.309289 -3.82061
29656 3.85021 0.362476 -0.309289 -3.82061
29657 3.85021 0.362476 -0.309289 -3.82061
29658 3.85021 0.362476 -0.309289 -3.82061
29659 3.85021 0.362476 -0.309289 -3.82061
29660 3.85021 0.362476 -0.309289 -3.82061
29661 3.85021 0.362476 -0.309289 -3.82061
29662 6.60986 0.24409 0.736313 -6.56419
29663 5.60544 0.45009 -0.33515 -5.57728
29664 8.73479 3.14126 2.57438 -7.73316
29665 10.4001 2.19947 1.81279 -10.0019
29666 10.4001 2.19947 1.81279 -10.0019
29667 8.4508 4.70393 -0.314422 -7.01357
29668 6.59998 3.45702 -0.0487806 -5.62196
29669 6.59998 3.45702 -0.0487806 -5.62196
29670 5.48647 0.943281 0.677505 -5.36214
29671 6.16812 -1.28185 3.41379 -4.97479
29672 4.96485 -3.57139 0.57706 -3.40028
29673 4.96485 -3.57139 0.57706 -3.40028
29674 4.96485 -3.57139 0.57706 -3.40028
29675 5.60607 -3.29131 0.351892 -4.52454
29676 3.75727 -2.52582 1.71822 -2.18746
29677 3.75727 -2.52582 1.71822 -2.18746
29678 3.75727 -2.52582 1.71822 -2.18746
29679 4.74146 -2.9957 1.87761 -3.1594
29680 4.74146 -2.9957 1.87761 -3.1594
29681 4.74146 -2.9957 1.87761 -3.1594
29682 5.65608 -1.25121 3.2491 -4.45748
29683 5.65608 -1.25121 3.2491 -4.45748
29684 5.85639 -0.284005 3.6517 -4.56965
29685 5.85639 -0.284005 3.6517 -4.56965
29686 6.27445 -2.00817 0.788423 -5.8919
29687 6.82769 0.773525 3.66275 -5.70992
29688 5.22494 -1.93809 3.69337 -3.14688
29689 5.22494 -1.93809 3.69337 -3.14688
29690 5.22494 -1.93809 3.69337 -3.14688
29691 5.22494 -1.93809 3.69337 -3.14688
29692 5.22494 -1.93809 3.69337 -3.14688
29693 7.51933 -4.36974 4.10229 -4.54058
29694 7.51933 -4.36974 4.10229 -4.54058
29695 6.97028 -2.99875 3.59653 -5.16308
29696 6.97028 -2.99875 3.59653 -5.16308
29697 4.5713 -2.74234 1.96277 -3.08609
29698 2.17307 -0.194364 0.3563 -2.13483
29699 2.17307 -0.194364 0.3563 -2.13483
29700 2.17307 -0.194364 0.3563 -2.13483
29701 2.17307 -0.194364 0.3563 -2.13483
29702 3.24869 2.00988 -2.03217 -1.54424
