# step r x y z
23613 0.959809 -0.759712 0.575832 0.111749
23614 0.959809 -0.759712 0.575832 0.111749
23615 0.819464 0.394024 -0.231269 -0.680279
23616 0.819464 0.394024 -0.231269 -0.680279
23617 1.51213 -0.310599 -1.28604 -0.732227
23618 1.51213 -0.310599 -1.28604 -0.732227
23619 1.41271 -0.804883 -0.607249 -0.98952
23620 1.51702 -0.054915 0.106409 -1.51228
23621 1.51702 -0.054915 0.106409 -1.51228
23622 1.67091 0.144017 -1.09259 -1.25597
23623 1.67091 0.144017 -1.09259 -1.25597
23624 1.67091 0.144017 -1.09259 -1.25597
23625 1.39312 -0.488983 -1.18097 -0.554064
23626 1.36877 -1.12581 -0.616554 -0.475334
23627 1.41146 -1.07953 -0.900068 -0.12922
23628 1.41146 -1.07953 -0.900068 -0.12922
23629 1.40457 -0.0123551 -1.07063 0.909079
23630 0.352044 -0.0961391 -0.301123 0.154975
23631 0.241434 0.180492 -0.103807 0.122217
23632 0.241434 0.180492 -0.103807 0.122217
23633 0.241434 0.180492 -0.103807 0.122217
23634 0.241434 0.180492 -0.103807 0.122217
23635 0.241434 0.180492 -0.103807 0.122217
23636 0.241434 0.180492 -0.103807 0.122217
23637 0.985473 -0.934877 -0.31014 -0.0312228
23638 0.936594 -0.361056 0.0913185 -0.859365
23639 1.51584 -0.159601 -0.657995 -1.35622
23640 1.49738 -0.603814 -0.60304 -1.2304
23641 2.37991 -0.0565371 -0.642324 -2.2909
23642 3.74687 -1.15632 -1.2127 -3.35132
23643 3.02788 -0.0709934 -1.72322 -2.48868
23644 3.02788 -0.0709934 -1.72322 -2.48868
23645 3.36008 -1.17863 -2.78693 -1.46081
23646 3.36008 -1.17863 -2.78693 -1.46081
23647 2.90167 -1.27014 -1.90329 -1.78436
23648 2.90167 -1.27014 -1.90329 -1.78436
23649 2.90167 -1.27014 -1.90329 -1.78436
23650 2.90167 -1.27014 -1.90329 -1.78436
23651 3.0734 -0.0739425 -1.07628 -2.87784
23652 3.0734 -0.0739425 -1.07628 -2.87784
23653 3.0734 -0.0739425 -1.07628 -2.87784
23654 2.24483 0.77848 -0.0681123 -2.10442
23655 2.24483 0.77848 -0.0681123 -2.10442
23656 2.19143 0.478281 1.0621 -1.85622
23657 2.19143 0.478281 1.0621 -1.85622
23658 1.69598 -0.69482 1.15009 -1.03483
23659 1.64814 -0.526545 0.115736 -1.55747
23660 1.68967 -0.357434 0.0646684 -1.65017
23661 1.68967 -0.357434 0.0646684 -1.65017
23662 1.65287 -0.431763 -0.400132 -1.54449
23663 1.65914 -0.22956 0.379255 -1.59882
23664 2.95994 -0.671795 1.07369 -2.67527
23665 1.96004 -0.122733 -0.0389208 -1.9558
23666 2.47964 0.976696 0.657686 -2.18223
23667 3.40709 0.809774 -0.540769 -3.26498
23668 4.16172 1.0554 -0.0840932 -4.02479
23669 3.65269 0.835129 -1.12486 -3.37334
23670 4.04073 1.50612 -1.48712 -3.44204
23671 3.27873 1.3788 -1.00109 -2.80122
23672 3.27873 1.3788 -1.00109 -2.80122
23673 2.62256 0.641211 -0.403845 -2.51069
23674 3.28904 1.75353 -1.03764 -2.5819
23675 2.58665 1.2292 -1.26652 -1.89097
23676 2.62163 1.12686 -1.21461 -2.03172
23677 2.62163 1.12686 -1.21461 -2.03172
23678 3.27894 0.307133 -1.99689 -2.58254
23679 3.27894 0.307133 -1.99689 -2.58254
23680 3.27894 0.307133 -1.99689 -2.58254
23681 2.22453 -0.00422513 -1.26309 -1.83115
23682 2.35597 1.15055 -1.77679 -1.03434
23683 2.01128 1.07463 -1.3509 -1.03222
23684 2.01128 1.07463 -1.3509 -1.03222
23685 1.61936 0.00779417 -1.61276 0.145849
23686 1.51213 -1.06906 -1.03305 -0.276538
23687 1.51213 -1.06906 -1.03305 -0.276538
23688 1.64352 -0.102376 -1.34852 -0.933904
23689 1.94873 0.520705 -1.87781 -0.0152584
23690 0.805125 0.375146 -0.696386 0.150125
23691 0.49708 -0.329904 -0.37029 -0.0337327
23692 0.49708 -0.329904 -0.37029 -0.0337327
23693 0.49708 -0.329904 -0.37029 -0.0337327
23694 0.785772 0.277514 0.730118 -0.0857433
23695 0.785772 0.277514 0.730118 -0.0857433
23696 0.785772 0.277514 0.730118 -0.0857433
23697 0.785772 0.277514 0.730118 -0.0857433
23698 0.675401 0.493506 -0.379941 0.261274
23699 0.675401 0.493506 -0.379941 0.261274
23700 0.675401 0.493506 -0.379941 0.261274
23701 0.675401 0.493506 -0.379941 0.261274
23702 0.675401 0.493506 -0.379941 0.261274
23703 1.01963 0.920912 -0.29556 -0.322827
23704 1.40714 1.20164 -0.711951 -0.170956
23705 1.99417 1.69877 -1.04245 0.0646373
23706 2.64987 2.3148 -0.480924 1.19674
23707 2.64987 2.3148 -0.480924 1.19674
23708 4.01651 3.20715 -1.54757 1.85783
23709 2.57161 2.30615 -0.686603 0.907419
23710 2.23033 2.18533 0.346058 -0.281047
23711 2.23033 2.18533 0.346058 -0.281047
23712 2.32686 2.05315 1.03241 0.364663
23713 2.32686 2.05315 1.03241 0.364663
23714 2.45655 2.00737 -0.0941575 1.41289
23715 2.45655 2.00737 -0.0941575 1.41289
23716 1.70033 1.17051 -0.281623 1.20071
23717 1.8579 1.73927 -0.0373402 0.652177
23718 1.8579 1.73927 -0.0373402 0.652177
23719 1.89913 1.77722 0.664356 -0.0827276
23720 1.89913 1.77722 0.664356 -0.0827276
23721 2.05601 1.88222 0.365728 0.742083
23722 2.1396 2.04282 0.431229 0.467795
23723 1.51939 1.16181 0.93875 -0.278358
23724 1.47022 0.929369 0.643188 -0.94028
23725 1.47022 0.929369 0.643188 -0.94028
23726 0.748686 0.0942173 0.730705 -0.13313
23727 1.09528 0.33079 1.04178 -0.0700378
23728 0.868619 -0.191606 0.78968 -0.306907
23729 0.868619 -0.191606 0.78968 -0.306907
23730 0.868619 -0.191606 0.78968 -0.306907
23731 0.868619 -0.191606 0.78968 -0.306907
23732 0.568533 0.0136736 -0.0776574 -0.563038
23733 0.568533 0.0136736 -0.0776574 -0.563038
23734 0.236074 0.0465574 0.116773 0.199818
23735 0.236074 0.0465574 0.116773 0.199818
23736 0.236074 0.0465574 0.116773 0.199818
23737 0.236074 0.0465574 0.116773 0.199818
23738 1.56206 1.03488 1.12047 0.337022
23739 0.686111 -0.0835929 0.322951 -0.599553
23740 0.686111 -0.0835929 0.322951 -0.599553
23741 0.686111 -0.0835929 0.322951 -0.599553
23742 1.51334 0.883318 1.20493 -0.241021
23743 1.51334 0.883318 1.20493 -0.241021
23744 1.51334 0.883318 1.20493 -0.241021
23745 1.74785 -0.126824 1.34855 -1.10467
23746 1.99365 -1.15109 1.36858 -0.88127
23747 1.99365 -1.15109 1.36858 -0.88127
23748 1.99365 -1.15109 1.36858 -0.88127
23749 2.81909 -1.32513 1.75837 -1.76052
23750 2.81909 -1.32513 1.75837 -1.76052
23751 3.79111 -2.3796 1.43101 -2.58113
23752 3.08367 -2.26284 1.19065 -1.72365
23753 3.95143 -2.33422 1.86864 -2.58328
23754 3.39086 -1.66222 2.52682 -1.53302
23755 3.39086 -1.66222 2.52682 -1.53302
23756 3.52666 -1.21889 2.44749 -2.22744
23757 3.15415 -1.43107 2.55404 -1.17369
23758 2.94845 -0.674146 2.85137 -0.32953
23759 2.38524 0.362389 2.32282 -0.403156
23760 2.41967 -0.304349 2.36556 0.407822
23761 2.64996 -0.946381 2.47518 -0.00966691
23762 2.1064 -1.50777 1.4275 0.354681
23763 2.1064 -1.50777 1.4275 0.354681
23764 0.913608 -0.465303 0.757673 0.210008
23765 0.913608 -0.465303 0.757673 0.210008
23766 0.913608 -0.465303 0.757673 0.210008
23767 0.445259 0.0606328 0.368082 0.243094
23768 0.445259 0.0606328 0.368082 0.243094
23769 0.445259 0.0606328 0.368082 0.243094
23770 0.445259 0.0606328 0.368082 0.243094
23771 0.445259 0.0606328 0.368082 0.243094
23772 0.445259 0.0606328 0.368082 0.243094
23773 0.445259 0.0606328 0.368082 0.243094
23774 0.445259 0.0606328 0.368082 0.243094
23775 0.445259 0.0606328 0.368082 0.243094
23776 0.666262 0.179603 0.0213164 -0.641244
23777 0.666262 0.179603 0.0213164 -0.641244
23778 0.666262 0.179603 0.0213164 -0.641244
23779 0.666262 0.179603 0.0213164 -0.641244
23780 1.62477 -0.200104 1.08372 -1.19389
23781 1.62477 -0.200104 1.08372 -1.19389
23782 2.27587 0.870851 1.98733 -0.686818
23783 2.21867 0.16784 1.29562 -1.79324
23784 1.79663 0.560887 1.08701 -1.31594
23785 1.25094 0.0696063 0.314454 -1.20877
23786 1.25094 0.0696063 0.314454 -1.20877
23787 1.03344 -0.0491789 0.711394 -0.747998
23788 1.34223 -0.703775 1.12671 -0.191824
23789 1.79864 -1.75841 0.190334 0.326923
23790 1.79864 -1.75841 0.190334 0.326923
23791 1.79864 -1.75841 0.190334 0.326923
23792 1.79864 -1.75841 0.190334 0.326923
23793 1.91612 -1.46529 -0.90525 -0.839602
23794 1.03571 -0.452784 -0.886612 0.285662
23795 0.328892 0.0909748 0.12906 0.288509
23796 0.328892 0.0909748 0.12906 0.288509
23797 0.328892 0.0909748 0.12906 0.288509
23798 1.29772 1.03764 -0.746098 0.225182
23799 1.11963 0.90543 -0.591063 0.290531
23800 0.877587 0.724797 -0.0981816 -0.484963
23801 1.18335 0.795226 -0.710109 -0.513504
23802 1.41063 0.3258 -1.16821 -0.720434
23803 1.41063 0.3258 -1.16821 -0.720434
23804 2.08655 -0.165961 -2.07414 -0.155344
23805 2.08655 -0.165961 -2.07414 -0.155344
23806 1.34769 -0.704515 -1.10193 0.325058
23807 1.06533 -0.089829 -0.871808 0.605642
23808 1.06533 -0.089829 -0.871808 0.605642
23809 1.06533 -0.089829 -0.871808 0.605642
23810 0.424078 -0.419786 0.0239938 0.0551887
23811 0.424078 -0.419786 0.0239938 0.0551887
23812 0.424078 -0.419786 0.0239938 0.0551887
23813 0.42873 -0.0565871 -0.335936 0.260297
23814 0.42873 -0.0565871 -0.335936 0.260297
23815 0.42873 -0.0565871 -0.335936 0.260297
23816 0.42873 -0.0565871 -0.335936 0.260297
23817 0.42873 -0.0565871 -0.335936 0.260297
23818 0.439307 0.1195 -0.108962 0.408457
23819 0.485718 0.0255396 -0.409753 -0.259562
23820 1.4991 -0.464648 -1.15955 0.828774
23821 1.98231 0.358702 -1.94723 0.0957715
23822 1.98231 0.358702 -1.94723 0.0957715
23823 1.49679 0.168654 -1.41737 0.450548
23824 1.49679 0.168654 -1.41737 0.450548
23825 2.33694 0.174709 -2.32792 -0.107491
23826 2.33694 0.174709 -2.32792 -0.107491
23827 2.33694 0.174709 -2.32792 -0.107491
23828 3.03488 0.0711237 -3.03351 0.0566636
23829 2.79233 -0.0443124 -2.60464 -1.0055
23830 2.79233 -0.0443124 -2.60464 -1.0055
23831 2.90879 1.14493 -2.60805 -0.590175
23832 3.49396 2.12347 -2.6295 -0.885624
23833 3.49396 2.12347 -2.6295 -0.885624
23834 3.49396 2.12347 -2.6295 -0.885624
23835 3.51771 1.49151 -2.52119 -1.94764
23836 2.49971 1.88382 -1.4625 -0.748904
23837 2.91178 2.06167 -1.98118 -0.550407
23838 1.86916 1.05759 -1.19029 -0.979007
23839 2.16281 1.02585 -0.414818 -1.85831
23840 2.11386 0.607775 0.592633 -1.93593
23841 2.11386 0.607775 0.592633 -1.93593
23842 2.05049 0.753892 1.0064 -1.61966
23843 2.33089 -0.344156 -0.163943 -2.2995
23844 2.33089 -0.344156 -0.163943 -2.2995
23845 2.43962 0.639714 0.634239 -2.26721
23846 1.84835 0.303931 0.0714128 -1.82179
23847 1.84835 0.303931 0.0714128 -1.82179
23848 2.08832 -0.215734 -0.683806 -1.96136
23849 1.85556 0.973783 -1.00984 -1.21453
23850 2.23303 2.00488 -0.0349982 -0.982681
23851 2.23303 2.00488 -0.0349982 -0.982681
23852 2.23303 2.00488 -0.0349982 -0.982681
23853 2.92194 2.89762 -0.366806 -0.0835209
23854 2.92194 2.89762 -0.366806 -0.0835209
23855 2.81878 2.74622 0.539228 0.336248
23856 3.21108 2.58591 1.28949 1.40049
23857 3.21108 2.58591 1.28949 1.40049
23858 3.35902 3.31088 0.426757 0.372733
23859 2.27747 2.12008 -0.149059 0.818495
23860 2.27747 2.12008 -0.149059 0.818495
23861 2.06018 2.03998 -0.16667 0.234589
23862 3.14282 2.88941 0.0290837 1.23602
23863 2.69095 2.08249 -0.805542 1.50185
23864 2.69095 2.08249 -0.805542 1.50185
23865 2.55083 1.26197 -0.169023 2.21034
23866 2.35823 1.45307 -1.13989 1.46645
23867 2.35823 1.45307 -1.13989 1.46645
23868 2.35823 1.45307 -1.13989 1.46645
23869 2.35823 1.45307 -1.13989 1.46645
23870 2.35823 1.45307 -1.13989 1.46645
23871 1.88397 0.442978 -1.77547 0.448127
23872 2.08727 0.227573 -1.35746 1.56914
23873 1.79869 -0.339635 -0.335978 1.73408
23874 2.67744 -0.388771 0.632791 2.57237
23875 2.12467 0.79047 1.24968 1.52567
23876 0.760593 -0.296559 0.388561 0.582731
23877 0.760593 -0.296559 0.388561 0.582731
23878 0.756982 0.0520676 -0.593149 0.467425
23879 1.72491 -0.733064 -0.911352 1.26782
23880 1.72491 -0.733064 -0.911352 1.26782
23881 1.72491 -0.733064 -0.911352 1.26782
23882 1.72491 -0.733064 -0.911352 1.26782
23883 0.926497 -0.171421 -0.29445 0.861575
23884 1.63837 0.466892 -1.06751 1.15182
23885 1.39551 -0.276481 -1.22508 0.608438
23886 1.39551 -0.276481 -1.22508 0.608438
23887 1.39551 -0.276481 -1.22508 0.608438
23888 1.39551 -0.276481 -1.22508 0.608438
23889 1.20104 -0.411908 -1.12511 0.0833556
23890 1.23107 -0.234631 -0.630236 1.03115
23891 1.23107 -0.234631 -0.630236 1.03115
23892 0.920332 0.288868 -0.158967 0.859242
23893 0.920332 0.288868 -0.158967 0.859242
23894 0.770776 -0.239447 0.731061 0.048069
23895 0.770776 -0.239447 0.731061 0.048069
23896 0.95817 0.115158 0.920657 0.239206
23897 1.19516 0.923212 0.2767 0.706774
23898 1.19516 0.923212 0.2767 0.706774
23899 1.19516 0.923212 0.2767 0.706774
23900 1.69893 1.14586 0.835518 0.935556
23901 2.18271 0.517317 0.0318498 2.12028
23902 2.76348 0.205079 1.07731 2.53657
23903 2.76348 0.205079 1.07731 2.53657
23904 2.25311 0.600289 1.67662 1.38025
23905 2.25311 0.600289 1.67662 1.38025
23906 2.25311 0.600289 1.67662 1.38025
23907 2.25311 0.600289 1.67662 1.38025
23908 2.50602 1.55861 1.88422 0.548225
23909 2.69238 0.399177 2.12122 1.60934
23910 3.70084 -0.711843 2.67468 2.45675
23911 3.70084 -0.711843 2.67468 2.45675
23912 3.70084 -0.711843 2.67468 2.45675
23913 3.45958 -0.978453 2.31759 2.37489
23914 3.45958 -0.978453 2.31759 2.37489
23915 3.29987 -0.187859 1.92407 2.67429
23916 3.57809 0.605107 1.00547 3.38018
23917 2.88246 0.805346 0.297256 2.75166
23918 3.14826 1.39546 1.40152 2.44948
23919 3.14826 1.39546 1.40152 2.44948
23920 4.24862 2.23489 1.94896 3.04263
23921 4.58299 2.83436 2.85142 2.19991
23922 4.69483 2.78601 3.52239 1.36831
23923 3.94279 2.23758 3.23515 0.269532
23924 4.31405 1.69415 3.9583 -0.269719
23925 3.76024 1.08786 3.59173 -0.23545
23926 3.90299 1.35519 3.42035 -1.30308
23927 4.35002 0.921752 4.16985 -0.827859
23928 4.2557 1.23329 4.06719 -0.218974
23929 4.14722 0.0398376 3.92344 -1.34329
23930 4.14722 0.0398376 3.92344 -1.34329
23931 3.54275 -0.824964 3.16884 -1.35239
23932 3.52476 0.305689 3.27609 -1.26401
23933 3.52476 0.305689 3.27609 -1.26401
23934 3.37494 -0.588112 3.00572 -1.41775
23935 3.37494 -0.588112 3.00572 -1.41775
23936 3.37494 -0.588112 3.00572 -1.41775
23937 3.56904 0.179875 2.56673 -2.47338
23938 3.76261 -0.499691 3.01549 -2.19416
23939 3.77073 -1.04999 3.17753 -1.73759
23940 3.09077 -0.261602 2.5879 -1.66949
23941 3.11512 -0.526629 2.30758 -2.02527
23942 3.36483 -1.0207 2.04102 -2.47275
23943 3.17691 -1.01853 2.51244 -1.65619
23944 2.26562 -0.475461 2.01278 -0.925023
23945 2.45484 -1.4142 1.12448 -1.66187
23946 2.45484 -1.4142 1.12448 -1.66187
23947 2.45484 -1.4142 1.12448 -1.66187
23948 2.05273 -1.72312 0.325771 -1.06697
23949 2.05273 -1.72312 0.325771 -1.06697
23950 2.05273 -1.72312 0.325771 -1.06697
23951 2.4724 -1.97564 0.277858 -1.46028
23952 2.4724 -1.97564 0.277858 -1.46028
23953 2.37036 -1.58483 0.62706 -1.64734
23954 2.37036 -1.58483 0.62706 -1.64734
23955 1.24554 -0.930975 -0.0627596 -0.825056
23956 1.83179 -1.29013 0.986482 -0.847266
23957 1.83179 -1.29013 0.986482 -0.847266
23958 1.83179 -1.29013 0.986482 -0.847266
23959 1.83179 -1.29013 0.986482 -0.847266
23960 1.86031 -0.607458 0.467173 -1.69514
23961 1.86031 -0.607458 0.467173 -1.69514
23962 2.39699 -0.796557 -0.264876 -2.24519
23963 2.11924 0.275004 0.0803216 -2.09978
23964 1.38128 0.26454 0.0314716 -1.35534
23965 1.2562 -0.0632189 -0.0916122 -1.25126
23966 1.30248 -1.03191 0.764681 -0.216506
23967 1.30248 -1.03191 0.764681 -0.216506
23968 1.95375 -0.295513 1.3485 -1.38252
23969 2.23715 0.886499 0.803412 -1.89037
23970 2.23715 0.886499 0.803412 -1.89037
23971 1.70425 1.03531 0.75558 -1.12325
23972 1.70425 1.03531 0.75558 -1.12325
23973 0.987781 0.372043 0.906623 -0.123812
23974 0.987781 0.372043 0.906623 -0.123812
23975 0.987781 0.372043 0.906623 -0.123812
23976 0.987781 0.372043 0.906623 -0.123812
23977 0.987781 0.372043 0.906623 -0.123812
23978 1.24333 0.388228 0.167582 -1.16921
23979 1.15723 -0.0886476 0.28744 -1.11746
23980 0.492505 0.298517 -0.375146 -0.11276
23981 0.492505 0.298517 -0.375146 -0.11276
23982 0.492505 0.298517 -0.375146 -0.11276
23983 0.64146 -0.204694 -0.582281 -0.174699
23984 0.64146 -0.204694 -0.582281 -0.174699
23985 0.64146 -0.204694 -0.582281 -0.174699
23986 0.712595 -0.36812 0.313304 0.523565
23987 0.712595 -0.36812 0.313304 0.523565
23988 1.1559 0.588312 0.974637 -0.200176
23989 1.21781 -0.122237 1.15656 -0.361228
23990 1.10109 0.293355 0.256144 -1.02992
23991 1.10109 0.293355 0.256144 -1.02992
23992 1.10109 0.293355 0.256144 -1.02992
23993 1.71529 0.748573 0.842477 -1.29309
23994 1.71529 0.748573 0.842477 -1.29309
23995 1.71529 0.748573 0.842477 -1.29309
23996 1.58308 0.225476 1.54645 -0.252555
23997 1.03238 -0.208076 0.360966 0.944571
23998 0.26713 -0.0630149 -0.255919 0.0435125
23999 0.26713 -0.0630149 -0.255919 0.0435125
24000 0.26713 -0.0630149 -0.255919 0.0435125
24001 0.26713 -0.0630149 -0.255919 0.0435125
24002 0.26713 -0.0630149 -0.255919 0.0435125
24003 0.26713 -0.0630149 -0.255919 0.0435125
24004 0.26713 -0.0630149 -0.255919 0.0435125
24005 0.26713 -0.0630149 -0.255919 0.0435125
24006 0.26713 -0.0630149 -0.255919 0.0435125
24007 0.26713 -0.0630149 -0.255919 0.0435125
24008 0.26713 -0.0630149 -0.255919 0.0435125
24009 0.78686 -0.708759 -0.0730653 0.333874
24010 0.78686 -0.708759 -0.0730653 0.333874
24011 0.78686 -0.708759 -0.0730653 0.333874
24012 0.78686 -0.708759 -0.0730653 0.333874
24013 1.31897 -1.26515 -0.180585 0.326284
24014 1.00864 -0.11261 -0.813275 0.585874
24015 1.88826 -1.08732 -1.53322 -0.18028
24016 1.88826 -1.08732 -1.53322 -0.18028
24017 1.88826 -1.08732 -1.53322 -0.18028
24018 1.64537 -1.43193 -0.806483 0.0800079
24019 1.64537 -1.43193 -0.806483 0.0800079
24020 1.64537 -1.43193 -0.806483 0.0800079
24021 1.19109 -0.943602 -0.36882 -0.626324
24022 1.19109 -0.943602 -0.36882 -0.626324
24023 1.19109 -0.943602 -0.36882 -0.626324
24024 1.52212 0.118391 0.0171116 -1.51741
24025 1.35068 -0.121807 0.350499 -1.29871
24026 1.35068 -0.121807 0.350499 -1.29871
24027 1.35068 -0.121807 0.350499 -1.29871
24028 1.35068 -0.121807 0.350499 -1.29871
24029 1.35068 -0.121807 0.350499 -1.29871
24030 1.27334 -0.061842 -0.278291 -1.24102
24031 1.27334 -0.061842 -0.278291 -1.24102
24032 1.03438 -0.439729 -0.457637 -0.816796
24033 1.03438 -0.439729 -0.457637 -0.816796
24034 1.03438 -0.439729 -0.457637 -0.816796
24035 1.03438 -0.439729 -0.457637 -0.816796
24036 1.03438 -0.439729 -0.457637 -0.816796
24037 0.646986 0.48027 0.320265 -0.292167
24038 0.646986 0.48027 0.320265 -0.292167
24039 0.646986 0.48027 0.320265 -0.292167
24040 0.646986 0.48027 0.320265 -0.292167
24041 0.646986 0.48027 0.320265 -0.292167
24042 0.476089 0.18237 0.309793 0.312139
24043 0.476089 0.18237 0.309793 0.312139
24044 0.476089 0.18237 0.309793 0.312139
24045 0.476089 0.18237 0.309793 0.312139
24046 0.476089 0.18237 0.309793 0.312139
24047 0.476089 0.18237 0.309793 0.312139
24048 0.476089 0.18237 0.309793 0.312139
24049 0.476089 0.18237 0.309793 0.312139
24050 0.476089 0.18237 0.309793 0.312139
24051 0.642369 -0.0555723 -0.244713 -0.591325
24052 0.642369 -0.0555723 -0.244713 -0.591325
24053 1.04156 -0.272305 0.403192 -0.920937
24054 1.89203 0.526193 -0.657336 -1.69434
24055 1.89203 0.526193 -0.657336 -1.69434
24056 1.89203 0.526193 -0.657336 -1.69434
24057 1.89203 0.526193 -0.657336 -1.69434
24058 1.89203 0.526193 -0.657336 -1.69434
24059 1.69249 1.35413 -0.859685 -0.540201
24060 1.69249 1.35413 -0.859685 -0.540201
24061 2.34063 1.34125 -1.29966 -1.41085
24062 2.34063 1.34125 -1.29966 -1.41085
24063 1.55717 0.944721 -1.20436 -0.28599
24064 0.968955 0.00477506 -0.734321 -0.632157
24065 0.968955 0.00477506 -0.734321 -0.632157
24066 0.971971 0.084836 -0.291718 -0.923272
24067 1.80529 -0.950071 -1.46356 -0.463046
24068 1.80529 -0.950071 -1.46356 -0.463046
24069 1.80529 -0.950071 -1.46356 -0.463046
24070 1.49369 -1.11499 -0.689546 -0.715842
24071 1.49369 -1.11499 -0.689546 -0.715842
24072 1.49369 -1.11499 -0.689546 -0.715842
24073 0.791288 -0.753144 -0.00337327 -0.242693
24074 0.791288 -0.753144 -0.00337327 -0.242693
24075 0.791288 -0.753144 -0.00337327 -0.242693
24076 0.791288 -0.753144 -0.00337327 -0.242693
24077 0.725613 -0.707078 -0.158341 0.0385108
24078 1.0816 -0.423295 -0.868927 -0.485428
24079 0.777555 -0.264939 -0.640753 -0.351902
24080 0.903969 -0.66942 -0.605467 0.0494645
24081 1.02857 0.276454 -0.661242 0.737765
24082 1.02857 0.276454 -0.661242 0.737765
24083 1.02857 0.276454 -0.661242 0.737765
24084 1.34422 0.586593 -0.275287 1.17773
24085 1.16765 0.944464 0.047628 0.684926
24086 1.38098 -0.0440897 -0.197206 1.36611
24087 2.03383 -0.667697 0.591034 1.82793
24088 1.68105 0.163194 0.935142 1.38737
24089 1.55722 -0.345972 1.3148 0.759299
24090 1.55722 -0.345972 1.3148 0.759299
24091 2.41886 -0.928133 2.21673 0.274866
24092 2.56662 -1.11181 2.25889 -0.498799
24093 2.56662 -1.11181 2.25889 -0.498799
24094 2.41118 -1.21565 2.05161 -0.356214
24095 2.95479 -2.07789 1.61773 -1.34019
24096 2.95479 -2.07789 1.61773 -1.34019
24097 2.46837 -1.72058 0.463273 -1.70816
24098 2.61645 -1.02511 0.531235 -2.34792
24099 2.0537 -0.622918 1.45255 -1.3114
24100 2.0537 -0.622918 1.45255 -1.3114
24101 2.21992 0.529124 1.93741 -0.945793
24102 2.21992 0.529124 1.93741 -0.945793
24103 2.77756 1.66411 2.21901 0.146809
24104 2.77756 1.66411 2.21901 0.146809
24105 2.86945 0.478484 2.76801 0.585588
24106 1.99549 1.01376 1.66274 0.435402
24107 1.30805 0.651529 1.00734 0.521316
24108 1.30805 0.651529 1.00734 0.521316
24109 1.58352 1.40849 -0.101322 0.716531
24110 1.21189 1.19865 0.178111 -0.0138028
24111 1.21189 1.19865 0.178111 -0.0138028
24112 1.21189 1.19865 0.178111 -0.0138028
24113 1.21189 1.19865 0.178111 -0.0138028
24114 1.21189 1.19865 0.178111 -0.0138028
24115 1.24538 0.886471 0.524696 0.699882
24116 2.07653 1.11247 1.34055 1.13018
24117 0.806043 0.0778265 0.721619 0.350591
24118 1.25374 -0.712781 0.855427 -0.57624
24119 1.93769 -1.69277 0.868883 -0.366362
24120 1.93769 -1.69277 0.868883 -0.366362
24121 1.11718 -0.790808 -0.0489204 0.787603
24122 1.57933 -1.51685 -0.200311 0.391555
24123 1.57933 -1.51685 -0.200311 0.391555
24124 1.62477 -1.49936 -0.429487 0.455356
24125 1.62477 -1.49936 -0.429487 0.455356
24126 1.62477 -1.49936 -0.429487 0.455356
24127 1.30769 -0.372313 -1.19228 0.387181
24128 1.30769 -0.372313 -1.19228 0.387181
24129 1.30769 -0.372313 -1.19228 0.387181
24130 0.520769 -0.352418 -0.242719 0.296799
24131 0.520769 -0.352418 -0.242719 0.296799
24132 0.520769 -0.352418 -0.242719 0.296799
24133 0.520769 -0.352418 -0.242719 0.296799
24134 0.520769 -0.352418 -0.242719 0.296799
24135 0.520769 -0.352418 -0.242719 0.296799
24136 0.585398 -0.0498776 -0.411304 0.413561
24137 0.585398 -0.0498776 -0.411304 0.413561
24138 0.585398 -0.0498776 -0.411304 0.413561
24139 0.167242 0.0779851 0.13491 -0.0607263
24140 0.167242 0.0779851 0.13491 -0.0607263
24141 0.167242 0.0779851 0.13491 -0.0607263
24142 0.167242 0.0779851 0.13491 -0.0607263
24143 0.657141 0.441671 0.462646 0.150732
24144 0.648981 -0.412721 0.388761 0.315758
24145 0.648981 -0.412721 0.388761 0.315758
24146 1.14818 0.124979 0.280968 1.10624
24147 2.11761 -0.974274 -0.0818599 1.87839
24148 1.49837 0.0173726 0.263268 1.47496
24149 1.14595 -0.104068 0.662099 0.929514
24150 1.14595 -0.104068 0.662099 0.929514
24151 1.85802 -1.21532 0.343605 1.36278
24152 1.95985 -1.64858 -0.757699 0.740991
24153 1.95985 -1.64858 -0.757699 0.740991
24154 2.11419 -0.455682 -0.80262 1.90209
24155 1.68285 -1.24157 0.162227 1.12435
24156 1.20382 -0.376023 -0.970326 0.605199
24157 1.20382 -0.376023 -0.970326 0.605199
24158 1.20382 -0.376023 -0.970326 0.605199
24159 1.20382 -0.376023 -0.970326 0.605199
24160 1.20382 -0.376023 -0.970326 0.605199
24161 1.20382 -0.376023 -0.970326 0.605199
24162 0.676196 -0.3407 -0.249532 -0.528109
24163 0.676196 -0.3407 -0.249532 -0.528109
24164 0.676196 -0.3407 -0.249532 -0.528109
24165 0.676196 -0.3407 -0.249532 -0.528109
24166 0.676196 -0.3407 -0.249532 -0.528109
24167 0.676196 -0.3407 -0.249532 -0.528109
24168 0.676196 -0.3407 -0.249532 -0.528109
24169 0.676196 -0.3407 -0.249532 -0.528109
24170 0.676196 -0.3407 -0.249532 -0.528109
24171 0.68649 0.248934 -0.522183 0.369627
24172 0.68649 0.248934 -0.522183 0.369627
24173 0.710225 -0.402323 0.331901 -0.482076
24174 0.710225 -0.402323 0.331901 -0.482076
