#     BLOCK:     DISTANCE:    BLOCK_GOFR:    GOFR_AVE:      ERROR:
          48     2.42389     0.92245    0.926854  0.00177246
          48     2.44954    0.893098    0.912357  0.00153318
          48     2.47519    0.883007    0.901965   0.0012635
          48     2.50084    0.892736    0.894772  0.00150699
          48     2.52649    0.877287    0.891426  0.00148505
          48     2.55214    0.883474    0.892848  0.00144775
          49   0.0128248           0           0           0
          49   0.0384745           0           0           0
          49   0.0641241           0           0           0
          49   0.0897737           0           0           0
          49    0.115423           0           0           0
          49    0.141073           0           0           0
          49    0.166723           0           0           0
          49    0.192372           0           0           0
          49    0.218022           0           0           0
          49    0.243672           0           0           0
          49    0.269321           0           0           0
          49    0.294971           0           0           0
          49     0.32062           0           0           0
          49     0.34627           0           0           0
          49     0.37192           0           0           0
          49    0.397569           0           0           0
          49    0.423219           0           0           0
          49    0.448869           0           0           0
          49    0.474518           0           0           0
          49    0.500168           0           0           0
          49    0.525818           0           0           0
          49    0.551467           0           0           0
          49    0.577117           0           0           0
          49    0.602767           0           0           0
          49    0.628416           0           0           0
          49    0.654066           0           0           0
          49    0.679715           0           0           0
          49    0.705365           0           0           0
          49    0.731015           0           0           0
          49    0.756664           0           0           0
          49    0.782314           0           0           0
          49    0.807964           0           0           0
          49    0.833613           0           0           0
          49    0.859263           0 1.74674e-05 7.21695e-06
          49    0.884913 0.000385162  0.00133066 8.52107e-05
          49    0.910562   0.0208908   0.0250761 0.000483866
          49    0.936212     0.16165    0.168899 0.000908148
          49    0.961861    0.577773    0.569554  0.00171473
          49    0.987511     1.22075     1.21187  0.00285524
          49     1.01316     1.87825     1.87845  0.00373087
          49     1.03881     2.36101     2.35382  0.00374979
          49     1.06446     2.60187     2.55912   0.0049195
          49     1.09011     2.61338     2.54685  0.00454978
          49     1.11576     2.41707     2.40416   0.0038691
          49     1.14141     2.16692     2.18646  0.00391523
          49     1.16706     1.93334     1.96654  0.00332409
          49     1.19271     1.71485     1.75265  0.00384258
          49     1.21836     1.54247     1.55192  0.00361713
          49     1.24401     1.37454     1.38141   0.0033654
          49     1.26966     1.21091     1.23631  0.00283938
          49     1.29531     1.09839     1.11589  0.00290413
          49     1.32096     1.02806     1.01351  0.00285154
          49     1.34661    0.927516     0.93536  0.00251247
          49     1.37226    0.868264    0.869429  0.00194147
          49     1.39791     0.82176    0.814784  0.00222447
          49     1.42355    0.776248    0.776131  0.00214995
          49      1.4492    0.753835    0.738497  0.00182969
          49     1.47485    0.722138    0.713265  0.00195395
          49      1.5005    0.690045    0.692071  0.00195496
          49     1.52615    0.665454    0.682036  0.00202226
          49      1.5518    0.664472     0.67507  0.00184233
          49     1.57745    0.666174    0.672106  0.00182568
          49      1.6031    0.685736    0.679989  0.00225633
          49     1.62875    0.683881    0.688547  0.00193178
          49      1.6544    0.703888    0.704667  0.00175953
          49     1.68005     0.74142    0.727737    0.001728
          49      1.7057    0.778076    0.750712  0.00217673
          49     1.73135    0.777019    0.781062  0.00168301
          49       1.757    0.804487      0.8159  0.00168616
          49     1.78265     0.84816    0.855292  0.00181659
          49      1.8083    0.902891    0.896162  0.00179488
          49     1.83395    0.930445     0.93528   0.0016915
          49      1.8596    0.958269    0.977238  0.00200863
          49     1.88525     1.00209     1.02048  0.00195799
          49      1.9109     1.06813     1.06337  0.00229756
          49     1.93655     1.10174     1.09891  0.00196624
          49      1.9622     1.14707      1.1353  0.00205675
          49     1.98785     1.17932     1.16347  0.00195303
          49      2.0135     1.19368     1.18609  0.00156685
          49     2.03915     1.22059     1.20505   0.0019565
          49      2.0648     1.21867     1.21361  0.00169157
          49     2.09045     1.23127     1.21474  0.00177192
          49      2.1161     1.21051     1.20513  0.00153605
          49     2.14174     1.19526     1.19433  0.00191616
          49     2.16739     1.18451     1.17258  0.00199884
          49     2.19304     1.14478     1.14796  0.00160888
          49     2.21869     1.12454      1.1206  0.00156186
          49     2.24434     1.10023     1.09048  0.00175649
          49     2.26999     1.05819     1.06175  0.00172714
          49     2.29564      1.0277     1.03357  0.00150763
          49     2.32129    0.996008     1.00643  0.00141123
          49     2.34694     0.96862    0.983217  0.00152326
          49     2.37259    0.952353    0.962157  0.00161492
          49     2.39824    0.928017    0.943276  0.00159438
          49     2.42389    0.917485    0.926663  0.00174657
          49     2.44954    0.908095     0.91227  0.00150436
          49     2.47519    0.886029     0.90164  0.00127889
          49     2.50084     0.88612    0.894595  0.00148654
          49     2.52649    0.893011    0.891458  0.00145509
          49     2.55214    0.906972    0.893136  0.00144662
          50   0.0128248           0           0           0
          50   0.0384745           0           0           0
          50   0.0641241           0           0           0
          50   0.0897737           0           0           0
          50    0.115423           0           0           0
          50    0.141073           0           0           0
          50    0.166723           0           0           0
          50    0.192372           0           0           0
          50    0.218022           0           0           0
          50    0.243672           0           0           0
          50    0.269321           0           0           0
          50    0.294971           0           0           0
          50     0.32062           0           0           0
          50     0.34627           0           0           0
          50     0.37192           0           0           0
          50    0.397569           0           0           0
          50    0.423219           0           0           0
          50    0.448869           0           0           0
          50    0.474518           0           0           0
          50    0.500168           0           0           0
          50    0.525818           0           0           0
          50    0.551467           0           0           0
          50    0.577117           0           0           0
          50    0.602767           0           0           0
          50    0.628416           0           0           0
          50    0.654066           0           0           0
          50    0.679715           0           0           0
          50    0.705365           0           0           0
          50    0.731015           0           0           0
          50    0.756664           0           0           0
          50    0.782314           0           0           0
          50    0.807964           0           0           0
          50    0.833613           0           0           0
          50    0.859263           0  1.7118e-05 7.08106e-06
          50    0.884913  0.00121051  0.00132826 8.35403e-05
          50    0.910562   0.0242167   0.0250589 0.000474494
          50    0.936212    0.159274    0.168706 0.000910156
          50    0.961861    0.571408    0.569591  0.00168084
          50    0.987511     1.20902     1.21181   0.0027987
          50     1.01316     1.86429     1.87816  0.00366698
          50     1.03881     2.34294     2.35361   0.0036811
          50     1.06446     2.58438     2.55962  0.00484699
          50     1.09011     2.52872     2.54649  0.00447321
          50     1.11576     2.38766     2.40383  0.00380577
          50     1.14141     2.18088     2.18635  0.00383852
          50     1.16706     2.00941      1.9674  0.00336636
          50     1.19271     1.79009      1.7534  0.00383797
          50     1.21836     1.55946     1.55207  0.00354792
          50     1.24401     1.36386     1.38106  0.00331635
          50     1.26966     1.24182     1.23642  0.00278472
          50     1.29531     1.14208     1.11641   0.0028929
          50     1.32096      1.0271     1.01378  0.00280744
          50     1.34661    0.919231    0.935038  0.00248285
          50     1.37226      0.8686    0.869413  0.00190271
          50     1.39791    0.809823    0.814685  0.00218219
          50     1.42355    0.772016    0.776049  0.00210853
          50      1.4492    0.738147     0.73849  0.00179311
          50     1.47485    0.687545    0.712751  0.00198143
          50      1.5005    0.673714    0.691704  0.00195004
          50     1.52615    0.681783    0.682031  0.00198182
          50      1.5518    0.684244    0.675254   0.0018146
          50     1.57745    0.672835    0.672121  0.00178922
          50      1.6031    0.664314    0.679676  0.00223288
          50     1.62875    0.683508    0.688446  0.00189578
          50      1.6544    0.714729    0.704868  0.00173581
          50     1.68005    0.723355     0.72765  0.00169566
          50      1.7057    0.752435    0.750746  0.00213347
          50     1.73135    0.797814    0.781397  0.00168237
          50       1.757    0.818305    0.815948  0.00165312
          50     1.78265    0.851961    0.855226  0.00178148
          50      1.8083    0.908891    0.896417  0.00177694
          50     1.83395    0.960338    0.935781  0.00173032
          50      1.8596    0.976872    0.977231  0.00196847
          50     1.88525     1.00306     1.02013  0.00194958
          50      1.9109     1.06949     1.06349  0.00225487
          50     1.93655     1.10099     1.09895  0.00192736
          50      1.9622     1.13641     1.13532  0.00201574
          50     1.98785     1.15952     1.16339  0.00191556
          50      2.0135     1.18415     1.18605  0.00153599
          50     2.03915     1.20592     1.20507  0.00191744
          50      2.0648     1.21961     1.21373  0.00166199
          50     2.09045     1.19855     1.21442  0.00176581
          50      2.1161     1.18511     1.20473  0.00155663
          50     2.14174     1.18563     1.19415  0.00188572
          50     2.16739     1.16622     1.17245   0.0019629
          50     2.19304     1.14623     1.14792  0.00157708
          50     2.21869     1.14414     1.12108  0.00159999
          50     2.24434     1.10606     1.09079  0.00174877
          50     2.26999     1.07351     1.06199  0.00170852
          50     2.29564     1.03123     1.03353   0.0014782
          50     2.32129    0.996955     1.00624  0.00139567
          50     2.34694    0.979173    0.983136  0.00149494
          50     2.37259    0.969627    0.962307  0.00158952
          50     2.39824    0.938668    0.943183  0.00156515
          50     2.42389    0.924235    0.926615  0.00171232
          50     2.44954    0.908238    0.912189  0.00147643
          50     2.47519    0.900034    0.901608  0.00125372
          50     2.50084    0.894401    0.894591  0.00145682
          50     2.52649    0.902012     0.89167  0.00144122
          50     2.55214    0.892604    0.893125  0.00141772
          51   0.0128248           0           0           0
          51   0.0384745           0           0           0
          51   0.0641241           0           0           0
          51   0.0897737           0           0           0
          51    0.115423           0           0           0
          51    0.141073           0           0           0
          51    0.166723           0           0           0
          51    0.192372           0           0           0
          51    0.218022           0           0           0
          51    0.243672           0           0           0
          51    0.269321           0           0           0
          51    0.294971           0           0           0
          51     0.32062           0           0           0
          51     0.34627           0           0           0
          51     0.37192           0           0           0
          51    0.397569           0           0           0
          51    0.423219           0           0           0
          51    0.448869           0           0           0
          51    0.474518           0           0           0
          51    0.500168           0           0           0
          51    0.525818           0           0           0
          51    0.551467           0           0           0
          51    0.577117           0           0           0
          51    0.602767           0           0           0
          51    0.628416           0           0           0
          51    0.654066           0           0           0
          51    0.679715           0           0           0
          51    0.705365           0           0           0
          51    0.731015           0           0           0
          51    0.756664           0           0           0
          51    0.782314           0           0           0
          51    0.807964           0           0           0
          51    0.833613           0           0           0
          51    0.859263           0 1.67824e-05 6.95017e-06
          51    0.884913  0.00168738   0.0013353 8.21985e-05
          51    0.910562    0.031648   0.0251881 0.000482459
          51    0.936212    0.171761    0.168766 0.000894278
          51    0.961861    0.554037    0.569286  0.00167532
          51    0.987511     1.20633      1.2117  0.00274588
          51     1.01316     1.85834     1.87778  0.00361562
          51     1.03881     2.32335     2.35301  0.00365641
          51     1.06446     2.55384     2.55951  0.00475327
          51     1.09011     2.55796     2.54671  0.00439116
          51     1.11576     2.38467     2.40346  0.00374964
          51     1.14141     2.16933     2.18602  0.00377774
          51     1.16706     1.95574     1.96717   0.0033081
          51     1.19271      1.7397     1.75313   0.0037721
          51     1.21836     1.56036     1.55223  0.00348208
          51     1.24401     1.36765     1.38079  0.00326172
          51     1.26966     1.23595     1.23641  0.00273014
          51     1.29531     1.12572      1.1166  0.00284193
          51     1.32096     1.02711     1.01404  0.00276453
          51     1.34661    0.948403      0.9353  0.00244795
          51     1.37226    0.897233    0.869958  0.00194202
          51     1.39791    0.844015     0.81526  0.00221389
          51     1.42355    0.768111    0.775893  0.00207292
          51      1.4492     0.74941    0.738704  0.00177069
          51     1.47485    0.727137    0.713033  0.00196255
          51      1.5005    0.727031    0.692397  0.00203111
          51     1.52615    0.695245     0.68229  0.00195983
          51      1.5518    0.681793    0.675382  0.00178354
          51     1.57745    0.674289    0.672163  0.00175464
          51      1.6031    0.683965     0.67976  0.00219068
          51     1.62875    0.702268    0.688717  0.00187788
          51      1.6544    0.712205    0.705012  0.00170773
          51     1.68005    0.724301    0.727584  0.00166368
          51      1.7057    0.728225    0.750305  0.00213685
          51     1.73135    0.751461     0.78081  0.00174879
          51       1.757    0.808027    0.815793  0.00162799
          51     1.78265    0.846538    0.855055  0.00175468
          51      1.8083    0.876738    0.896031   0.0017835
          51     1.83395    0.913632    0.935347  0.00175005
          51      1.8596    0.963461    0.976961   0.0019483
          51     1.88525      1.0058     1.01985   0.0019315
          51      1.9109      1.0428     1.06309  0.00224686
          51     1.93655     1.08813     1.09873   0.0019012
          51      1.9622     1.14312     1.13547  0.00198201
          51     1.98785     1.15837     1.16329  0.00188053
          51      2.0135     1.16653     1.18567  0.00155284
          51     2.03915     1.18937     1.20476  0.00190438
          51      2.0648     1.20527     1.21356  0.00163766
          51     2.09045     1.21231     1.21437  0.00173167
          51      2.1161      1.2138     1.20491  0.00153623
          51     2.14174     1.20557     1.19438  0.00186199
          51     2.16739     1.20506     1.17309  0.00202589
          51     2.19304      1.1799     1.14855  0.00166614
          51     2.21869     1.14332     1.12151  0.00162698
          51     2.24434     1.11199     1.09121  0.00176318
          51     2.26999     1.06054     1.06196  0.00167526
          51     2.29564     1.02998     1.03346  0.00145085
          51     2.32129     1.01579     1.00642   0.0013808
          51     2.34694    0.994942    0.983368  0.00148344
          51     2.37259    0.957236    0.962207  0.00156146
          51     2.39824    0.954831    0.943412  0.00155104
          51     2.42389    0.935681    0.926792  0.00168794
          51     2.44954    0.908684    0.912121  0.00144908
          51     2.47519    0.906868    0.901711  0.00123337
          51     2.50084    0.896769    0.894634  0.00142888
          51     2.52649    0.897084    0.891776  0.00141687
          51     2.55214    0.897795    0.893217  0.00139288
          52   0.0128248           0           0           0
          52   0.0384745           0           0           0
          52   0.0641241           0           0           0
          52   0.0897737           0           0           0
          52    0.115423           0           0           0
          52    0.141073           0           0           0
          52    0.166723           0           0           0
          52    0.192372           0           0           0
          52    0.218022           0           0           0
          52    0.243672           0           0           0
          52    0.269321           0           0           0
          52    0.294971           0           0           0
          52     0.32062           0           0           0
          52     0.34627           0           0           0
          52     0.37192           0           0           0
          52    0.397569           0           0           0
          52    0.423219           0           0           0
          52    0.448869           0           0           0
          52    0.474518           0           0           0
          52    0.500168           0           0           0
          52    0.525818           0           0           0
          52    0.551467           0           0           0
          52    0.577117           0           0           0
          52    0.602767           0           0           0
          52    0.628416           0           0           0
          52    0.654066           0           0           0
          52    0.679715           0           0           0
          52    0.705365           0           0           0
          52    0.731015           0           0           0
          52    0.756664           0           0           0
          52    0.782314           0           0           0
          52    0.807964           0           0           0
          52    0.833613           0           0           0
          52    0.859263           0 1.64596e-05   6.824e-06
          52    0.884913  0.00146728  0.00133784 8.06569e-05
          52    0.910562    0.019401   0.0250768 0.000485847
          52    0.936212     0.16714    0.168735 0.000877628
          52    0.961861    0.562187     0.56915  0.00164866
          52    0.987511      1.2498     1.21243   0.0027891
          52     1.01316     1.86909     1.87761  0.00354995
          52     1.03881     2.40567     2.35403  0.00372369
          52     1.06446     2.59427     2.56018  0.00470863
          52     1.09011     2.53684     2.54652  0.00431082
          52     1.11576     2.40386     2.40347  0.00367754
          52     1.14141     2.19002      2.1861  0.00370587
          52     1.16706     1.95975     1.96703  0.00324755
          52     1.19271     1.75516     1.75317  0.00369976
          52     1.21836     1.54617     1.55211  0.00341706
          52     1.24401     1.36489     1.38049   0.0032133
          52     1.26966     1.21652     1.23603   0.0027043
          52     1.29531     1.09942     1.11627  0.00280642
          52     1.32096      1.0006     1.01378  0.00272343
          52     1.34661    0.934542    0.935285  0.00240092
          52     1.37226    0.873077    0.870018   0.0019056
          52     1.39791    0.802995    0.815024  0.00218384
          52     1.42355    0.778586    0.775945  0.00203371
          52      1.4492    0.716679     0.73828  0.00178658
          52     1.47485     0.69012    0.712592  0.00197366
          52      1.5005    0.681471    0.692187  0.00200289
          52     1.52615    0.694758     0.68253  0.00193675
          52      1.5518    0.690161    0.675666  0.00177174
          52     1.57745    0.681181    0.672337  0.00172945
          52      1.6031    0.687704    0.679913  0.00215387
          52     1.62875    0.702073    0.688974  0.00185925
          52      1.6544    0.702938    0.704972  0.00167535
          52     1.68005    0.728688    0.727605  0.00163182
          52      1.7057     0.76175    0.750525  0.00210706
          52     1.73135    0.782266    0.780838  0.00171538
          52       1.757    0.819171    0.815858  0.00159798
          52     1.78265    0.863989    0.855227  0.00172932
          52      1.8083    0.896662    0.896043  0.00174925
          52     1.83395    0.930548    0.935254  0.00171882
          52      1.8596    0.973192    0.976889  0.00191218
          52     1.88525     1.01631     1.01978  0.00189556
          52      1.9109     1.05438     1.06292  0.00220988
          52     1.93655     1.09212     1.09861   0.0018689
          52      1.9622     1.15496     1.13585  0.00197901
          52     1.98785     1.18556     1.16372  0.00189251
          52      2.0135     1.21352     1.18621  0.00161269
          52     2.03915     1.20198     1.20471  0.00186851
          52      2.0648     1.22153     1.21372  0.00161331
          52     2.09045     1.22054     1.21449  0.00170241
          52      2.1161     1.21207     1.20504  0.00151286
          52     2.14174     1.17452     1.19399  0.00186491
          52     2.16739     1.15765      1.1728  0.00200858
          52     2.19304     1.14046      1.1484  0.00164135
          52     2.21869     1.11839     1.12145   0.0015968
          52     2.24434     1.09005     1.09118  0.00172941
          52     2.26999     1.05891      1.0619  0.00164407
          52     2.29564     1.01666     1.03313  0.00145845
          52     2.32129    0.986578     1.00604  0.00140601
          52     2.34694    0.970792    0.983126  0.00147449
          52     2.37259    0.951613    0.962004  0.00154466
          52     2.39824    0.928941    0.943133  0.00154597
          52     2.42389    0.914972    0.926565  0.00167072
          52     2.44954    0.894295    0.911778   0.0014612
          52     2.47519     0.89422    0.901567  0.00121803
          52     2.50084    0.913934    0.895005   0.0014488
          52     2.52649    0.914321    0.892209  0.00145444
          52     2.55214    0.909246    0.893525  0.00139979
          53   0.0128248           0           0           0
          53   0.0384745           0           0           0
          53   0.0641241           0           0           0
          53   0.0897737           0           0           0
          53    0.115423           0           0           0
          53    0.141073           0           0           0
          53    0.166723           0           0           0
          53    0.192372           0           0           0
          53    0.218022           0           0           0
          53    0.243672           0           0           0
          53    0.269321           0           0           0
          53    0.294971           0           0           0
          53     0.32062           0           0           0
          53     0.34627           0           0           0
          53     0.37192           0           0           0
          53    0.397569           0           0           0
          53    0.423219           0           0           0
          53    0.448869           0           0           0
          53    0.474518           0           0           0
          53    0.500168           0           0           0
          53    0.525818           0           0           0
          53    0.551467           0           0           0
          53    0.577117           0           0           0
          53    0.602767           0           0           0
          53    0.628416           0           0           0
          53    0.654066           0           0           0
          53    0.679715           0           0           0
          53    0.705365           0           0           0
          53    0.731015           0           0           0
          53    0.756664           0           0           0
          53    0.782314           0           0           0
          53    0.807964           0           0           0
          53    0.833613           0           0           0
          53    0.859263           0 1.61491e-05 6.70231e-06
          53    0.884913 0.000165069  0.00131571 8.21143e-05
          53    0.910562   0.0277678   0.0251276 0.000479325
          53    0.936212    0.177807    0.168906 0.000877603
          53    0.961861    0.557406    0.568928  0.00163237
          53    0.987511     1.19146     1.21204  0.00276441
          53     1.01316     1.83097     1.87673  0.00359036
          53     1.03881     2.31503     2.35329   0.0037254
          53     1.06446      2.5229     2.55947  0.00467201
          53     1.09011     2.54911     2.54657  0.00422976
          53     1.11576     2.38469     2.40311  0.00362518
          53     1.14141     2.24985      2.1873  0.00382617
          53     1.16706      1.9798     1.96727  0.00319521
          53     1.19271      1.7904     1.75387  0.00369603
          53     1.21836     1.56384     1.55234  0.00335975
          53     1.24401     1.42129     1.38126  0.00324358
          53     1.26966     1.24777     1.23625  0.00266233
          53     1.29531     1.12483     1.11643  0.00275812
          53     1.32096     1.03504     1.01418  0.00270141
          53     1.34661    0.952015    0.935601  0.00237628
          53     1.37226    0.864428    0.869913  0.00187257
          53     1.39791    0.812227    0.814971  0.00214328
          53     1.42355    0.745941    0.775379  0.00207263
          53      1.4492    0.731711    0.738156  0.00175716
          53     1.47485    0.697436    0.712306  0.00195703
          53      1.5005    0.674913    0.691861  0.00199144
          53     1.52615    0.657993    0.682067  0.00195476
          53      1.5518    0.667418     0.67551  0.00174513
          53     1.57745    0.676714    0.672419  0.00169879
          53      1.6031    0.675844    0.679836   0.0021146
          53     1.62875    0.681163    0.688827     0.00183
          53      1.6544    0.702717    0.704929  0.00164428
          53     1.68005    0.741257    0.727863  0.00162123
          53      1.7057    0.758793    0.750681  0.00207307
          53     1.73135    0.777987    0.780785  0.00168386
          53       1.757    0.805436    0.815661  0.00157988
          53     1.78265    0.850615     0.85514  0.00169888
          53      1.8083    0.896456    0.896051  0.00171626
          53     1.83395     0.93656    0.935279  0.00168657
          53      1.8596    0.979987    0.976947    0.001877
          53     1.88525      1.0266     1.01991  0.00186414
          53      1.9109     1.04438     1.06257   0.0021957
          53     1.93655     1.09264     1.09849  0.00183702
          53      1.9622     1.12572     1.13565  0.00195086
          53     1.98785      1.1447     1.16336  0.00189051
          53      2.0135     1.19146     1.18631   0.0015853
          53     2.03915     1.20227     1.20466  0.00183382
          53      2.0648     1.21561     1.21375  0.00158327
          53     2.09045     1.23727     1.21492   0.0017237
          53      2.1161     1.22499     1.20542  0.00153041
          53     2.14174     1.20346     1.19417  0.00183825
          53     2.16739     1.17801     1.17289  0.00197309
          53     2.19304     1.13893     1.14822  0.00162007
          53     2.21869     1.12016     1.12143  0.00156686
          53     2.24434     1.09609     1.09128  0.00169926
          53     2.26999     1.07074     1.06207  0.00162149
          53     2.29564     1.05049     1.03346  0.00146725
          53     2.32129     1.01724     1.00625  0.00139526
          53     2.34694     1.00476    0.983534  0.00150213
          53     2.37259    0.968665    0.962129  0.00152062
          53     2.39824    0.947194     0.94321   0.0015187
          53     2.42389    0.933952    0.926704    0.001645
          53     2.44954     0.91755    0.911887  0.00143768
          53     2.47519     0.89912    0.901521  0.00119593
          53     2.50084    0.880721    0.894736  0.00144632
          53     2.52649    0.876819    0.891919   0.0014557
          53     2.55214    0.880715    0.893283  0.00139408
          54   0.0128248           0           0           0
          54   0.0384745           0           0           0
          54   0.0641241           0           0           0
          54   0.0897737           0           0           0
          54    0.115423           0           0           0
          54    0.141073           0           0           0
          54    0.166723           0           0           0
          54    0.192372           0           0           0
          54    0.218022           0           0           0
          54    0.243672           0           0           0
          54    0.269321           0           0           0
          54    0.294971           0           0           0
          54     0.32062           0           0           0
          54     0.34627           0           0           0
          54     0.37192           0           0           0
          54    0.397569           0           0           0
          54    0.423219           0           0           0
          54    0.448869           0           0           0
          54    0.474518           0           0           0
          54    0.500168           0           0           0
          54    0.525818           0           0           0
          54    0.551467           0           0           0
          54    0.577117           0           0           0
          54    0.602767           0           0           0
          54    0.628416           0           0           0
          54    0.654066           0           0           0
          54    0.679715           0           0           0
          54    0.705365           0           0           0
          54    0.731015           0           0           0
          54    0.756664           0           0           0
          54    0.782314           0           0           0
          54    0.807964           0           0           0
          54    0.833613           0           0           0
          54    0.859263           0   1.585e-05 6.58486e-06
          54    0.884913 0.000220093  0.00129542 8.30625e-05
          54    0.910562   0.0190892   0.0250157 0.000483316
          54    0.936212    0.154408    0.168638 0.000901486
          54    0.961861    0.580769    0.569148   0.0016168
          54    0.987511     1.22377     1.21226  0.00272174
          54     1.01316     1.91203     1.87738  0.00358289
          54     1.03881     2.36396     2.35349  0.00366164
          54     1.06446     2.56227     2.55953  0.00458578
          54     1.09011      2.5266      2.5462  0.00416757
          54     1.11576     2.38776     2.40283  0.00356919
          54     1.14141     2.23509     2.18818  0.00385633
          54     1.16706     1.94506     1.96686  0.00316239
          54     1.19271     1.77026     1.75418  0.00364002
          54     1.21836     1.56757     1.55262  0.00330935
          54     1.24401     1.38309     1.38129  0.00318369
          54     1.26966     1.23436     1.23622  0.00261325
          54     1.29531      1.1179     1.11646  0.00270718
          54     1.32096    0.995526     1.01384  0.00267339
          54     1.34661    0.917409    0.935264  0.00235603
          54     1.37226    0.838503    0.869331  0.00192611
          54     1.39791    0.803355    0.814756  0.00211435
          54     1.42355    0.760038    0.775095  0.00205362
          54      1.4492    0.726992    0.737949  0.00173674
          54     1.47485    0.703161    0.712137   0.0019281
          54      1.5005    0.682574    0.691689  0.00196197
          54     1.52615    0.665356    0.681757   0.0019429
          54      1.5518    0.674152    0.675485    0.001713
          54     1.57745    0.669926    0.672373  0.00166796
          54      1.6031    0.675509    0.679756  0.00207696
          54     1.62875    0.687753    0.688807  0.00179622
          54      1.6544    0.697895    0.704799  0.00161899
          54     1.68005      0.7268    0.727843  0.00159133
          54      1.7057     0.75629    0.750785  0.00203728
          54     1.73135    0.781523    0.780798  0.00165274
          54       1.757    0.829895    0.815925  0.00157246
          54     1.78265    0.875989    0.855526  0.00171073
          54      1.8083    0.909949    0.896308  0.00170367
          54     1.83395    0.947583    0.935507  0.00167066
          54      1.8596    0.985869    0.977112  0.00184949
          54     1.88525     1.04371     1.02035  0.00188098
          54      1.9109     1.07345     1.06277  0.00216426
          54     1.93655     1.11164     1.09874  0.00181906
          54      1.9622     1.13541     1.13565  0.00191474
          54     1.98785     1.16857     1.16345  0.00185796
          54      2.0135     1.19369     1.18644  0.00156183
          54     2.03915     1.20203     1.20461  0.00180051
          54      2.0648     1.23118     1.21408  0.00158652
          54     2.09045     1.20817      1.2148  0.00169631
          54      2.1161      1.2064     1.20544  0.00150218
          54     2.14174     1.19938     1.19427  0.00180673
          54     2.16739     1.18382      1.1731  0.00194689
          54     2.19304     1.13162     1.14791  0.00161897
          54     2.21869     1.11459      1.1213  0.00154295
          54     2.24434     1.08647     1.09119  0.00167012
          54     2.26999     1.05424     1.06192  0.00159793
          54     2.29564     1.03171     1.03343  0.00144043
          54     2.32129      1.0087      1.0063  0.00137016
          54     2.34694    0.973757    0.983353  0.00148519
          54     2.37259    0.931162    0.961556  0.00159694
          54     2.39824    0.908958    0.942576  0.00161762
          54     2.42389    0.892392    0.926069  0.00173292
          54     2.44954     0.89981    0.911663  0.00142835
          54     2.47519    0.892272    0.901349  0.00118598
          54     2.50084    0.891142    0.894669  0.00142106
          54     2.52649    0.902181    0.892109  0.00144109
          54     2.55214    0.896344     0.89334  0.00136942
          55   0.0128248           0           0           0
          55   0.0384745           0           0           0
          55   0.0641241           0           0           0
          55   0.0897737           0           0           0
          55    0.115423           0           0           0
          55    0.141073           0           0           0
          55    0.166723           0           0           0
          55    0.192372           0           0           0
          55    0.218022           0           0           0
          55    0.243672           0           0           0
          55    0.269321           0           0           0
          55    0.294971           0           0           0
          55     0.32062           0           0           0
          55     0.34627           0           0           0
          55     0.37192           0           0           0
          55    0.397569           0           0           0
          55    0.423219           0           0           0
          55    0.448869           0           0           0
          55    0.474518           0           0           0
          55    0.500168           0           0           0
          55    0.525818           0           0           0
          55    0.551467           0           0           0
          55    0.577117           0           0           0
          55    0.602767           0           0           0
          55    0.628416           0           0           0
          55    0.654066           0           0           0
          55    0.679715           0           0           0
          55    0.705365           0           0           0
          55    0.731015           0           0           0
          55    0.756664           0           0           0
          55    0.782314           0           0           0
          55    0.807964           0           0           0
          55    0.833613           0           0           0
          55    0.859263           0 1.55618e-05 6.47144e-06
          55    0.884913  0.00157733  0.00130055 8.17102e-05
          55    0.910562   0.0301929   0.0251099 0.000483608
          55    0.936212    0.162699     0.16853 0.000891538
          55    0.961861    0.559191    0.568967  0.00159751
          55    0.987511     1.19576     1.21196  0.00268873
          55     1.01316      1.8574     1.87702  0.00353611
          55     1.03881     2.35414      2.3535  0.00359509
          55     1.06446     2.59171     2.56011  0.00453958
          55     1.09011     2.55926     2.54644  0.00409855
          55     1.11576     2.42214     2.40318  0.00352152
          55     1.14141     2.14211     2.18735  0.00387612
          55     1.16706     1.95418     1.96663  0.00311328
          55     1.19271     1.79484     1.75492  0.00364816
          55     1.21836     1.56645     1.55287  0.00325872
          55     1.24401     1.39523     1.38155  0.00313587
          55     1.26966     1.23949     1.23628  0.00256642
          55     1.29531     1.12389     1.11659  0.00266133
          55     1.32096     1.03852     1.01429  0.00266217
          55     1.34661    0.946502    0.935468  0.00232204
          55     1.37226    0.860401    0.869169  0.00189792
          55     1.39791    0.813748    0.814738  0.00207599
          55     1.42355    0.793024    0.775421  0.00204199
          55      1.4492     0.74119    0.738008  0.00170616
          55     1.47485      0.6825    0.711598   0.0019669
          55      1.5005    0.651182    0.690952   0.0020599
          55     1.52615    0.642342    0.681041  0.00203546
          55      1.5518    0.669965    0.675385  0.00168479
          55     1.57745    0.669089    0.672313   0.0016387
          55      1.6031    0.659922    0.679395  0.00207026
          55     1.62875    0.676042    0.688575  0.00177849
          55      1.6544    0.694904    0.704619  0.00159952
          55     1.68005    0.710338    0.727525  0.00159391
          55      1.7057    0.754735    0.750857  0.00200151
          55     1.73135    0.777757    0.780743  0.00162361
