#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2506    -5.45868    -5.49261  0.00385034
        2507     -5.4591     -5.4926  0.00384883
        2508    -5.45969    -5.49258  0.00384732
        2509    -5.46027    -5.49257  0.00384581
        2510    -5.46054    -5.49256   0.0038443
        2511    -5.46123    -5.49255  0.00384278
        2512    -5.46189    -5.49253  0.00384127
        2513    -5.46233    -5.49252  0.00383976
        2514    -5.46227    -5.49251  0.00383826
        2515     -5.4626     -5.4925  0.00383675
        2516    -5.46301    -5.49249  0.00383524
        2517    -5.46275    -5.49248  0.00383374
        2518    -5.46317    -5.49246  0.00383223
        2519    -5.46338    -5.49245  0.00383073
        2520    -5.46322    -5.49244  0.00382922
        2521    -5.46315    -5.49243  0.00382772
        2522    -5.46318    -5.49242  0.00382622
        2523    -5.46301    -5.49241  0.00382472
        2524    -5.46294    -5.49239  0.00382323
        2525    -5.46208    -5.49238  0.00382173
        2526    -5.46194    -5.49237  0.00382024
        2527    -5.46163    -5.49236  0.00381874
        2528    -5.46128    -5.49235  0.00381725
        2529    -5.46047    -5.49233  0.00381577
        2530    -5.46039    -5.49232  0.00381428
        2531    -5.45954    -5.49231  0.00381279
        2532    -5.45884    -5.49229  0.00381131
        2533    -5.45812    -5.49228  0.00380983
        2534     -5.4574    -5.49227  0.00380835
        2535    -5.45697    -5.49225  0.00380687
        2536      -5.457    -5.49224   0.0038054
        2537    -5.45627    -5.49222  0.00380392
        2538    -5.45584    -5.49221  0.00380245
        2539    -5.45542     -5.4922  0.00380098
        2540    -5.45485    -5.49218  0.00379951
        2541    -5.45489    -5.49217  0.00379805
        2542    -5.45494    -5.49215  0.00379658
        2543     -5.4547    -5.49214  0.00379512
        2544    -5.45447    -5.49212  0.00379365
        2545    -5.45409    -5.49211  0.00379219
        2546    -5.45358    -5.49209  0.00379073
        2547    -5.45277    -5.49208  0.00378928
        2548    -5.45228    -5.49206  0.00378782
        2549    -5.45195    -5.49205  0.00378637
        2550    -5.45133    -5.49203  0.00378492
        2551    -5.45072    -5.49201  0.00378347
        2552    -5.45042      -5.492  0.00378202
        2553    -5.45013    -5.49198  0.00378058
        2554    -5.44969    -5.49196  0.00377913
        2555    -5.44957    -5.49195  0.00377769
        2556    -5.44946    -5.49193  0.00377625
        2557    -5.44906    -5.49191  0.00377481
        2558    -5.44852     -5.4919  0.00377337
        2559    -5.44801    -5.49188  0.00377193
        2560    -5.44783    -5.49186   0.0037705
        2561    -5.44754    -5.49185  0.00376907
        2562    -5.44698    -5.49183  0.00376764
        2563    -5.44678    -5.49181  0.00376621
        2564    -5.44693    -5.49179  0.00376478
        2565    -5.44639    -5.49177  0.00376335
        2566    -5.44623    -5.49176  0.00376193
        2567    -5.44614    -5.49174  0.00376051
        2568    -5.44675    -5.49172  0.00375908
        2569    -5.44698     -5.4917  0.00375766
        2570    -5.44776    -5.49169  0.00375624
        2571    -5.44818    -5.49167  0.00375481
        2572    -5.44884    -5.49165  0.00375339
        2573    -5.44974    -5.49164  0.00375197
        2574    -5.45087    -5.49162  0.00375054
        2575    -5.45223    -5.49161  0.00374912
        2576    -5.45291    -5.49159  0.00374769
        2577    -5.45395    -5.49158  0.00374627
        2578    -5.45504    -5.49156  0.00374484
        2579    -5.45617    -5.49155  0.00374341
        2580    -5.45703    -5.49154  0.00374199
        2581    -5.45821    -5.49152  0.00374056
        2582     -5.4594    -5.49151  0.00373913
        2583    -5.46044     -5.4915   0.0037377
        2584    -5.46056    -5.49149  0.00373627
        2585    -5.46171    -5.49147  0.00373485
        2586    -5.46253    -5.49146  0.00373342
        2587    -5.46391    -5.49145  0.00373199
        2588     -5.4651    -5.49144  0.00373056
        2589    -5.46608    -5.49143  0.00372914
        2590    -5.46685    -5.49142  0.00372771
        2591    -5.46771    -5.49141  0.00372628
        2592    -5.46836    -5.49141  0.00372485
        2593    -5.46895     -5.4914  0.00372343
        2594    -5.46917    -5.49139    0.003722
        2595    -5.46964    -5.49138  0.00372058
        2596    -5.47004    -5.49137  0.00371915
        2597    -5.47055    -5.49136  0.00371773
        2598    -5.47131    -5.49136  0.00371631
        2599    -5.47173    -5.49135  0.00371488
        2600    -5.47226    -5.49134  0.00371346
        2601    -5.47247    -5.49133  0.00371204
        2602    -5.47282    -5.49133  0.00371062
        2603    -5.47333    -5.49132   0.0037092
        2604    -5.47369    -5.49131  0.00370778
        2605    -5.47392    -5.49131  0.00370637
        2606    -5.47479     -5.4913  0.00370495
        2607    -5.47571    -5.49129  0.00370353
        2608    -5.47623    -5.49129  0.00370212
        2609    -5.47668    -5.49128   0.0037007
        2610    -5.47736    -5.49128  0.00369929
        2611    -5.47859    -5.49127  0.00369788
        2612    -5.47948    -5.49127  0.00369646
        2613    -5.48064    -5.49126  0.00369505
        2614    -5.48177    -5.49126  0.00369364
        2615    -5.48274    -5.49126  0.00369223
        2616    -5.48415    -5.49125  0.00369082
        2617    -5.48556    -5.49125  0.00368941
        2618    -5.48712    -5.49125    0.003688
        2619    -5.48852    -5.49125  0.00368659
        2620    -5.48992    -5.49125  0.00368518
        2621    -5.49251    -5.49125  0.00368378
        2622    -5.49493    -5.49125  0.00368237
        2623    -5.49733    -5.49125  0.00368097
        2624    -5.49953    -5.49126  0.00367957
        2625    -5.50259    -5.49126  0.00367817
        2626    -5.50556    -5.49127  0.00367677
        2627    -5.50815    -5.49127  0.00367538
        2628    -5.51076    -5.49128  0.00367399
        2629    -5.51399    -5.49129   0.0036726
        2630    -5.51691     -5.4913  0.00367122
        2631    -5.51935    -5.49131  0.00366984
        2632    -5.52218    -5.49132  0.00366846
        2633    -5.52463    -5.49133  0.00366709
        2634    -5.52683    -5.49135  0.00366572
        2635    -5.52952    -5.49136  0.00366436
        2636     -5.5319    -5.49138    0.003663
        2637    -5.53383    -5.49139  0.00366165
        2638    -5.53557    -5.49141   0.0036603
        2639    -5.53681    -5.49143  0.00365895
        2640    -5.53799    -5.49144  0.00365761
        2641     -5.5394    -5.49146  0.00365627
        2642    -5.54026    -5.49148  0.00365493
        2643    -5.54059     -5.4915   0.0036536
        2644     -5.5411    -5.49152  0.00365226
        2645    -5.54212    -5.49154  0.00365093
        2646    -5.54226    -5.49156   0.0036496
        2647    -5.54199    -5.49158  0.00364827
        2648    -5.54145    -5.49159  0.00364694
        2649    -5.54049    -5.49161  0.00364561
        2650    -5.53912    -5.49163  0.00364428
        2651    -5.53794    -5.49165  0.00364295
        2652     -5.5365    -5.49167  0.00364161
        2653    -5.53467    -5.49168  0.00364028
        2654     -5.5326     -5.4917  0.00363894
        2655    -5.53059    -5.49171   0.0036376
        2656    -5.52807    -5.49172  0.00363625
        2657    -5.52563    -5.49174  0.00363491
        2658    -5.52254    -5.49175  0.00363356
        2659    -5.51972    -5.49176  0.00363221
        2660    -5.51672    -5.49177  0.00363085
        2661    -5.51387    -5.49178   0.0036295
        2662    -5.51087    -5.49178  0.00362814
        2663    -5.50774    -5.49179  0.00362679
        2664    -5.50434     -5.4918  0.00362543
        2665    -5.50039     -5.4918  0.00362407
        2666     -5.4962     -5.4918  0.00362271
        2667    -5.49179     -5.4918  0.00362135
        2668    -5.48792     -5.4918  0.00361999
        2669    -5.48402     -5.4918  0.00361864
        2670    -5.47934    -5.49179  0.00361729
        2671     -5.4748    -5.49178  0.00361594
        2672    -5.47057    -5.49178  0.00361459
        2673    -5.46638    -5.49177  0.00361325
        2674    -5.46253    -5.49176  0.00361192
        2675     -5.4589    -5.49174  0.00361059
        2676    -5.45535    -5.49173  0.00360927
        2677    -5.45131    -5.49172  0.00360795
        2678    -5.44769     -5.4917  0.00360664
        2679    -5.44408    -5.49168  0.00360534
        2680    -5.44048    -5.49166  0.00360404
        2681    -5.43692    -5.49164  0.00360276
        2682    -5.43387    -5.49162  0.00360148
        2683    -5.43091     -5.4916  0.00360021
        2684    -5.42865    -5.49157  0.00359894
        2685    -5.42682    -5.49155  0.00359768
        2686    -5.42467    -5.49153  0.00359643
        2687    -5.42282     -5.4915  0.00359518
        2688    -5.42099    -5.49147  0.00359394
        2689    -5.41993    -5.49145   0.0035927
        2690    -5.41829    -5.49142  0.00359147
        2691    -5.41729    -5.49139  0.00359024
        2692    -5.41752    -5.49136  0.00358901
        2693    -5.41778    -5.49134  0.00358778
        2694    -5.41835    -5.49131  0.00358655
        2695    -5.41939    -5.49128  0.00358532
        2696    -5.42071    -5.49126  0.00358409
        2697    -5.42216    -5.49123  0.00358285
        2698    -5.42463    -5.49121  0.00358161
        2699    -5.42626    -5.49118  0.00358036
        2700    -5.42841    -5.49116  0.00357911
        2701    -5.43043    -5.49114  0.00357785
        2702    -5.43305    -5.49112  0.00357659
        2703     -5.4358     -5.4911  0.00357533
        2704    -5.43834    -5.49108  0.00357406
        2705    -5.44094    -5.49106  0.00357279
        2706    -5.44373    -5.49104  0.00357151
        2707    -5.44637    -5.49102  0.00357023
        2708    -5.44915    -5.49101  0.00356894
        2709    -5.45234    -5.49099  0.00356766
        2710     -5.4547    -5.49098  0.00356636
        2711    -5.45697    -5.49097  0.00356507
        2712    -5.45958    -5.49096  0.00356377
        2713    -5.46191    -5.49095  0.00356248
        2714    -5.46455    -5.49094  0.00356118
        2715    -5.46657    -5.49093  0.00355988
        2716    -5.46766    -5.49092  0.00355858
        2717    -5.46917    -5.49091  0.00355728
        2718    -5.47108     -5.4909  0.00355598
        2719    -5.47158     -5.4909  0.00355467
        2720    -5.47262    -5.49089  0.00355337
        2721     -5.4736    -5.49088  0.00355207
        2722    -5.47406    -5.49088  0.00355077
        2723    -5.47414    -5.49087  0.00354948
        2724    -5.47475    -5.49086  0.00354818
        2725    -5.47484    -5.49086  0.00354688
        2726    -5.47456    -5.49085  0.00354558
        2727    -5.47407    -5.49085  0.00354429
        2728    -5.47322    -5.49084    0.003543
        2729    -5.47249    -5.49083   0.0035417
        2730    -5.47081    -5.49083  0.00354041
        2731    -5.46958    -5.49082  0.00353913
        2732    -5.46804    -5.49081  0.00353784
        2733    -5.46667     -5.4908  0.00353656
        2734    -5.46518    -5.49079  0.00353528
        2735    -5.46375    -5.49078    0.003534
        2736    -5.46194    -5.49077  0.00353272
        2737    -5.45993    -5.49076  0.00353145
        2738     -5.4579    -5.49075  0.00353018
        2739    -5.45632    -5.49074  0.00352891
        2740    -5.45447    -5.49072  0.00352765
        2741    -5.45206    -5.49071  0.00352639
        2742    -5.45033    -5.49069  0.00352514
        2743    -5.44885    -5.49068  0.00352388
        2744    -5.44734    -5.49066  0.00352263
        2745    -5.44553    -5.49065  0.00352139
        2746    -5.44448    -5.49063  0.00352015
        2747    -5.44316    -5.49061  0.00351891
        2748    -5.44234    -5.49059  0.00351767
        2749    -5.44159    -5.49058  0.00351644
        2750    -5.44121    -5.49056   0.0035152
        2751    -5.44136    -5.49054  0.00351397
        2752     -5.4413    -5.49052  0.00351274
        2753    -5.44163     -5.4905  0.00351151
        2754     -5.4422    -5.49049  0.00351028
        2755    -5.44302    -5.49047  0.00350905
        2756    -5.44453    -5.49045  0.00350781
        2757    -5.44566    -5.49044  0.00350658
        2758    -5.44793    -5.49042  0.00350534
        2759    -5.44949    -5.49041   0.0035041
        2760    -5.45141    -5.49039  0.00350286
        2761    -5.45365    -5.49038  0.00350162
        2762    -5.45575    -5.49037  0.00350037
        2763     -5.4583    -5.49036  0.00349912
        2764    -5.46082    -5.49034  0.00349787
        2765    -5.46358    -5.49033  0.00349662
        2766    -5.46597    -5.49033  0.00349537
        2767    -5.46887    -5.49032  0.00349412
        2768    -5.47226    -5.49031  0.00349286
        2769    -5.47474    -5.49031   0.0034916
        2770    -5.47782     -5.4903  0.00349034
        2771    -5.48087     -5.4903  0.00348909
        2772    -5.48355     -5.4903  0.00348783
        2773    -5.48586    -5.49029  0.00348657
        2774    -5.48808    -5.49029  0.00348531
        2775    -5.49079    -5.49029  0.00348406
        2776    -5.49293    -5.49029   0.0034828
        2777    -5.49508     -5.4903  0.00348155
        2778    -5.49694     -5.4903   0.0034803
        2779    -5.49926     -5.4903  0.00347905
        2780    -5.50082    -5.49031   0.0034778
        2781    -5.50237    -5.49031  0.00347655
        2782    -5.50392    -5.49031   0.0034753
        2783    -5.50485    -5.49032  0.00347406
        2784    -5.50625    -5.49033  0.00347282
        2785    -5.50704    -5.49033  0.00347157
        2786    -5.50724    -5.49034  0.00347033
        2787    -5.50806    -5.49034  0.00346909
        2788    -5.50906    -5.49035  0.00346786
        2789    -5.50933    -5.49036  0.00346662
        2790     -5.5095    -5.49036  0.00346538
        2791    -5.50971    -5.49037  0.00346415
        2792    -5.50953    -5.49038  0.00346291
        2793    -5.51017    -5.49039  0.00346168
        2794    -5.50997    -5.49039  0.00346045
        2795    -5.51001     -5.4904  0.00345922
        2796    -5.51013    -5.49041  0.00345799
        2797     -5.5102    -5.49041  0.00345676
        2798    -5.50991    -5.49042  0.00345553
        2799    -5.50942    -5.49043   0.0034543
        2800    -5.50904    -5.49043  0.00345308
        2801    -5.50832    -5.49044  0.00345185
        2802    -5.50773    -5.49045  0.00345062
        2803    -5.50726    -5.49045   0.0034494
        2804    -5.50708    -5.49046  0.00344817
        2805    -5.50644    -5.49046  0.00344695
        2806    -5.50625    -5.49047  0.00344572
        2807    -5.50577    -5.49048   0.0034445
        2808    -5.50545    -5.49048  0.00344328
        2809    -5.50485    -5.49049  0.00344206
        2810    -5.50474    -5.49049  0.00344083
        2811    -5.50452     -5.4905  0.00343961
        2812    -5.50434     -5.4905  0.00343839
        2813    -5.50438    -5.49051  0.00343718
        2814    -5.50388    -5.49051  0.00343596
        2815    -5.50406    -5.49052  0.00343474
        2816    -5.50326    -5.49052  0.00343352
        2817    -5.50361    -5.49052  0.00343231
        2818     -5.5039    -5.49053  0.00343109
        2819    -5.50399    -5.49053  0.00342988
        2820    -5.50402    -5.49054  0.00342867
        2821    -5.50415    -5.49054  0.00342745
        2822    -5.50483    -5.49055  0.00342624
        2823     -5.5053    -5.49055  0.00342503
        2824    -5.50631    -5.49056  0.00342383
        2825    -5.50711    -5.49057  0.00342262
        2826    -5.50769    -5.49057  0.00342141
        2827    -5.50925    -5.49058  0.00342021
        2828    -5.51056    -5.49058  0.00341901
        2829    -5.51132    -5.49059  0.00341781
        2830    -5.51227     -5.4906  0.00341661
        2831    -5.51325    -5.49061  0.00341541
        2832    -5.51439    -5.49062  0.00341421
        2833    -5.51568    -5.49063  0.00341302
        2834    -5.51651    -5.49063  0.00341183
        2835    -5.51732    -5.49064  0.00341064
        2836    -5.51854    -5.49065  0.00340945
        2837    -5.51941    -5.49066  0.00340826
        2838    -5.52022    -5.49067  0.00340708
        2839    -5.52126    -5.49068  0.00340589
        2840    -5.52147     -5.4907  0.00340471
        2841    -5.52205    -5.49071  0.00340353
        2842    -5.52313    -5.49072  0.00340235
        2843    -5.52397    -5.49073  0.00340118
        2844     -5.5247    -5.49074      0.0034
        2845    -5.52502    -5.49075  0.00339883
        2846    -5.52523    -5.49077  0.00339766
        2847    -5.52503    -5.49078  0.00339648
        2848    -5.52532    -5.49079  0.00339531
        2849    -5.52581     -5.4908  0.00339414
        2850    -5.52619    -5.49081  0.00339297
        2851    -5.52602    -5.49083  0.00339181
        2852     -5.5259    -5.49084  0.00339064
        2853    -5.52584    -5.49085  0.00338947
        2854    -5.52507    -5.49086  0.00338831
        2855    -5.52453    -5.49088  0.00338714
        2856     -5.5236    -5.49089  0.00338597
        2857    -5.52274     -5.4909  0.00338481
        2858    -5.52166    -5.49091  0.00338364
        2859    -5.52081    -5.49092  0.00338247
        2860    -5.51959    -5.49093  0.00338131
        2861    -5.51816    -5.49094  0.00338014
        2862    -5.51697    -5.49095  0.00337897
        2863    -5.51602    -5.49096   0.0033778
        2864    -5.51503    -5.49097  0.00337663
        2865    -5.51413    -5.49097  0.00337546
        2866    -5.51228    -5.49098  0.00337429
        2867    -5.51054    -5.49099  0.00337312
        2868    -5.50936    -5.49099  0.00337195
        2869     -5.5083      -5.491  0.00337078
        2870    -5.50675    -5.49101  0.00336961
        2871    -5.50548    -5.49101  0.00336844
        2872     -5.5036    -5.49101  0.00336727
        2873     -5.5023    -5.49102   0.0033661
        2874    -5.50086    -5.49102  0.00336493
        2875    -5.49913    -5.49102  0.00336376
        2876    -5.49636    -5.49103  0.00336259
        2877    -5.49514    -5.49103  0.00336143
        2878    -5.49381    -5.49103  0.00336026
        2879    -5.49286    -5.49103  0.00335909
        2880    -5.49152    -5.49103  0.00335792
        2881    -5.48997    -5.49103  0.00335676
        2882    -5.48867    -5.49103  0.00335559
        2883    -5.48764    -5.49103  0.00335443
        2884    -5.48643    -5.49103  0.00335327
        2885     -5.4858    -5.49102  0.00335211
        2886    -5.48501    -5.49102  0.00335095
        2887    -5.48452    -5.49102  0.00334979
        2888    -5.48402    -5.49102  0.00334863
        2889    -5.48353    -5.49101  0.00334747
        2890    -5.48348    -5.49101  0.00334631
        2891    -5.48388    -5.49101  0.00334515
        2892    -5.48396    -5.49101    0.003344
        2893    -5.48386      -5.491  0.00334284
        2894    -5.48418      -5.491  0.00334169
        2895     -5.4849      -5.491  0.00334054
        2896    -5.48585      -5.491  0.00333938
        2897    -5.48641      -5.491  0.00333823
        2898    -5.48701      -5.491  0.00333708
        2899    -5.48809    -5.49099  0.00333593
        2900    -5.48917    -5.49099  0.00333478
        2901    -5.48993    -5.49099  0.00333363
        2902    -5.49065    -5.49099  0.00333248
        2903    -5.49176    -5.49099  0.00333133
        2904    -5.49235    -5.49099  0.00333018
        2905    -5.49331      -5.491  0.00332904
        2906    -5.49357      -5.491  0.00332789
        2907    -5.49386      -5.491  0.00332675
        2908    -5.49449      -5.491   0.0033256
        2909    -5.49424      -5.491  0.00332446
        2910    -5.49432      -5.491  0.00332332
        2911    -5.49442      -5.491  0.00332218
        2912    -5.49365      -5.491  0.00332104
        2913    -5.49336      -5.491   0.0033199
        2914     -5.4925      -5.491  0.00331876
        2915      -5.492      -5.491  0.00331762
        2916    -5.49156      -5.491  0.00331648
        2917    -5.49058      -5.491  0.00331534
        2918    -5.48968      -5.491  0.00331421
        2919    -5.48842      -5.491  0.00331307
        2920    -5.48742      -5.491  0.00331194
        2921    -5.48729      -5.491   0.0033108
        2922    -5.48639      -5.491  0.00330967
        2923    -5.48533      -5.491  0.00330854
        2924    -5.48427    -5.49099  0.00330741
        2925    -5.48306    -5.49099  0.00330628
        2926    -5.48142    -5.49099  0.00330515
        2927    -5.48025    -5.49098  0.00330402
        2928    -5.47927    -5.49098   0.0033029
        2929    -5.47818    -5.49098  0.00330177
        2930    -5.47744    -5.49097  0.00330065
        2931     -5.4766    -5.49097  0.00329953
        2932    -5.47596    -5.49096  0.00329841
        2933    -5.47524    -5.49096  0.00329729
        2934    -5.47414    -5.49095  0.00329617
        2935    -5.47387    -5.49095  0.00329505
        2936    -5.47325    -5.49094  0.00329393
        2937    -5.47288    -5.49093  0.00329282
        2938    -5.47246    -5.49093   0.0032917
        2939    -5.47233    -5.49092  0.00329059
        2940    -5.47233    -5.49091  0.00328947
        2941    -5.47248    -5.49091  0.00328836
        2942    -5.47294     -5.4909  0.00328725
        2943    -5.47358     -5.4909  0.00328614
        2944     -5.4738    -5.49089  0.00328503
        2945    -5.47482    -5.49088  0.00328392
        2946     -5.4762    -5.49088  0.00328281
        2947    -5.47749    -5.49087  0.00328169
        2948    -5.47886    -5.49087  0.00328058
        2949     -5.4809    -5.49087  0.00327947
        2950    -5.48241    -5.49086  0.00327836
        2951    -5.48413    -5.49086  0.00327725
        2952    -5.48653    -5.49086  0.00327614
        2953    -5.48943    -5.49086  0.00327503
        2954    -5.49192    -5.49086  0.00327392
        2955    -5.49459    -5.49086  0.00327282
        2956    -5.49787    -5.49086  0.00327171
        2957    -5.50114    -5.49087  0.00327061
        2958    -5.50482    -5.49087   0.0032695
        2959    -5.50813    -5.49088   0.0032684
        2960    -5.51136    -5.49089  0.00326731
        2961    -5.51491    -5.49089  0.00326621
        2962    -5.51846     -5.4909  0.00326512
        2963    -5.52214    -5.49091  0.00326404
        2964    -5.52531    -5.49092  0.00326296
        2965    -5.52885    -5.49094  0.00326188
        2966    -5.53241    -5.49095  0.00326081
        2967    -5.53582    -5.49097  0.00325975
        2968    -5.53891    -5.49098  0.00325869
        2969    -5.54179      -5.491  0.00325764
        2970     -5.5443    -5.49102  0.00325659
        2971    -5.54672    -5.49104  0.00325555
        2972    -5.54902    -5.49106  0.00325451
        2973    -5.55089    -5.49108  0.00325348
        2974    -5.55217     -5.4911  0.00325245
        2975    -5.55346    -5.49112  0.00325143
        2976    -5.55458    -5.49114   0.0032504
        2977     -5.5551    -5.49116  0.00324938
        2978    -5.55516    -5.49118  0.00324836
        2979    -5.55551     -5.4912  0.00324734
        2980    -5.55465    -5.49122  0.00324632
        2981     -5.5541    -5.49125   0.0032453
        2982    -5.55265    -5.49127  0.00324428
        2983    -5.55123    -5.49129  0.00324325
        2984    -5.54969    -5.49131  0.00324223
        2985     -5.5482    -5.49133   0.0032412
        2986    -5.54648    -5.49134  0.00324016
        2987    -5.54439    -5.49136  0.00323913
        2988    -5.54179    -5.49138  0.00323809
        2989    -5.53931    -5.49139  0.00323704
        2990    -5.53637    -5.49141    0.003236
        2991    -5.53344    -5.49142  0.00323494
        2992    -5.53039    -5.49144  0.00323389
        2993    -5.52693    -5.49145  0.00323283
        2994    -5.52384    -5.49146  0.00323177
        2995    -5.52114    -5.49147  0.00323071
        2996    -5.51763    -5.49148  0.00322964
        2997    -5.51394    -5.49149  0.00322857
        2998    -5.51037    -5.49149   0.0032275
        2999    -5.50708     -5.4915  0.00322643
        3000    -5.50334     -5.4915  0.00322535
        3001    -5.50005     -5.4915  0.00322428
        3002    -5.49661    -5.49151  0.00322321
        3003    -5.49409    -5.49151  0.00322213
        3004    -5.49127    -5.49151  0.00322106
        3005    -5.48785    -5.49151  0.00321999
        3006    -5.48428     -5.4915  0.00321892
        3007    -5.48039     -5.4915  0.00321785
        3008    -5.47694    -5.49149  0.00321678
        3009    -5.47346    -5.49149  0.00321572
        3010    -5.47025    -5.49148  0.00321466
        3011     -5.4667    -5.49147   0.0032136
        3012    -5.46309    -5.49146  0.00321255
        3013    -5.45957    -5.49145   0.0032115
        3014    -5.45569    -5.49144  0.00321046
        3015    -5.45158    -5.49143  0.00320942
        3016    -5.44755    -5.49141  0.00320839
        3017    -5.44314     -5.4914  0.00320737
        3018    -5.43882    -5.49138  0.00320635
        3019    -5.43475    -5.49136  0.00320534
        3020    -5.43047    -5.49134  0.00320435
        3021    -5.42601    -5.49132  0.00320336
        3022    -5.42184     -5.4913  0.00320238
        3023    -5.41783    -5.49127  0.00320141
        3024    -5.41355    -5.49125  0.00320046
        3025    -5.40919    -5.49122  0.00319951
        3026    -5.40539    -5.49119  0.00319858
        3027    -5.40158    -5.49116  0.00319766
        3028     -5.3978    -5.49113  0.00319676
        3029    -5.39439     -5.4911  0.00319586
        3030    -5.39079    -5.49107  0.00319498
        3031    -5.38886    -5.49103   0.0031941
        3032    -5.38637      -5.491  0.00319323
        3033    -5.38473    -5.49096  0.00319237
        3034    -5.38322    -5.49093  0.00319152
        3035    -5.38156    -5.49089  0.00319067
        3036    -5.38069    -5.49085  0.00318983
        3037    -5.38063    -5.49082  0.00318898
        3038    -5.38109    -5.49078  0.00318814
        3039    -5.38149    -5.49075  0.00318729
        3040    -5.38286    -5.49071  0.00318644
        3041    -5.38552    -5.49068  0.00318558
        3042    -5.38764    -5.49064  0.00318471
        3043    -5.39039    -5.49061  0.00318384
        3044    -5.39376    -5.49058  0.00318295
        3045    -5.39725    -5.49055  0.00318205
        3046    -5.40175    -5.49052  0.00318114
        3047    -5.40613    -5.49049  0.00318022
        3048    -5.41082    -5.49046  0.00317928
        3049    -5.41562    -5.49044  0.00317833
        3050    -5.42107    -5.49042  0.00317737
        3051    -5.42638     -5.4904   0.0031764
        3052     -5.4318    -5.49038  0.00317542
        3053    -5.43758    -5.49036  0.00317442
        3054    -5.44337    -5.49034  0.00317342
        3055    -5.44897    -5.49033  0.00317241
        3056    -5.45421    -5.49032   0.0031714
        3057    -5.45948    -5.49031  0.00317037
        3058    -5.46476     -5.4903  0.00316935
        3059    -5.47062    -5.49029  0.00316832
        3060    -5.47597    -5.49029  0.00316729
        3061    -5.48063    -5.49029  0.00316625
        3062    -5.48489    -5.49028  0.00316522
        3063    -5.48932    -5.49028  0.00316419
        3064    -5.49271    -5.49028  0.00316315
        3065    -5.49609    -5.49029  0.00316212
        3066      -5.499    -5.49029  0.00316109
        3067    -5.50158    -5.49029  0.00316006
        3068    -5.50442     -5.4903  0.00315904
        3069    -5.50645     -5.4903  0.00315801
        3070    -5.50828    -5.49031  0.00315699
        3071    -5.50975    -5.49031  0.00315597
        3072    -5.51102    -5.49032  0.00315495
        3073    -5.51162    -5.49033  0.00315393
        3074    -5.51157    -5.49033  0.00315291
        3075    -5.51177    -5.49034  0.00315189
        3076    -5.51132    -5.49035  0.00315088
        3077    -5.51129    -5.49036  0.00314986
        3078    -5.51095    -5.49036  0.00314884
        3079    -5.50954    -5.49037  0.00314783
        3080    -5.50814    -5.49037  0.00314681
        3081    -5.50646    -5.49038  0.00314579
        3082    -5.50453    -5.49038  0.00314477
        3083    -5.50191    -5.49039  0.00314376
        3084    -5.49894    -5.49039  0.00314274
        3085    -5.49608    -5.49039  0.00314172
        3086    -5.49381    -5.49039   0.0031407
        3087    -5.49036    -5.49039  0.00313969
        3088    -5.48679    -5.49039  0.00313867
        3089     -5.4836    -5.49039  0.00313765
        3090    -5.47975    -5.49039  0.00313664
        3091    -5.47662    -5.49038  0.00313563
        3092    -5.47303    -5.49038  0.00313462
        3093    -5.46989    -5.49037  0.00313361
        3094    -5.46603    -5.49036  0.00313261
        3095    -5.46235    -5.49035  0.00313161
        3096    -5.45949    -5.49034  0.00313062
        3097    -5.45623    -5.49033  0.00312962
        3098    -5.45305    -5.49032  0.00312864
        3099    -5.44981    -5.49031  0.00312765
        3100     -5.4471    -5.49029  0.00312668
        3101     -5.4445    -5.49028   0.0031257
        3102    -5.44171    -5.49026  0.00312473
        3103    -5.43903    -5.49025  0.00312377
        3104    -5.43664    -5.49023  0.00312281
        3105    -5.43423    -5.49021  0.00312186
        3106    -5.43229    -5.49019  0.00312091
        3107    -5.43022    -5.49017  0.00311997
        3108    -5.42833    -5.49015  0.00311902
        3109    -5.42649    -5.49013  0.00311809
        3110    -5.42519    -5.49011  0.00311716
        3111    -5.42428    -5.49009  0.00311623
        3112    -5.42333    -5.49007   0.0031153
        3113    -5.42281    -5.49005  0.00311437
        3114    -5.42214    -5.49003  0.00311345
        3115    -5.42269       -5.49  0.00311252
        3116    -5.42372    -5.48998   0.0031116
        3117    -5.42418    -5.48996  0.00311067
        3118    -5.42529    -5.48994  0.00310974
        3119    -5.42689    -5.48992  0.00310881
        3120    -5.42838     -5.4899  0.00310788
        3121    -5.43051    -5.48988  0.00310694
        3122    -5.43251    -5.48986    0.003106
        3123    -5.43573    -5.48985  0.00310505
        3124    -5.43878    -5.48983   0.0031041
        3125    -5.44181    -5.48981  0.00310315
        3126    -5.44568     -5.4898  0.00310219
        3127    -5.44961    -5.48979  0.00310122
        3128    -5.45372    -5.48978  0.00310025
        3129    -5.45766    -5.48977  0.00309928
        3130    -5.46276    -5.48976   0.0030983
        3131    -5.46701    -5.48975  0.00309732
        3132    -5.47128    -5.48974  0.00309633
        3133    -5.47567    -5.48974  0.00309535
        3134    -5.47969    -5.48974  0.00309436
        3135    -5.48406    -5.48973  0.00309338
        3136    -5.48782    -5.48973  0.00309239
        3137    -5.49139    -5.48973  0.00309141
        3138    -5.49472    -5.48974  0.00309042
        3139    -5.49764    -5.48974  0.00308944
        3140    -5.50055    -5.48974  0.00308845
        3141    -5.50297    -5.48975  0.00308747
