#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2336    -3.80053    -3.79692 0.000114686
        2337    -3.80022    -3.79692 0.000114646
        2338    -3.79945    -3.79692 0.000114602
        2339    -3.79898    -3.79692 0.000114556
        2340    -3.79864    -3.79692  0.00011451
        2341      -3.798    -3.79693 0.000114462
        2342    -3.79751    -3.79693 0.000114413
        2343    -3.79762    -3.79693 0.000114365
        2344    -3.79668    -3.79693 0.000114316
        2345    -3.79604    -3.79693 0.000114268
        2346    -3.79541    -3.79692 0.000114221
        2347    -3.79525    -3.79692 0.000114174
        2348    -3.79495    -3.79692 0.000114129
        2349    -3.79467    -3.79692 0.000114084
        2350     -3.7941    -3.79692 0.000114042
        2351    -3.79372    -3.79692 0.000114002
        2352    -3.79335    -3.79692 0.000113963
        2353    -3.79287    -3.79692 0.000113928
        2354    -3.79256    -3.79691 0.000113894
        2355    -3.79275    -3.79691  0.00011386
        2356    -3.79282    -3.79691 0.000113825
        2357    -3.79262    -3.79691 0.000113791
        2358    -3.79261    -3.79691 0.000113757
        2359     -3.7925    -3.79691 0.000113725
        2360    -3.79242     -3.7969 0.000113692
        2361    -3.79239     -3.7969  0.00011366
        2362    -3.79269     -3.7969 0.000113626
        2363    -3.79258     -3.7969 0.000113593
        2364    -3.79282     -3.7969 0.000113558
        2365    -3.79323    -3.79689  0.00011352
        2366    -3.79399    -3.79689 0.000113479
        2367    -3.79448    -3.79689 0.000113436
        2368    -3.79514    -3.79689  0.00011339
        2369    -3.79597    -3.79689 0.000113343
        2370    -3.79622    -3.79689 0.000113295
        2371    -3.79694    -3.79689 0.000113248
        2372    -3.79751    -3.79689   0.0001132
        2373    -3.79809    -3.79689 0.000113154
        2374    -3.79896    -3.79689 0.000113109
        2375    -3.79938    -3.79689 0.000113067
        2376    -3.79949    -3.79689 0.000113024
        2377    -3.79973     -3.7969 0.000112983
        2378     -3.8001     -3.7969 0.000112943
        2379    -3.80045     -3.7969 0.000112906
        2380    -3.80016     -3.7969 0.000112867
        2381    -3.80091     -3.7969 0.000112832
        2382    -3.80087     -3.7969 0.000112797
        2383    -3.80095    -3.79691 0.000112762
        2384    -3.80099    -3.79691 0.000112728
        2385    -3.80159    -3.79691 0.000112698
        2386    -3.80186    -3.79691  0.00011267
        2387    -3.80225    -3.79691 0.000112645
        2388    -3.80215    -3.79692 0.000112619
        2389    -3.80216    -3.79692 0.000112593
        2390    -3.80306    -3.79692 0.000112575
        2391    -3.80317    -3.79692 0.000112559
        2392    -3.80264    -3.79693 0.000112537
        2393    -3.80209    -3.79693 0.000112511
        2394    -3.80213    -3.79693 0.000112485
        2395    -3.80214    -3.79693 0.000112459
        2396    -3.80183    -3.79693  0.00011243
        2397    -3.80182    -3.79694 0.000112402
        2398    -3.80194    -3.79694 0.000112374
        2399    -3.80176    -3.79694 0.000112345
        2400    -3.80187    -3.79694 0.000112317
        2401    -3.80228    -3.79694 0.000112293
        2402    -3.80224    -3.79695 0.000112268
        2403    -3.80206    -3.79695 0.000112241
        2404    -3.80203    -3.79695 0.000112214
        2405      -3.802    -3.79695 0.000112187
        2406    -3.80199    -3.79695  0.00011216
        2407    -3.80169    -3.79696 0.000112131
        2408    -3.80171    -3.79696 0.000112102
        2409    -3.80158    -3.79696 0.000112071
        2410    -3.80133    -3.79696  0.00011204
        2411    -3.80079    -3.79696 0.000112004
        2412    -3.80088    -3.79697  0.00011197
        2413    -3.80038    -3.79697 0.000111932
        2414    -3.80036    -3.79697 0.000111895
        2415    -3.80005    -3.79697 0.000111856
        2416    -3.80007    -3.79697 0.000111817
        2417    -3.80026    -3.79697 0.000111779
        2418    -3.79987    -3.79697 0.000111739
        2419    -3.80056    -3.79698 0.000111703
        2420    -3.80066    -3.79698 0.000111667
        2421    -3.80092    -3.79698 0.000111633
        2422     -3.8012    -3.79698   0.0001116
        2423    -3.80195    -3.79698 0.000111573
        2424     -3.8018    -3.79698 0.000111545
        2425    -3.80181    -3.79699 0.000111516
        2426    -3.80198    -3.79699 0.000111489
        2427      -3.802    -3.79699 0.000111463
        2428    -3.80201    -3.79699 0.000111436
        2429    -3.80187    -3.79699 0.000111408
        2430    -3.80187      -3.797  0.00011138
        2431    -3.80156      -3.797  0.00011135
        2432    -3.80138      -3.797 0.000111319
        2433    -3.80087      -3.797 0.000111285
        2434    -3.80111      -3.797 0.000111252
        2435    -3.80117      -3.797 0.000111219
        2436    -3.80061    -3.79701 0.000111183
        2437    -3.80108    -3.79701  0.00011115
        2438    -3.80167    -3.79701 0.000111121
        2439    -3.80134    -3.79701  0.00011109
        2440    -3.80128    -3.79701 0.000111058
        2441    -3.80135    -3.79702 0.000111027
        2442    -3.80125    -3.79702 0.000110995
        2443    -3.80083    -3.79702  0.00011096
        2444    -3.80085    -3.79702 0.000110926
        2445    -3.80071    -3.79702 0.000110891
        2446    -3.80101    -3.79702 0.000110858
        2447      -3.801    -3.79702 0.000110824
        2448    -3.80083    -3.79703  0.00011079
        2449    -3.80022    -3.79703 0.000110752
        2450    -3.80021    -3.79703 0.000110715
        2451     -3.7999    -3.79703 0.000110676
        2452    -3.80005    -3.79703 0.000110637
        2453    -3.80021    -3.79703   0.0001106
        2454    -3.80054    -3.79703 0.000110564
        2455    -3.80072    -3.79704 0.000110529
        2456    -3.80076    -3.79704 0.000110495
        2457    -3.80081    -3.79704  0.00011046
        2458    -3.79967    -3.79704 0.000110421
        2459    -3.79976    -3.79704 0.000110381
        2460     -3.8003    -3.79704 0.000110344
        2461    -3.79995    -3.79704 0.000110306
        2462    -3.79975    -3.79704 0.000110266
        2463    -3.79987    -3.79705 0.000110228
        2464    -3.79999    -3.79705 0.000110189
        2465    -3.80041    -3.79705 0.000110153
        2466    -3.80008    -3.79705 0.000110115
        2467     -3.8002    -3.79705 0.000110078
        2468    -3.79972    -3.79705 0.000110039
        2469    -3.79938    -3.79705 0.000109998
        2470    -3.79949    -3.79705 0.000109958
        2471     -3.7996    -3.79705 0.000109919
        2472    -3.79939    -3.79706 0.000109878
        2473    -3.79979    -3.79706 0.000109839
        2474    -3.80018    -3.79706 0.000109802
        2475    -3.80012    -3.79706 0.000109765
        2476    -3.80004    -3.79706 0.000109727
        2477    -3.79967    -3.79706 0.000109688
        2478    -3.80005    -3.79706  0.00010965
        2479    -3.79968    -3.79706 0.000109611
        2480    -3.79917    -3.79706  0.00010957
        2481    -3.79926    -3.79707  0.00010953
        2482    -3.79921    -3.79707 0.000109489
        2483    -3.79932    -3.79707 0.000109448
        2484    -3.79915    -3.79707 0.000109408
        2485    -3.79898    -3.79707 0.000109366
        2486    -3.79853    -3.79707 0.000109324
        2487     -3.7984    -3.79707 0.000109281
        2488    -3.79859    -3.79707 0.000109239
        2489    -3.79834    -3.79707 0.000109196
        2490    -3.79871    -3.79707 0.000109154
        2491    -3.79865    -3.79707 0.000109112
        2492    -3.79875    -3.79707 0.000109071
        2493    -3.79887    -3.79707 0.000109029
        2494    -3.79884    -3.79707 0.000108988
        2495    -3.79913    -3.79708 0.000108947
        2496    -3.79913    -3.79708 0.000108907
        2497    -3.79927    -3.79708 0.000108867
        2498    -3.79957    -3.79708 0.000108828
        2499    -3.80032    -3.79708 0.000108792
        2500    -3.80062    -3.79708 0.000108758
        2501     -3.8006    -3.79708 0.000108723
        2502    -3.80012    -3.79708 0.000108687
        2503    -3.79932    -3.79708 0.000108647
        2504    -3.79956    -3.79709 0.000108608
        2505    -3.80009    -3.79709 0.000108571
        2506    -3.80014    -3.79709 0.000108535
        2507    -3.80002    -3.79709 0.000108498
        2508    -3.80004    -3.79709 0.000108461
        2509    -3.80004    -3.79709 0.000108424
        2510    -3.79972    -3.79709 0.000108386
        2511    -3.79985    -3.79709 0.000108348
        2512    -3.79996    -3.79709 0.000108311
        2513    -3.79991     -3.7971 0.000108274
        2514     -3.7994     -3.7971 0.000108235
        2515    -3.79933     -3.7971 0.000108195
        2516    -3.79942     -3.7971 0.000108156
        2517    -3.79889     -3.7971 0.000108116
        2518    -3.79913     -3.7971 0.000108076
        2519    -3.79921     -3.7971 0.000108036
        2520      -3.799     -3.7971 0.000107996
        2521    -3.79894     -3.7971 0.000107955
        2522    -3.79903     -3.7971 0.000107915
        2523    -3.79898     -3.7971 0.000107875
        2524    -3.79909     -3.7971 0.000107835
        2525    -3.79844    -3.79711 0.000107794
        2526    -3.79856    -3.79711 0.000107753
        2527    -3.79853    -3.79711 0.000107711
        2528    -3.79851    -3.79711  0.00010767
        2529    -3.79803    -3.79711 0.000107628
        2530    -3.79832    -3.79711 0.000107587
        2531    -3.79785    -3.79711 0.000107545
        2532    -3.79754    -3.79711 0.000107502
        2533    -3.79723    -3.79711  0.00010746
        2534    -3.79692    -3.79711 0.000107418
        2535    -3.79691    -3.79711 0.000107375
        2536    -3.79736    -3.79711 0.000107333
        2537    -3.79706    -3.79711 0.000107291
        2538    -3.79706    -3.79711 0.000107248
        2539    -3.79706    -3.79711 0.000107206
        2540    -3.79692    -3.79711 0.000107164
        2541    -3.79738    -3.79711 0.000107122
        2542    -3.79784    -3.79711  0.00010708
        2543      -3.798    -3.79711 0.000107039
        2544    -3.79816    -3.79711 0.000106997
        2545    -3.79817    -3.79711 0.000106956
        2546    -3.79803    -3.79711 0.000106915
        2547    -3.79759    -3.79711 0.000106873
        2548    -3.79745    -3.79711 0.000106831
        2549    -3.79746    -3.79711 0.000106789
        2550    -3.79716    -3.79711 0.000106747
        2551    -3.79687    -3.79711 0.000106705
        2552    -3.79688    -3.79711 0.000106664
        2553    -3.79689    -3.79711 0.000106622
        2554    -3.79675    -3.79711  0.00010658
        2555    -3.79691    -3.79711 0.000106539
        2556    -3.79707    -3.79711 0.000106497
        2557    -3.79693    -3.79711 0.000106455
        2558    -3.79665    -3.79711 0.000106414
        2559    -3.79637    -3.79711 0.000106373
        2560     -3.7964    -3.79711 0.000106331
        2561    -3.79628    -3.79711  0.00010629
        2562    -3.79587    -3.79711  0.00010625
        2563    -3.79577    -3.79711  0.00010621
        2564    -3.79597    -3.79711 0.000106169
        2565    -3.79543    -3.79711  0.00010613
        2566     -3.7952    -3.79711 0.000106091
        2567    -3.79498    -3.79711 0.000106053
        2568    -3.79537     -3.7971 0.000106014
        2569     -3.7953     -3.7971 0.000105975
        2570    -3.79569     -3.7971 0.000105935
        2571    -3.79563     -3.7971 0.000105896
        2572    -3.79572     -3.7971 0.000105856
        2573    -3.79596     -3.7971 0.000105816
        2574    -3.79635     -3.7971 0.000105775
        2575    -3.79688     -3.7971 0.000105734
        2576    -3.79665     -3.7971 0.000105693
        2577    -3.79671     -3.7971 0.000105652
        2578    -3.79676     -3.7971 0.000105611
        2579     -3.7968     -3.7971  0.00010557
        2580    -3.79653     -3.7971  0.00010553
        2581    -3.79655     -3.7971 0.000105489
        2582    -3.79656     -3.7971 0.000105448
        2583    -3.79641     -3.7971 0.000105408
        2584    -3.79534     -3.7971 0.000105369
        2585    -3.79532     -3.7971 0.000105331
        2586    -3.79498     -3.7971 0.000105293
        2587    -3.79524     -3.7971 0.000105255
        2588    -3.79535     -3.7971 0.000105216
        2589     -3.7953     -3.7971 0.000105178
        2590    -3.79509    -3.79709  0.00010514
        2591    -3.79503    -3.79709 0.000105103
        2592    -3.79481    -3.79709 0.000105066
        2593     -3.7946    -3.79709  0.00010503
        2594    -3.79409    -3.79709 0.000104996
        2595    -3.79387    -3.79709 0.000104962
        2596    -3.79367    -3.79709  0.00010493
        2597    -3.79361    -3.79709 0.000104898
        2598    -3.79387    -3.79709 0.000104865
        2599    -3.79383    -3.79708 0.000104832
        2600    -3.79395    -3.79708 0.000104799
        2601    -3.79377    -3.79708 0.000104767
        2602    -3.79376    -3.79708 0.000104734
        2603    -3.79391    -3.79708 0.000104701
        2604    -3.79392    -3.79708 0.000104668
        2605    -3.79379    -3.79708 0.000104635
        2606    -3.79427    -3.79708 0.000104601
        2607    -3.79477    -3.79708 0.000104564
        2608    -3.79483    -3.79707 0.000104528
        2609    -3.79475    -3.79707 0.000104491
        2610    -3.79484    -3.79707 0.000104455
        2611    -3.79539    -3.79707 0.000104417
        2612    -3.79549    -3.79707 0.000104379
        2613    -3.79576    -3.79707  0.00010434
        2614    -3.79589    -3.79707 0.000104301
        2615    -3.79572    -3.79707 0.000104262
        2616    -3.79586    -3.79707 0.000104224
        2617    -3.79586    -3.79707 0.000104185
        2618    -3.79585    -3.79707 0.000104146
        2619    -3.79555    -3.79707 0.000104108
        2620    -3.79509    -3.79707 0.000104071
        2621    -3.79569    -3.79707 0.000104032
        2622    -3.79597    -3.79707 0.000103994
        2623    -3.79609    -3.79707 0.000103955
        2624     -3.7959    -3.79707 0.000103916
        2625    -3.79645    -3.79707 0.000103877
        2626    -3.79682    -3.79706 0.000103837
        2627    -3.79673    -3.79706 0.000103798
        2628    -3.79662    -3.79706 0.000103758
        2629    -3.79708    -3.79706 0.000103719
        2630    -3.79723    -3.79706 0.000103679
        2631    -3.79689    -3.79706  0.00010364
        2632    -3.79699    -3.79706 0.000103601
        2633    -3.79676    -3.79706 0.000103561
        2634    -3.79636    -3.79706 0.000103522
        2635    -3.79654    -3.79706 0.000103483
        2636    -3.79655    -3.79706 0.000103444
        2637    -3.79624    -3.79706 0.000103405
        2638    -3.79591    -3.79706 0.000103367
        2639    -3.79526    -3.79706  0.00010333
        2640    -3.79474    -3.79706 0.000103295
        2641    -3.79467    -3.79706  0.00010326
        2642    -3.79428    -3.79706 0.000103226
        2643    -3.79358    -3.79706 0.000103195
        2644    -3.79333    -3.79706 0.000103166
        2645    -3.79382    -3.79706 0.000103134
        2646    -3.79371    -3.79705 0.000103103
        2647    -3.79345    -3.79705 0.000103073
        2648    -3.79318    -3.79705 0.000103044
        2649    -3.79276    -3.79705 0.000103018
        2650    -3.79219    -3.79705 0.000102996
        2651    -3.79208    -3.79705 0.000102974
        2652    -3.79198    -3.79704 0.000102953
        2653    -3.79173    -3.79704 0.000102933
        2654    -3.79149    -3.79704 0.000102916
        2655    -3.79156    -3.79704 0.000102898
        2656    -3.79134    -3.79704 0.000102882
        2657    -3.79143    -3.79703 0.000102864
        2658    -3.79108    -3.79703  0.00010285
        2659    -3.79119    -3.79703 0.000102835
        2660    -3.79132    -3.79703 0.000102819
        2661    -3.79176    -3.79703 0.000102799
        2662    -3.79222    -3.79702 0.000102776
        2663    -3.79269    -3.79702 0.000102751
        2664    -3.79303    -3.79702 0.000102723
        2665    -3.79293    -3.79702 0.000102696
        2666    -3.79269    -3.79702  0.00010267
        2667    -3.79231    -3.79702 0.000102647
        2668    -3.79256    -3.79701 0.000102622
        2669    -3.79282    -3.79701 0.000102595
        2670    -3.79234    -3.79701 0.000102572
        2671    -3.79203    -3.79701  0.00010255
        2672    -3.79204    -3.79701 0.000102529
        2673    -3.79207      -3.797 0.000102507
        2674    -3.79242      -3.797 0.000102483
        2675    -3.79293      -3.797 0.000102456
        2676    -3.79347      -3.797 0.000102426
        2677    -3.79343      -3.797 0.000102397
        2678     -3.7937      -3.797 0.000102366
        2679    -3.79385      -3.797 0.000102335
        2680    -3.79387      -3.797 0.000102303
        2681    -3.79376    -3.79699 0.000102272
        2682    -3.79397    -3.79699  0.00010224
        2683    -3.79405    -3.79699 0.000102208
        2684     -3.7946    -3.79699 0.000102174
        2685    -3.79532    -3.79699 0.000102138
        2686    -3.79546    -3.79699 0.000102101
        2687    -3.79561    -3.79699 0.000102064
        2688    -3.79547    -3.79699 0.000102028
        2689    -3.79579    -3.79699 0.000101991
        2690    -3.79521    -3.79699 0.000101955
        2691    -3.79494    -3.79699  0.00010192
        2692    -3.79558    -3.79699 0.000101884
        2693     -3.7959    -3.79699 0.000101847
        2694    -3.79622    -3.79699 0.000101809
        2695    -3.79668    -3.79699 0.000101771
        2696    -3.79712    -3.79699 0.000101734
        2697     -3.7974    -3.79699 0.000101696
        2698    -3.79841    -3.79699  0.00010166
        2699    -3.79834    -3.79699 0.000101623
        2700    -3.79855    -3.79699 0.000101587
        2701    -3.79843    -3.79699 0.000101551
        2702    -3.79873    -3.79699 0.000101516
        2703      -3.799    -3.79699 0.000101481
        2704    -3.79895    -3.79699 0.000101446
        2705    -3.79886    -3.79699 0.000101411
        2706     -3.7989    -3.79699 0.000101376
        2707    -3.79876    -3.79699  0.00010134
        2708    -3.79874    -3.79699 0.000101305
        2709    -3.79915    -3.79699 0.000101271
        2710    -3.79879    -3.79699 0.000101236
        2711    -3.79839    -3.79699   0.0001012
        2712    -3.79843      -3.797 0.000101164
        2713    -3.79831      -3.797 0.000101128
        2714    -3.79861      -3.797 0.000101092
        2715    -3.79845      -3.797 0.000101056
        2716    -3.79752      -3.797 0.000101019
        2717    -3.79718      -3.797 0.000100982
        2718    -3.79744      -3.797 0.000100945
        2719    -3.79648      -3.797 0.000100908
        2720    -3.79627      -3.797 0.000100871
        2721    -3.79621      -3.797 0.000100835
        2722    -3.79583      -3.797 0.000100798
        2723    -3.79531      -3.797 0.000100763
        2724    -3.79554      -3.797 0.000100728
        2725    -3.79547    -3.79699 0.000100692
        2726    -3.79525    -3.79699 0.000100658
        2727    -3.79504    -3.79699 0.000100623
        2728    -3.79468    -3.79699  0.00010059
        2729    -3.79464    -3.79699 0.000100557
        2730    -3.79385    -3.79699 0.000100526
        2731    -3.79368    -3.79699 0.000100497
        2732    -3.79338    -3.79699 0.000100469
        2733     -3.7934    -3.79699 0.000100441
        2734    -3.79343    -3.79699 0.000100412
        2735    -3.79364    -3.79698 0.000100383
        2736    -3.79356    -3.79698 0.000100354
        2737    -3.79336    -3.79698 0.000100326
        2738    -3.79318    -3.79698 0.000100299
        2739    -3.79348    -3.79698 0.000100271
        2740    -3.79351    -3.79698 0.000100242
        2741    -3.79295    -3.79698 0.000100216
        2742    -3.79303    -3.79697  0.00010019
        2743    -3.79327    -3.79697 0.000100163
        2744     -3.7934    -3.79697 0.000100135
        2745    -3.79309    -3.79697 0.000100108
        2746     -3.7934    -3.79697  0.00010008
        2747    -3.79328    -3.79697 0.000100053
        2748    -3.79348    -3.79697 0.000100024
        2749    -3.79354    -3.79697 9.99958e-05
        2750    -3.79376    -3.79696 9.99662e-05
        2751    -3.79429    -3.79696 9.99346e-05
        2752    -3.79438    -3.79696 9.99027e-05
        2753    -3.79462    -3.79696   9.987e-05
        2754    -3.79487    -3.79696 9.98367e-05
        2755    -3.79511    -3.79696 9.98027e-05
        2756     -3.7958    -3.79696 9.97674e-05
        2757    -3.79588    -3.79696  9.9732e-05
        2758    -3.79686    -3.79696 9.96958e-05
        2759    -3.79692    -3.79696 9.96597e-05
        2760    -3.79711    -3.79696 9.96236e-05
        2761    -3.79744    -3.79696 9.95877e-05
        2762    -3.79745    -3.79696 9.95518e-05
        2763    -3.79775    -3.79696 9.95161e-05
        2764    -3.79787    -3.79696 9.94807e-05
        2765    -3.79812    -3.79696 9.94456e-05
        2766     -3.7979    -3.79696 9.94102e-05
        2767    -3.79811    -3.79696 9.93752e-05
        2768    -3.79875    -3.79696 9.93413e-05
        2769    -3.79845    -3.79696 9.93069e-05
        2770    -3.79874    -3.79696 9.92732e-05
        2771    -3.79901    -3.79696 9.92401e-05
        2772    -3.79896    -3.79696 9.92069e-05
        2773    -3.79858    -3.79697 9.91728e-05
        2774    -3.79819    -3.79697 9.91381e-05
        2775    -3.79838    -3.79697 9.91037e-05
        2776    -3.79811    -3.79697 9.90688e-05
        2777    -3.79798    -3.79697 9.90338e-05
        2778    -3.79769    -3.79697 9.89985e-05
        2779    -3.79799    -3.79697 9.89636e-05
        2780    -3.79769    -3.79697 9.89283e-05
        2781    -3.79753    -3.79697 9.88929e-05
        2782    -3.79752    -3.79697 9.88576e-05
        2783    -3.79707    -3.79697 9.88221e-05
        2784    -3.79722    -3.79697 9.87866e-05
        2785    -3.79692    -3.79697 9.87512e-05
        2786    -3.79617    -3.79697 9.87161e-05
        2787    -3.79619    -3.79697 9.86811e-05
        2788    -3.79652    -3.79697 9.86458e-05
        2789    -3.79625    -3.79697 9.86108e-05
        2790    -3.79599    -3.79697 9.85761e-05
        2791    -3.79588    -3.79697 9.85415e-05
        2792    -3.79549    -3.79697 9.85077e-05
        2793    -3.79601    -3.79697  9.8473e-05
        2794    -3.79578    -3.79697 9.84387e-05
        2795    -3.79586    -3.79696 9.84042e-05
        2796    -3.79609    -3.79696 9.83695e-05
        2797    -3.79633    -3.79696 9.83346e-05
        2798    -3.79628    -3.79696 9.82998e-05
        2799    -3.79608    -3.79696 9.82652e-05
        2800    -3.79604    -3.79696 9.82306e-05
        2801     -3.7957    -3.79696 9.81966e-05
        2802    -3.79553    -3.79696 9.81629e-05
        2803     -3.7955    -3.79696 9.81292e-05
        2804    -3.79579    -3.79696 9.80951e-05
        2805    -3.79563    -3.79696 9.80613e-05
        2806    -3.79593    -3.79696 9.80271e-05
        2807    -3.79593    -3.79696 9.79928e-05
        2808     -3.7961    -3.79696 9.79584e-05
        2809    -3.79597    -3.79696 9.79242e-05
        2810     -3.7963    -3.79696 9.78896e-05
        2811     -3.7965    -3.79696 9.78549e-05
        2812     -3.7967    -3.79696 9.78202e-05
        2813    -3.79706    -3.79696 9.77854e-05
        2814    -3.79682    -3.79696 9.77507e-05
        2815     -3.7972    -3.79696  9.7716e-05
        2816    -3.79652    -3.79696 9.76814e-05
        2817    -3.79691    -3.79696 9.76467e-05
        2818    -3.79716    -3.79696 9.76121e-05
        2819     -3.7971    -3.79696 9.75775e-05
        2820     -3.7969    -3.79696 9.75429e-05
        2821    -3.79669    -3.79696 9.75083e-05
        2822    -3.79694    -3.79696 9.74738e-05
        2823    -3.79688    -3.79696 9.74393e-05
        2824    -3.79728    -3.79696 9.74048e-05
        2825    -3.79736    -3.79696 9.73705e-05
        2826    -3.79714    -3.79696  9.7336e-05
        2827    -3.79782    -3.79696 9.73021e-05
        2828    -3.79818    -3.79696 9.72686e-05
        2829    -3.79793    -3.79696 9.72349e-05
        2830    -3.79782    -3.79696  9.7201e-05
        2831     -3.7977    -3.79696  9.7167e-05
        2832    -3.79771    -3.79696  9.7133e-05
        2833    -3.79787    -3.79696 9.70993e-05
        2834    -3.79755    -3.79696 9.70652e-05
        2835    -3.79723    -3.79696  9.7031e-05
        2836    -3.79734    -3.79696 9.69969e-05
        2837    -3.79714    -3.79696 9.69628e-05
        2838    -3.79694    -3.79696 9.69286e-05
        2839    -3.79702    -3.79696 9.68945e-05
        2840    -3.79634    -3.79696 9.68606e-05
        2841     -3.7961    -3.79696  9.6827e-05
        2842    -3.79646    -3.79696 9.67931e-05
        2843    -3.79666    -3.79696 9.67591e-05
        2844    -3.79686    -3.79696 9.67251e-05
        2845    -3.79675    -3.79696 9.66911e-05
        2846    -3.79664    -3.79696 9.66572e-05
        2847    -3.79623    -3.79696 9.66236e-05
        2848    -3.79642    -3.79696 9.65898e-05
        2849    -3.79692    -3.79696 9.65559e-05
        2850    -3.79742    -3.79696 9.65222e-05
        2851    -3.79747    -3.79696 9.64885e-05
        2852    -3.79767    -3.79696  9.6455e-05
        2853    -3.79803    -3.79696 9.64219e-05
        2854    -3.79779    -3.79696 9.63885e-05
        2855    -3.79785    -3.79696 9.63553e-05
        2856    -3.79762    -3.79696 9.63218e-05
        2857    -3.79754    -3.79696 9.62883e-05
        2858    -3.79731    -3.79696 9.62547e-05
        2859    -3.79739    -3.79696 9.62212e-05
        2860    -3.79718    -3.79696 9.61875e-05
        2861    -3.79681    -3.79696 9.61539e-05
        2862    -3.79675    -3.79696 9.61204e-05
        2863      -3.797    -3.79696 9.60868e-05
        2864    -3.79725    -3.79696 9.60533e-05
        2865    -3.79765    -3.79696 9.60201e-05
        2866    -3.79715    -3.79696 9.59866e-05
        2867     -3.7968    -3.79696 9.59531e-05
        2868    -3.79706    -3.79696 9.59197e-05
        2869    -3.79748    -3.79696 9.58864e-05
        2870    -3.79745    -3.79696 9.58531e-05
        2871    -3.79773    -3.79696 9.58201e-05
        2872    -3.79741    -3.79696 9.57869e-05
        2873     -3.7977    -3.79696 9.57539e-05
        2874    -3.79785    -3.79696 9.57211e-05
        2875    -3.79771    -3.79696 9.56881e-05
        2876    -3.79653    -3.79696  9.5655e-05
        2877    -3.79687    -3.79696 9.56218e-05
        2878    -3.79707    -3.79696 9.55885e-05
        2879    -3.79758    -3.79696 9.55556e-05
        2880    -3.79765    -3.79697 9.55227e-05
        2881    -3.79744    -3.79697 9.54897e-05
        2882    -3.79739    -3.79697 9.54567e-05
        2883     -3.7975    -3.79697 9.54237e-05
        2884    -3.79732    -3.79697 9.53907e-05
        2885     -3.7976    -3.79697 9.53579e-05
        2886    -3.79759    -3.79697 9.53251e-05
        2887    -3.79774    -3.79697 9.52925e-05
        2888    -3.79773    -3.79697 9.52598e-05
        2889    -3.79758    -3.79697 9.52271e-05
        2890    -3.79773    -3.79697 9.51945e-05
        2891    -3.79818    -3.79697 9.51625e-05
        2892    -3.79816    -3.79697 9.51305e-05
        2893    -3.79783    -3.79697 9.50981e-05
        2894     -3.7978    -3.79697 9.50657e-05
        2895    -3.79805    -3.79697 9.50336e-05
        2896    -3.79843    -3.79697 9.50021e-05
        2897    -3.79834    -3.79697 9.49705e-05
        2898    -3.79824    -3.79697 9.49387e-05
        2899    -3.79856    -3.79697 9.49075e-05
        2900    -3.79887    -3.79697 9.48771e-05
        2901    -3.79885    -3.79697 9.48466e-05
        2902    -3.79881    -3.79697  9.4816e-05
        2903    -3.79921    -3.79697 9.47865e-05
        2904    -3.79914    -3.79697 9.47568e-05
        2905    -3.79951    -3.79698 9.47282e-05
        2906    -3.79926    -3.79698 9.46989e-05
        2907    -3.79915    -3.79698 9.46692e-05
        2908    -3.79948    -3.79698 9.46406e-05
        2909    -3.79906    -3.79698 9.46108e-05
        2910    -3.79908    -3.79698  9.4581e-05
        2911    -3.79926    -3.79698 9.45518e-05
        2912    -3.79868    -3.79698 9.45211e-05
        2913    -3.79872    -3.79698 9.44905e-05
        2914     -3.7983    -3.79698 9.44592e-05
        2915    -3.79835    -3.79698  9.4428e-05
        2916    -3.79856    -3.79698 9.43971e-05
        2917    -3.79833    -3.79698 9.43659e-05
        2918    -3.79826    -3.79698 9.43346e-05
        2919     -3.7979    -3.79698 9.43028e-05
        2920    -3.79785    -3.79698 9.42709e-05
        2921    -3.79873    -3.79698 9.42406e-05
        2922    -3.79886    -3.79699 9.42105e-05
        2923    -3.79884    -3.79699 9.41804e-05
        2924    -3.79884    -3.79699 9.41503e-05
        2925     -3.7987    -3.79699   9.412e-05
        2926    -3.79811    -3.79699 9.40886e-05
        2927    -3.79799    -3.79699 9.40571e-05
        2928    -3.79802    -3.79699 9.40256e-05
        2929    -3.79791    -3.79699  9.3994e-05
        2930     -3.7981    -3.79699 9.39627e-05
        2931    -3.79815    -3.79699 9.39315e-05
        2932    -3.79836    -3.79699 9.39006e-05
        2933    -3.79843    -3.79699 9.38699e-05
        2934    -3.79805    -3.79699 9.38386e-05
        2935    -3.79843    -3.79699 9.38079e-05
        2936    -3.79837    -3.79699 9.37771e-05
        2937    -3.79847    -3.79699 9.37466e-05
        2938    -3.79843    -3.79699 9.37159e-05
        2939    -3.79856    -3.79699 9.36855e-05
        2940    -3.79869    -3.79699 9.36555e-05
        2941    -3.79884    -3.79699 9.36257e-05
        2942    -3.79915    -3.79699 9.35968e-05
        2943    -3.79948      -3.797 9.35688e-05
        2944    -3.79921      -3.797   9.354e-05
        2945    -3.79956      -3.797 9.35123e-05
        2946    -3.80007      -3.797 9.34864e-05
        2947    -3.80028      -3.797 9.34613e-05
        2948    -3.80035      -3.797 9.34365e-05
        2949    -3.80088      -3.797 9.34141e-05
        2950    -3.80065      -3.797 9.33906e-05
        2951    -3.80042      -3.797 9.33661e-05
        2952    -3.80063    -3.79701 9.33426e-05
        2953    -3.80114    -3.79701 9.33215e-05
