# generation best_length mean_best_half
429 4.7683940643 5.0441560023
430 4.7683940643 5.0031194157
431 4.7683940643 4.9634232239
432 4.7683940643 5.0288399394
433 4.7683940643 5.0800799194
434 4.7683940643 5.0611927825
435 4.7683940643 5.0742923172
436 4.7683940643 5.0345660436
437 4.7683940643 5.0368829228
438 4.7683940643 5.0627972892
439 4.7683940643 5.0699706589
440 4.7683940643 5.0591030186
441 4.7683940643 5.1114670708
442 4.7683940643 5.1146170885
443 4.7683940643 5.0229079211
444 4.7683940643 5.0263185023
445 4.7683940643 5.0290794266
446 4.7683940643 5.0565912283
447 4.7683940643 5.0228743447
448 4.7683940643 4.9986483368
449 4.7683940643 5.0271872174
450 4.7683940643 5.0339060788
451 4.7683940643 5.0015363255
452 4.7683940643 5.0209444787
453 4.7683940643 5.0208428283
454 4.7683940643 4.9649025285
455 4.7683940643 4.9931901605
456 4.7683940643 4.9592941834
457 4.7683940643 4.9703930469
458 4.7683940643 4.9309011872
459 4.7683940643 5.0093126338
460 4.7683940643 4.9693602774
461 4.7683940643 5.0282521624
462 4.7683940643 5.0421603224
463 4.7683940643 4.9900525412
464 4.7683940643 5.0156122583
465 4.7683940643 4.9897217682
466 4.7683940643 4.9941443115
467 4.7683940643 5.0335561904
468 4.7683940643 5.1017033400
469 4.7683940643 5.0945586751
470 4.7683940643 5.0339620864
471 4.7683940643 5.0130227791
472 4.7683940643 5.0203620619
473 4.7683940643 4.9621860332
474 4.7683940643 4.9972997636
475 4.7683940643 4.9066444886
476 4.7683940643 4.9207135588
477 4.7683940643 4.9963503907
478 4.7683940643 4.9780126990
479 4.7683940643 5.0169516393
480 4.7683940643 4.9505730845
481 4.7683940643 4.9883565813
482 4.7683940643 4.9591549354
483 4.7683940643 4.9486138617
484 4.7683940643 4.9750826740
485 4.7683940643 5.0291547013
486 4.7683940643 5.0255640132
487 4.7683940643 5.0356017874
488 4.7683940643 5.0613939138
489 4.7683940643 5.0194989776
490 4.7683940643 5.0288396582
491 4.7683940643 5.1189194525
492 4.7683940643 5.0773607061
493 4.7683940643 5.0375675993
494 4.7683940643 5.0389817935
495 4.7683940643 5.0623202603
496 4.7683940643 5.0212714138
497 4.7683940643 5.0273129274
498 4.7683940643 5.0536337999
499 4.7683940643 5.0636319609
500 4.7683940643 5.0126712195
501 4.7683940643 5.0109491168
502 4.7683940643 5.0022578339
503 4.7683940643 5.0195337898
504 4.7683940643 5.0608243496
505 4.7683940643 5.0566086234
506 4.7683940643 5.0331750709
507 4.7683940643 4.9834590789
508 4.7683940643 5.0135246810
509 4.7683940643 5.0083151383
510 4.7683940643 4.9554388915
511 4.7683940643 5.0080865796
512 4.7683940643 4.9901325997
513 4.7683940643 5.0457810190
514 4.7683940643 5.1567305749
515 4.7683940643 5.1304783416
516 4.7683940643 5.1148530319
