#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3895    0.894896     1.31454  0.00898908
        3896    0.589254     1.31436   0.0089887
        3897    0.544815     1.31416  0.00898856
        3898    0.632488     1.31398  0.00898795
        3899    0.873632     1.31387  0.00898636
        3900    0.923542     1.31377  0.00898461
        3901    0.874213     1.31366  0.00898302
        3902     1.12353     1.31361  0.00898085
        3903    0.523212     1.31341  0.00898083
        3904    0.429537     1.31318  0.00898138
        3905    0.316947     1.31292   0.0089827
        3906    0.379636     1.31269  0.00898358
        3907    0.490179     1.31248  0.00898375
        3908    0.492706     1.31227   0.0089839
        3909     0.33955     1.31202  0.00898504
        3910    0.424077     1.31179  0.00898562
        3911    0.922908     1.31169  0.00898387
        3912     1.15546     1.31165  0.00898166
        3913      1.2029     1.31162  0.00897941
        3914     1.23694      1.3116  0.00897713
        3915     1.29017      1.3116  0.00897484
        3916    0.857207     1.31148   0.0089733
        3917     1.33335     1.31149  0.00897101
        3918    0.774398     1.31135  0.00896977
        3919    0.816079     1.31122  0.00896837
        3920    0.763653     1.31108  0.00896717
        3921    0.827826     1.31096  0.00896573
        3922    0.808038     1.31083  0.00896436
        3923    0.292877     1.31057  0.00896583
        3924    0.805741     1.31044  0.00896447
        3925    0.807761     1.31032   0.0089631
        3926     1.21069     1.31029  0.00896085
        3927      1.3378      1.3103  0.00895857
        3928      1.1814     1.31027  0.00895635
        3929     1.23986     1.31025  0.00895409
        3930     1.06953     1.31019  0.00895202
        3931     1.48275     1.31023  0.00894985
        3932     1.49963     1.31028  0.00894771
        3933     1.24783     1.31026  0.00894545
        3934     1.12137     1.31021   0.0089433
        3935     1.18371     1.31018  0.00894109
        3936     1.69831     1.31028  0.00893936
        3937     1.60416     1.31036   0.0089374
        3938      1.6198     1.31043  0.00893548
        3939     1.34836     1.31044  0.00893321
        3940     1.32069     1.31045  0.00893095
        3941     1.43334     1.31048  0.00892873
        3942     1.40965      1.3105   0.0089265
        3943      1.8026     1.31063  0.00892511
        3944      1.6239     1.31071   0.0089232
        3945     1.74134     1.31082  0.00892161
        3946     1.34076     1.31082  0.00891935
        3947     1.24373     1.31081  0.00891711
        3948     1.45324     1.31084  0.00891492
        3949     2.14367     1.31105  0.00891516
        3950     2.01336     1.31123  0.00891467
        3951     1.51805     1.31128  0.00891257
        3952     1.66839     1.31137  0.00891077
        3953      1.7163     1.31148  0.00890911
        3954     1.32834     1.31148  0.00890686
        3955     1.08317     1.31142  0.00890479
        3956     0.65318     1.31126   0.0089041
        3957     0.38923     1.31102  0.00890489
        3958    0.770374     1.31089  0.00890369
        3959     1.05722     1.31082  0.00890167
        3960       1.006     1.31075  0.00889976
        3961     1.25059     1.31073  0.00889752
        3962    0.846205     1.31061  0.00889605
        3963    0.979662     1.31053   0.0088942
        3964     0.89384     1.31043  0.00889257
        3965     1.51441     1.31048  0.00889048
        3966     1.58841     1.31055  0.00888852
        3967     1.50996      1.3106  0.00888642
        3968     1.59681     1.31067  0.00888447
        3969     1.46553     1.31071  0.00888232
        3970     1.22909     1.31069   0.0088801
        3971     1.13973     1.31064  0.00887797
        3972     1.25741     1.31063  0.00887575
        3973     1.42886     1.31066  0.00887356
        3974     1.38993     1.31068  0.00887135
        3975     1.30238     1.31068  0.00886912
        3976     1.22842     1.31066  0.00886691
        3977     1.39566     1.31068  0.00886471
        3978      1.0064      1.3106  0.00886281
        3979     1.75459     1.31071  0.00886129
        3980     1.34837     1.31072  0.00885907
        3981     1.14788     1.31068  0.00885693
        3982     1.17489     1.31065  0.00885478
        3983     1.08504     1.31059  0.00885273
        3984    0.847751     1.31048  0.00885127
        3985    0.803133     1.31035  0.00884997
        3986     1.06614     1.31029  0.00884796
        3987      1.1302     1.31024  0.00884586
        3988     1.62031     1.31032  0.00884398
        3989     1.54476     1.31038  0.00884196
        3990     1.91265     1.31053  0.00884103
        3991     2.00657      1.3107  0.00884054
        3992     2.17288     1.31092  0.00884096
        3993     1.90958     1.31107  0.00884002
        3994     2.05381     1.31126  0.00883976
        3995     2.03261     1.31144  0.00883939
        3996     2.16798     1.31165  0.00883978
        3997     2.29054      1.3119  0.00884096
        3998     2.49164     1.31219  0.00884367
        3999     2.57568     1.31251   0.0088471
        4000     2.84207     1.31289  0.00885315
        4001     2.80334     1.31326  0.00885877
        4002     2.26566      1.3135  0.00885975
        4003     2.46265     1.31379  0.00886219
        4004     2.02805     1.31397  0.00886177
        4005     2.20472     1.31419  0.00886235
        4006     2.01841     1.31436  0.00886188
        4007     1.85906      1.3145  0.00886071
        4008     1.82449     1.31463  0.00885941
        4009     1.96441     1.31479  0.00885868
        4010      1.8216     1.31492  0.00885738
        4011     1.85656     1.31505   0.0088562
        4012     1.73239     1.31515   0.0088546
        4013     1.69742     1.31525  0.00885291
        4014     1.97239     1.31541  0.00885221
        4015     2.33333     1.31567  0.00885364
        4016     2.08371     1.31586   0.0088535
        4017     1.92262     1.31601  0.00885258
        4018     2.01715     1.31618   0.0088521
        4019       1.992     1.31635   0.0088515
        4020     1.80944     1.31647  0.00885014
        4021     1.57447     1.31654  0.00884818
        4022     1.99251     1.31671  0.00884757
        4023     1.88492     1.31685   0.0088465
        4024     1.64829     1.31693  0.00884468
        4025     1.33869     1.31694  0.00884249
        4026     1.61655     1.31701  0.00884061
        4027     1.73432     1.31711  0.00883902
        4028     1.77036     1.31723  0.00883754
        4029     1.69461     1.31732  0.00883584
        4030     2.19324     1.31754  0.00883632
        4031     2.16233     1.31775  0.00883662
        4032     2.17254     1.31796  0.00883697
        4033     2.23822     1.31819  0.00883772
        4034     2.24947     1.31842  0.00883854
        4035     1.97709     1.31858  0.00883786
        4036     1.78502      1.3187  0.00883643
        4037      1.7727     1.31881  0.00883495
        4038     1.80619     1.31893  0.00883359
        4039     1.91995     1.31908  0.00883266
        4040     1.57822     1.31914   0.0088307
        4041     1.95321      1.3193  0.00882991
        4042      1.9217     1.31945  0.00882899
        4043      2.1172     1.31965  0.00882901
        4044     1.95417      1.3198  0.00882822
        4045     2.06238     1.31999  0.00882794
        4046     2.17719      1.3202   0.0088283
        4047     1.67397     1.32029  0.00882655
        4048     1.82461     1.32041  0.00882525
        4049      1.9303     1.32056  0.00882436
        4050     1.47644      1.3206  0.00882226
        4051     1.53253     1.32065  0.00882024
        4052     1.55545     1.32071  0.00881825
        4053     1.57052     1.32077  0.00881629
        4054     1.75829     1.32088  0.00881478
        4055     2.04037     1.32106  0.00881439
        4056     1.79006     1.32117  0.00881298
        4057     1.49279     1.32121  0.00881091
        4058      1.1179     1.32116  0.00880888
        4059     1.36145     1.32117  0.00880671
        4060     1.17425     1.32114  0.00880462
        4061    0.711548     1.32099  0.00880373
        4062     1.36353       1.321  0.00880157
        4063      1.4179     1.32102  0.00879943
        4064     1.31004     1.32102  0.00879727
        4065     1.46614     1.32106  0.00879518
        4066     1.89265      1.3212  0.00879414
        4067     1.58967     1.32126  0.00879222
        4068     1.89865      1.3214  0.00879121
        4069     1.69066     1.32149  0.00878952
        4070     1.77129     1.32161  0.00878805
        4071     1.79632     1.32172  0.00878667
        4072     1.64374      1.3218  0.00878486
        4073     1.82915     1.32193  0.00878359
        4074     1.98825     1.32209  0.00878296
        4075     1.79682     1.32221  0.00878157
        4076     1.95801     1.32236   0.0087808
        4077     2.15864     1.32257  0.00878105
        4078     2.03656     1.32274  0.00878064
        4079     2.20162     1.32296  0.00878113
        4080     2.30286      1.3232  0.00878226
        4081     1.47961     1.32324  0.00878019
        4082     1.36365     1.32325  0.00877805
        4083     1.76954     1.32335  0.00877658
        4084     1.48553     1.32339  0.00877452
        4085     1.59938     1.32346  0.00877263
        4086     1.62125     1.32354  0.00877079
        4087     2.22321     1.32376   0.0087714
        4088      2.3739     1.32401  0.00877302
        4089     1.91793     1.32416  0.00877207
        4090     1.79436     1.32427  0.00877068
        4091     1.59186     1.32434  0.00876878
        4092     1.75454     1.32444  0.00876727
        4093     1.84512     1.32457  0.00876605
        4094     2.27337      1.3248  0.00876697
        4095     2.30791     1.32504  0.00876812
        4096     1.76105     1.32515  0.00876662
        4097     1.70793     1.32524  0.00876498
        4098     1.29743     1.32523  0.00876285
        4099     1.46262     1.32527  0.00876077
        4100     1.41742     1.32529  0.00875866
        4101       1.594     1.32536  0.00875677
        4102     1.57682     1.32542  0.00875485
        4103     1.55315     1.32547   0.0087529
        4104     1.50678     1.32552  0.00875087
        4105     1.68002      1.3256  0.00874917
        4106     1.68893     1.32569  0.00874749
        4107     1.91282     1.32584  0.00874652
        4108     1.64147     1.32591  0.00874473
        4109     1.45788     1.32594  0.00874266
        4110     1.88152     1.32608  0.00874158
        4111     1.74445     1.32618  0.00874005
        4112     1.64775     1.32626  0.00873827
        4113     1.62677     1.32633  0.00873645
        4114     1.71907     1.32643  0.00873485
        4115     1.74268     1.32653  0.00873331
        4116     1.16228     1.32649  0.00873128
        4117     1.49356     1.32653  0.00872926
        4118     1.66149     1.32661  0.00872751
        4119     1.22083     1.32659  0.00872543
        4120     1.10107     1.32653  0.00872349
        4121     1.67866     1.32662  0.00872179
        4122     1.22727     1.32659  0.00871971
        4123     1.12166     1.32654  0.00871773
        4124       1.172      1.3265   0.0087157
        4125     1.41404     1.32653  0.00871361
        4126       1.657     1.32661  0.00871187
        4127     1.19848     1.32658  0.00870981
        4128     1.60263     1.32664  0.00870796
        4129     2.26915     1.32687  0.00870884
        4130     2.20481     1.32708  0.00870933
        4131      2.4443     1.32735  0.00871142
        4132     2.16147     1.32756  0.00871165
        4133     1.95894     1.32771  0.00871088
        4134     1.78027     1.32782  0.00870946
        4135     1.95017     1.32797  0.00870865
        4136     2.16359     1.32817  0.00870889
        4137     1.72815     1.32827  0.00870732
        4138     1.62698     1.32834  0.00870552
        4139     1.77302     1.32845  0.00870408
        4140      1.6005     1.32851  0.00870222
        4141     1.91659     1.32865  0.00870128
        4142     1.89119     1.32879  0.00870024
        4143     1.94216     1.32894   0.0086994
        4144     1.96586     1.32909  0.00869866
        4145     1.50275     1.32913  0.00869666
        4146     1.71319     1.32923  0.00869506
        4147     1.47569     1.32926  0.00869303
        4148     1.40835     1.32928  0.00869096
        4149      1.5334     1.32933    0.008689
        4150      1.2659     1.32931  0.00868692
        4151     1.15267     1.32927  0.00868493
        4152     1.37469     1.32928  0.00868285
        4153     1.41321      1.3293  0.00868078
        4154     1.67638     1.32939  0.00867909
        4155      1.7227     1.32948  0.00867752
        4156     1.42068      1.3295  0.00867546
        4157     1.15372     1.32946  0.00867348
        4158     1.05497     1.32939  0.00867164
        4159     1.23698     1.32937  0.00866958
        4160    0.781821     1.32924   0.0086685
        4161     1.03304     1.32917  0.00866671
        4162     1.57432     1.32923  0.00866483
        4163     1.29308     1.32922  0.00866275
        4164     1.00192     1.32914  0.00866103
        4165     1.21001     1.32911  0.00865899
        4166     1.27364      1.3291  0.00865692
        4167     1.41884     1.32912  0.00865487
        4168     1.56193     1.32918  0.00865298
        4169     1.46547     1.32921  0.00865096
        4170     1.68859      1.3293  0.00864932
        4171     1.25168     1.32928  0.00864726
        4172     1.16146     1.32924  0.00864529
        4173     1.51663     1.32928  0.00864333
        4174     1.16814     1.32924  0.00864135
        4175    0.932436     1.32915   0.0086398
        4176    0.860675     1.32904  0.00863846
        4177    0.751842      1.3289   0.0086375
        4178    0.837265     1.32878  0.00863623
        4179     1.31922     1.32878  0.00863416
        4180     1.45611     1.32881  0.00863215
        4181     1.29567      1.3288  0.00863009
        4182     1.55803     1.32886   0.0086282
        4183     1.43277     1.32888  0.00862617
        4184     1.32035     1.32888  0.00862411
        4185     1.66854     1.32896  0.00862243
        4186     2.13599     1.32915  0.00862253
        4187     2.05077     1.32932  0.00862219
        4188     1.72067     1.32942  0.00862064
        4189     1.11043     1.32937  0.00861874
        4190     1.37667     1.32938  0.00861669
        4191    0.977509     1.32929  0.00861504
        4192     1.52988     1.32934  0.00861312
        4193     1.54392     1.32939  0.00861122
        4194     1.47763     1.32943  0.00860924
        4195     1.68298     1.32951   0.0086076
        4196     1.67293     1.32959  0.00860594
        4197    0.964164     1.32951  0.00860433
        4198     1.14999     1.32946  0.00860238
        4199     1.44381     1.32949  0.00860038
        4200     1.41041     1.32951  0.00859835
        4201      1.4076     1.32953  0.00859632
        4202     1.14573     1.32948  0.00859439
        4203    0.801823     1.32936  0.00859326
        4204     1.08868      1.3293  0.00859141
        4205     0.89601      1.3292  0.00858998
        4206    0.765432     1.32906  0.00858899
        4207    0.603186     1.32889  0.00858868
        4208    0.742277     1.32875  0.00858777
        4209    0.285057     1.32851  0.00858931
        4210    0.456664      1.3283  0.00858976
        4211    0.482074      1.3281  0.00859007
        4212    0.418935     1.32788  0.00859075
        4213    0.758191     1.32775  0.00858977
        4214    0.608236     1.32758  0.00858943
        4215    0.712369     1.32743  0.00858863
        4216      1.0341     1.32736  0.00858688
        4217     1.03915     1.32729  0.00858511
        4218     1.03388     1.32722  0.00858336
        4219    0.560945     1.32704  0.00858325
        4220    0.633815     1.32688  0.00858278
        4221    0.517147     1.32668  0.00858289
        4222    0.538255      1.3265  0.00858289
        4223    0.438532     1.32629  0.00858343
        4224    0.646945     1.32613  0.00858291
        4225     1.26988     1.32611  0.00858089
        4226      1.6722     1.32619  0.00857925
        4227     1.54963     1.32625  0.00857738
        4228     1.37993     1.32626  0.00857536
        4229     1.19305     1.32623  0.00857339
        4230     1.32568     1.32623  0.00857137
        4231     1.10683     1.32618   0.0085695
        4232     1.51997     1.32622  0.00856759
        4233     1.85151     1.32635  0.00856647
        4234     1.84385     1.32647  0.00856532
        4235     1.78611     1.32658  0.00856398
        4236     1.52846     1.32663  0.00856209
        4237     1.40536     1.32664  0.00856009
        4238     1.35216     1.32665  0.00855807
        4239     1.23677     1.32663  0.00855608
        4240     1.21448      1.3266  0.00855411
        4241     1.05342     1.32654  0.00855233
        4242    0.930397     1.32644  0.00855082
        4243    0.889068     1.32634  0.00854943
        4244    0.923751     1.32625  0.00854794
        4245    0.849384     1.32613  0.00854667
        4246      1.1928      1.3261  0.00854471
        4247     1.01495     1.32603  0.00854301
        4248     1.08674     1.32597  0.00854119
        4249    0.884377     1.32587  0.00853981
        4250    0.916658     1.32577  0.00853834
        4251     1.35356     1.32578  0.00853634
        4252     1.41006      1.3258  0.00853435
        4253     1.36114     1.32581  0.00853235
        4254    0.996076     1.32573   0.0085307
        4255    0.946892     1.32564  0.00852916
        4256    0.805339     1.32552  0.00852803
        4257    0.979354     1.32544  0.00852641
        4258     1.02436     1.32537   0.0085247
        4259     1.15695     1.32533  0.00852279
        4260    0.978046     1.32525  0.00852118
        4261     1.39904     1.32526   0.0085192
        4262     1.24529     1.32524  0.00851722
        4263     1.10567     1.32519  0.00851538
        4264      1.1276     1.32515  0.00851351
        4265     1.18015     1.32511  0.00851158
        4266     1.77121     1.32522  0.00851023
        4267     1.49968     1.32526  0.00850833
        4268     1.21015     1.32523  0.00850638
        4269     1.76544     1.32533  0.00850501
        4270     1.68623     1.32542  0.00850344
        4271     1.54405     1.32547  0.00850161
        4272      1.5551     1.32552  0.00849978
        4273     1.51813     1.32557  0.00849792
        4274     1.69254     1.32565  0.00849636
        4275     1.27168     1.32564  0.00849438
        4276     1.46892     1.32568  0.00849246
        4277     1.60258     1.32574  0.00849072
        4278     1.75553     1.32584  0.00848933
        4279     1.62812     1.32591  0.00848764
        4280     2.03378     1.32608  0.00848727
        4281     1.72059     1.32617  0.00848579
        4282     1.71076     1.32626  0.00848428
        4283     1.70889     1.32635  0.00848277
        4284       1.685     1.32643   0.0084812
        4285     1.52285     1.32648  0.00847935
        4286      1.9494     1.32662  0.00847862
        4287     2.31824     1.32685  0.00847979
        4288     2.34426     1.32709  0.00848113
        4289     2.10345     1.32727  0.00848109
        4290     1.74234     1.32737  0.00847966
        4291     1.62135     1.32744  0.00847796
        4292     1.74042     1.32753  0.00847653
        4293     1.91177     1.32767  0.00847565
        4294     1.39402     1.32769  0.00847369
        4295     1.45771     1.32772  0.00847177
        4296     1.74543     1.32781  0.00847036
        4297     1.96634     1.32796  0.00846969
        4298     1.97332     1.32811  0.00846905
        4299     1.71781      1.3282  0.00846757
        4300     1.44313     1.32823  0.00846564
        4301      1.4089     1.32825  0.00846369
        4302     1.50925     1.32829  0.00846183
        4303      1.5147     1.32833  0.00845997
        4304     1.32136     1.32833  0.00845801
        4305    0.804361     1.32821  0.00845692
        4306    0.811765     1.32809  0.00845581
        4307     1.08925     1.32803  0.00845403
        4308    0.654325     1.32788  0.00845351
        4309     1.14963     1.32784  0.00845165
        4310     1.03351     1.32777  0.00844996
        4311     1.38227     1.32778  0.00844801
        4312     1.31056     1.32778  0.00844605
        4313     1.79186     1.32788  0.00844478
        4314     1.78559     1.32799  0.00844349
        4315     1.56801     1.32805  0.00844172
        4316     1.70777     1.32813  0.00844022
        4317     1.59876      1.3282   0.0084385
        4318      1.1364     1.32815  0.00843666
        4319      1.1552     1.32811   0.0084348
        4320     1.10968     1.32806    0.008433
        4321     1.46456     1.32809  0.00843111
        4322     1.28359     1.32808  0.00842916
        4323     1.17842     1.32805  0.00842729
        4324     1.44626     1.32808  0.00842538
        4325     1.47384     1.32811   0.0084235
        4326     1.67631     1.32819  0.00842194
        4327     1.25363     1.32817  0.00842001
        4328     1.36833     1.32818  0.00841807
        4329     1.68121     1.32826  0.00841652
        4330     1.36097     1.32827  0.00841458
        4331     1.13767     1.32823  0.00841275
        4332     1.48065     1.32826  0.00841088
        4333     1.08763     1.32821  0.00840912
        4334     1.38938     1.32822   0.0084072
        4335     1.60938     1.32829  0.00840551
        4336     1.49907     1.32833  0.00840366
        4337     1.68982     1.32841  0.00840214
        4338      1.9814     1.32856  0.00840155
        4339      1.8608     1.32868  0.00840051
        4340     1.42136      1.3287   0.0083986
        4341     2.07109     1.32887   0.0083984
        4342     1.77656     1.32898   0.0083971
        4343     2.06357     1.32915  0.00839687
        4344     1.84597     1.32927  0.00839578
        4345     1.60017     1.32933  0.00839408
        4346     1.00782     1.32925  0.00839248
        4347     1.18048     1.32922  0.00839062
        4348     1.12975     1.32917  0.00838881
        4349     1.14725     1.32913  0.00838699
        4350     1.56162     1.32919  0.00838523
        4351     1.39138      1.3292  0.00838331
        4352     1.25312     1.32918  0.00838141
        4353    0.845552     1.32907  0.00838022
        4354    0.565333      1.3289  0.00838013
        4355    0.709159     1.32875  0.00837941
        4356     1.00157     1.32868  0.00837782
        4357     1.26787     1.32866  0.00837591
        4358    0.991691     1.32859  0.00837435
        4359    0.603732     1.32842  0.00837408
        4360    0.765555     1.32829  0.00837315
        4361     1.12995     1.32825  0.00837136
        4362     1.19373     1.32822  0.00836949
        4363    0.904887     1.32812  0.00836814
        4364    0.823621       1.328  0.00836702
        4365    0.991726     1.32793  0.00836546
        4366     1.04335     1.32786  0.00836379
        4367    0.753565     1.32773  0.00836291
        4368    0.968273     1.32765   0.0083614
        4369    0.964912     1.32756   0.0083599
        4370    0.902043     1.32747  0.00835856
        4371     1.10034     1.32741   0.0083568
        4372    0.992756     1.32734  0.00835524
        4373     1.09594     1.32728   0.0083535
        4374     1.02307     1.32722  0.00835188
        4375     1.17076     1.32718  0.00835005
        4376     1.17266     1.32714  0.00834821
        4377     1.27372     1.32713  0.00834632
        4378     1.52814     1.32718  0.00834454
        4379     1.10903     1.32713  0.00834278
        4380     0.91959     1.32703  0.00834139
        4381    0.921634     1.32694     0.00834
        4382    0.902502     1.32685  0.00833866
        4383    0.837312     1.32673  0.00833751
        4384    0.887865     1.32663  0.00833621
        4385     1.42513     1.32666  0.00833434
        4386      1.0991      1.3266   0.0083326
        4387      1.0409     1.32654  0.00833095
        4388     1.08867     1.32648  0.00832923
        4389     1.24284     1.32647  0.00832735
        4390     1.60258     1.32653  0.00832569
        4391     1.46358     1.32656  0.00832386
        4392     1.37147     1.32657  0.00832197
        4393     1.51952     1.32661  0.00832019
        4394    0.974676     1.32653  0.00831868
        4395     1.49133     1.32657  0.00831687
        4396     1.45787      1.3266  0.00831503
        4397     1.97495     1.32675  0.00831445
        4398     1.50492     1.32679  0.00831266
        4399     1.72776     1.32688  0.00831127
        4400     1.86969       1.327   0.0083103
        4401     1.80767     1.32711  0.00830913
        4402     1.54982     1.32716  0.00830739
        4403     1.35847     1.32717  0.00830551
        4404     1.33561     1.32717  0.00830362
        4405     1.19942     1.32714  0.00830179
        4406     1.48649     1.32718  0.00829998
        4407     1.19496     1.32715  0.00829815
        4408     1.33794     1.32715  0.00829627
        4409     1.50156     1.32719  0.00829448
        4410     1.77969     1.32729  0.00829324
        4411     1.93015     1.32743  0.00829248
        4412     1.80877     1.32754  0.00829132
        4413     1.86361     1.32766  0.00829033
        4414     1.56093     1.32771  0.00828862
        4415     1.58965     1.32777  0.00828696
        4416     1.52917     1.32782  0.00828521
        4417     1.23359      1.3278  0.00828336
        4418     1.00683     1.32773   0.0082818
        4419    0.769839      1.3276  0.00828089
        4420     0.84293     1.32749  0.00827974
        4421     0.87759     1.32739   0.0082785
        4422    0.733448     1.32725  0.00827771
        4423    0.776488     1.32713  0.00827678
        4424    0.687922     1.32698  0.00827617
        4425    0.772077     1.32686  0.00827525
        4426    0.649274     1.32671  0.00827479
        4427    0.393248      1.3265  0.00827561
        4428    0.770561     1.32637  0.00827469
        4429    0.722104     1.32623  0.00827395
        4430     1.52254     1.32628   0.0082722
        4431      1.3578     1.32628  0.00827034
        4432     1.10665     1.32624  0.00826862
        4433     1.26463     1.32622  0.00826677
        4434      1.3466     1.32623   0.0082649
        4435     1.59152     1.32629  0.00826326
        4436     1.56255     1.32634  0.00826157
        4437     1.51234     1.32638  0.00825981
        4438     1.29202     1.32637  0.00825795
        4439     1.16087     1.32634  0.00825618
        4440     1.03595     1.32627  0.00825458
        4441    0.929148     1.32618   0.0082532
        4442     1.16309     1.32614  0.00825142
        4443    0.749344     1.32601  0.00825059
        4444    0.716913     1.32588  0.00824987
        4445    0.838024     1.32577  0.00824874
        4446    0.761926     1.32564  0.00824786
        4447    0.916437     1.32555  0.00824652
        4448    0.979269     1.32547  0.00824504
        4449    0.947518     1.32539  0.00824362
        4450    0.955015      1.3253  0.00824219
        4451    0.885654      1.3252  0.00824093
        4452     1.10282     1.32515  0.00823923
        4453     1.10769     1.32511  0.00823752
        4454     1.12023     1.32506   0.0082358
        4455     1.12028     1.32501  0.00823408
        4456     1.34761     1.32502  0.00823224
        4457     1.63878     1.32509  0.00823069
        4458      1.4535     1.32512  0.00822889
        4459      1.7534     1.32521  0.00822761
        4460     1.54921     1.32526  0.00822592
        4461     1.76675     1.32536  0.00822467
        4462     1.71061     1.32545  0.00822328
        4463     1.59185     1.32551  0.00822165
        4464     1.79567     1.32561  0.00822049
        4465     1.94455     1.32575  0.00821981
        4466     1.99416      1.3259  0.00821933
        4467     2.22587      1.3261  0.00821996
        4468     2.03389     1.32626  0.00821965
        4469     2.16186     1.32645  0.00821994
        4470     2.13967     1.32663  0.00822011
        4471     2.28241     1.32684  0.00822105
        4472     2.10575     1.32702  0.00822106
        4473     2.31205     1.32724  0.00822217
        4474     2.39291     1.32748  0.00822378
        4475     2.08312     1.32765  0.00822368
        4476     1.81089     1.32775  0.00822255
        4477     1.86969     1.32788   0.0082216
        4478     2.14581     1.32806   0.0082218
        4479     1.97784      1.3282  0.00822124
        4480      1.8408     1.32832   0.0082202
        4481      2.3338     1.32854  0.00822143
        4482     1.90585     1.32867   0.0082206
        4483     1.94963     1.32881  0.00821994
        4484     2.05165     1.32897  0.00821968
        4485     1.59563     1.32903  0.00821807
        4486     1.45249     1.32906  0.00821628
        4487     1.14609     1.32902  0.00821455
        4488     1.77728     1.32912  0.00821333
        4489     1.41457     1.32914  0.00821152
        4490     1.39174     1.32915   0.0082097
        4491     1.46357     1.32918  0.00820793
        4492     1.23781     1.32916  0.00820613
        4493     1.50669      1.3292   0.0082044
        4494     1.93027     1.32933  0.00820366
        4495     1.88601     1.32946  0.00820277
        4496     2.18975     1.32965  0.00820318
        4497     1.80593     1.32975  0.00820204
        4498     1.85388     1.32987  0.00820104
        4499     1.71872     1.32996  0.00819967
        4500     1.64458     1.33003  0.00819815
        4501     1.89277     1.33015  0.00819728
        4502     2.04321     1.33031  0.00819699
        4503     2.36227     1.33054  0.00819837
        4504     1.96449     1.33068  0.00819776
        4505     1.54503     1.33073  0.00819608
        4506     1.63644      1.3308  0.00819454
        4507     1.52501     1.33084  0.00819284
        4508      1.6629     1.33091  0.00819135
        4509     1.40558     1.33093  0.00818955
        4510     1.65257       1.331  0.00818804
        4511     1.68913     1.33108  0.00818661
        4512     2.14454     1.33126  0.00818678
        4513     1.75336     1.33135   0.0081855
        4514     1.58687     1.33141  0.00818389
        4515     1.52544     1.33145  0.00818219
        4516     1.81384     1.33156  0.00818107
        4517     2.12325     1.33173  0.00818114
        4518     2.30064     1.33195  0.00818214
        4519     2.01172      1.3321  0.00818171
        4520      1.9741     1.33224  0.00818113
        4521     1.89737     1.33237  0.00818028
        4522     2.00865     1.33252  0.00817984
        4523      2.4452     1.33276  0.00818173
        4524      2.1627     1.33295  0.00818197
        4525     2.31321     1.33316  0.00818303
        4526     2.22855     1.33336  0.00818362
        4527     1.91306     1.33349  0.00818281
        4528      1.7968     1.33359  0.00818164
        4529     1.88022     1.33371  0.00818073
        4530      2.1443     1.33389  0.00818088
        4531     1.98571     1.33403  0.00818034
        4532     1.64369      1.3341  0.00817882
        4533     2.04718     1.33426  0.00817853
        4534     2.01085     1.33441  0.00817808
        4535     1.68876     1.33449  0.00817665
        4536     1.49511     1.33452  0.00817493
        4537      1.6416     1.33459  0.00817341
        4538      1.3024     1.33458  0.00817161
        4539     1.08944     1.33453  0.00816999
        4540     1.48847     1.33456  0.00816826
        4541     1.90818     1.33469  0.00816743
        4542     1.97255     1.33483  0.00816684
        4543     1.67745      1.3349  0.00816539
        4544     1.85854     1.33502  0.00816441
        4545     1.62135     1.33508  0.00816286
        4546     1.32028     1.33508  0.00816106
        4547     1.28244     1.33507  0.00815927
        4548     1.45696      1.3351  0.00815752
        4549     1.32833     1.33509  0.00815573
        4550    0.919333       1.335  0.00815445
        4551    0.673462     1.33486  0.00815395
        4552    0.724578     1.33472  0.00815327
        4553     1.00325     1.33465   0.0081518
        4554     1.20371     1.33462  0.00815006
        4555     1.34147     1.33462  0.00814827
        4556     1.55708     1.33467  0.00814663
        4557     1.43509     1.33469  0.00814487
        4558     1.36142      1.3347  0.00814309
        4559     1.48275     1.33473  0.00814137
        4560      1.1204     1.33468  0.00813972
        4561       1.509     1.33472  0.00813802
        4562     1.67083      1.3348  0.00813657
        4563     1.60786     1.33486  0.00813501
        4564      1.8402     1.33497  0.00813398
        4565     1.78318     1.33507  0.00813279
        4566     1.48289      1.3351  0.00813107
        4567     1.76484     1.33519  0.00812984
        4568     1.53227     1.33524  0.00812817
        4569     1.30768     1.33523  0.00812639
        4570     1.58396     1.33528   0.0081248
        4571     1.69418     1.33536   0.0081234
        4572     1.20268     1.33533  0.00812168
        4573    0.834658     1.33522  0.00812064
        4574    0.932947     1.33514  0.00811934
        4575    0.814712     1.33502  0.00811836
        4576    0.677064     1.33488  0.00811786
        4577    0.568626     1.33471  0.00811781
        4578     1.02249     1.33464  0.00811632
        4579    0.979277     1.33456  0.00811492
        4580     1.08907     1.33451  0.00811333
        4581     1.38021     1.33452  0.00811156
        4582     1.35008     1.33452  0.00810979
        4583     1.52679     1.33457  0.00810813
        4584     1.50526      1.3346  0.00810645
        4585     1.11323     1.33456  0.00810483
        4586     1.11737     1.33451   0.0081032
        4587     1.03055     1.33444   0.0081017
        4588    0.947881     1.33436  0.00810037
        4589    0.994384     1.33428  0.00809895
        4590    0.572402     1.33412  0.00809888
        4591    0.823093     1.33401  0.00809788
        4592     1.08461     1.33395   0.0080963
        4593     1.49885     1.33399  0.00809462
