#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2530    -5.49629    -5.47571  0.00236041
        2531    -5.47619    -5.47571  0.00235948
        2532     -5.6094    -5.47576  0.00235913
        2533    -5.70262    -5.47585   0.0023599
        2534    -5.62652    -5.47591  0.00235972
        2535    -5.64569    -5.47598  0.00235974
        2536     -5.5432    -5.47601  0.00235896
        2537    -5.38745    -5.47597  0.00235829
        2538    -5.35924    -5.47592  0.00235781
        2539    -5.44154    -5.47591  0.00235692
        2540    -5.34848    -5.47586  0.00235652
        2541    -5.30373    -5.47579  0.00235657
        2542    -5.32349    -5.47573   0.0023564
        2543    -5.29357    -5.47566  0.00235656
        2544    -5.30375    -5.47559  0.00235661
        2545    -5.23682     -5.4755  0.00235755
        2546    -5.39422    -5.47547  0.00235684
        2547    -5.36249    -5.47542  0.00235633
        2548    -5.36518    -5.47538   0.0023558
        2549    -5.32595    -5.47532  0.00235561
        2550    -5.33759    -5.47527   0.0023553
        2551    -5.35359    -5.47522  0.00235486
        2552     -5.3498    -5.47517  0.00235445
        2553    -5.37439    -5.47513  0.00235386
        2554    -5.42353    -5.47511  0.00235303
        2555    -5.44134     -5.4751  0.00235214
        2556    -5.46694    -5.47509  0.00235122
        2557    -5.29862    -5.47503  0.00235132
        2558    -5.26922    -5.47495  0.00235177
        2559    -5.31218    -5.47488  0.00235171
        2560    -5.43608    -5.47487  0.00235085
        2561    -5.47507    -5.47487  0.00234993
        2562    -5.40012    -5.47484  0.00234919
        2563    -5.46505    -5.47483  0.00234828
        2564    -5.47158    -5.47483  0.00234736
        2565    -5.42964    -5.47481  0.00234651
        2566    -5.47646    -5.47482   0.0023456
        2567    -5.48763    -5.47482  0.00234469
        2568    -5.50434    -5.47483  0.00234381
        2569    -5.36239    -5.47479   0.0023433
        2570    -5.31469    -5.47473  0.00234322
        2571    -5.39513    -5.47469  0.00234251
        2572    -5.40401    -5.47467  0.00234176
        2573    -5.45115    -5.47466  0.00234087
        2574    -5.40666    -5.47463  0.00234011
        2575    -5.33853    -5.47458   0.0023398
        2576    -5.29743    -5.47451   0.0023399
        2577    -5.44081     -5.4745  0.00233903
        2578    -5.46533    -5.47449  0.00233812
        2579    -5.50391    -5.47451  0.00233724
        2580    -5.51169    -5.47452  0.00233638
        2581    -5.54549    -5.47455  0.00233564
        2582    -5.54803    -5.47458  0.00233491
        2583    -5.53583     -5.4746  0.00233412
        2584    -5.49056    -5.47461  0.00233323
        2585    -5.39274    -5.47457  0.00233254
        2586    -5.28334     -5.4745  0.00233281
        2587    -5.29805    -5.47443  0.00233291
        2588    -5.29745    -5.47436  0.00233301
        2589    -5.23042    -5.47427  0.00233401
        2590    -5.24692    -5.47418  0.00233476
        2591    -5.35629    -5.47414   0.0023343
        2592    -5.32648    -5.47408  0.00233409
        2593    -5.25743      -5.474  0.00233469
        2594    -5.26811    -5.47392  0.00233514
        2595    -5.31152    -5.47385  0.00233508
        2596    -5.32937     -5.4738  0.00233484
        2597    -5.41828    -5.47378  0.00233404
        2598    -5.46051    -5.47377  0.00233315
        2599    -5.42863    -5.47375  0.00233231
        2600    -5.48786    -5.47376  0.00233142
        2601    -5.37772    -5.47372  0.00233082
        2602     -5.3463    -5.47367  0.00233044
        2603    -5.30376    -5.47361  0.00233045
        2604    -5.36712    -5.47357  0.00232992
        2605    -5.34842    -5.47352  0.00232952
        2606    -5.37644    -5.47348  0.00232892
        2607    -5.47076    -5.47348  0.00232803
        2608    -5.52459     -5.4735  0.00232722
        2609    -5.53951    -5.47353  0.00232647
        2610    -5.55714    -5.47356  0.00232579
        2611    -5.52738    -5.47358    0.002325
        2612    -5.46551    -5.47358  0.00232411
        2613     -5.3942    -5.47354  0.00232342
        2614    -5.45262    -5.47354  0.00232254
        2615     -5.4259    -5.47352  0.00232172
        2616    -5.43092     -5.4735  0.00232089
        2617    -5.38585    -5.47347  0.00232025
        2618    -5.34967    -5.47342  0.00231984
        2619    -5.44349    -5.47341  0.00231899
        2620    -5.39062    -5.47338  0.00231832
        2621    -5.38557    -5.47334  0.00231767
        2622    -5.43913    -5.47333  0.00231683
        2623    -5.45801    -5.47333  0.00231595
        2624    -5.50311    -5.47334   0.0023151
        2625    -5.44049    -5.47332  0.00231425
        2626    -5.41068     -5.4733  0.00231349
        2627    -5.35528    -5.47326  0.00231305
        2628    -5.43582    -5.47324  0.00231221
        2629    -5.39858    -5.47321   0.0023115
        2630    -5.46903    -5.47321  0.00231063
        2631    -5.42899    -5.47319  0.00230981
        2632    -5.39026    -5.47316  0.00230915
        2633    -5.40434    -5.47314  0.00230842
        2634    -5.42361    -5.47312  0.00230762
        2635    -5.37196    -5.47308  0.00230706
        2636    -5.45857    -5.47307  0.00230619
        2637    -5.49453    -5.47308  0.00230533
        2638     -5.5109     -5.4731   0.0023045
        2639    -5.55628    -5.47313  0.00230385
        2640    -5.45762    -5.47312  0.00230298
        2641    -5.44722    -5.47311  0.00230213
        2642    -5.35352    -5.47307   0.0023017
        2643    -5.32953    -5.47301  0.00230147
        2644    -5.42586      -5.473  0.00230067
        2645    -5.42587    -5.47298  0.00229987
        2646    -5.51337    -5.47299  0.00229905
        2647    -5.36588    -5.47295  0.00229854
        2648    -5.37692    -5.47292  0.00229796
        2649    -5.43513     -5.4729  0.00229713
        2650    -5.41536    -5.47288  0.00229637
        2651    -5.48387    -5.47288  0.00229551
        2652    -5.48338    -5.47289  0.00229465
        2653    -5.61518    -5.47294  0.00229441
        2654    -5.51518    -5.47296   0.0022936
        2655    -5.59176      -5.473  0.00229317
        2656    -5.61169    -5.47305   0.0022929
        2657    -5.52319    -5.47307  0.00229212
        2658    -5.56103    -5.47311  0.00229149
        2659    -5.55583    -5.47314  0.00229084
        2660    -5.51967    -5.47316  0.00229005
        2661    -5.56241    -5.47319  0.00228943
        2662     -5.5879    -5.47323  0.00228898
        2663    -5.54464    -5.47326  0.00228828
        2664     -5.4553    -5.47325  0.00228743
        2665    -5.50718    -5.47326   0.0022866
        2666     -5.4981    -5.47327  0.00228576
        2667    -5.54739     -5.4733  0.00228508
        2668    -5.50134    -5.47331  0.00228424
        2669    -5.58215    -5.47335  0.00228375
        2670    -5.63519    -5.47341   0.0022837
        2671     -5.5983    -5.47346  0.00228332
        2672    -5.56382    -5.47349  0.00228272
        2673    -5.57671    -5.47353  0.00228219
        2674    -5.58648    -5.47358  0.00228173
        2675     -5.5277     -5.4736  0.00228097
        2676    -5.48612     -5.4736  0.00228012
        2677    -5.51865    -5.47362  0.00227933
        2678    -5.51122    -5.47363  0.00227852
        2679    -5.55387    -5.47366  0.00227787
        2680    -5.61003    -5.47371  0.00227759
        2681    -5.57571    -5.47375  0.00227706
        2682    -5.63234    -5.47381  0.00227697
        2683    -5.59509    -5.47385  0.00227657
        2684    -5.57149    -5.47389  0.00227602
        2685    -5.52212    -5.47391  0.00227524
        2686    -5.46126     -5.4739   0.0022744
        2687    -5.51445    -5.47392   0.0022736
        2688    -5.56714    -5.47395  0.00227302
        2689    -5.64191    -5.47402  0.00227303
        2690    -5.56099    -5.47405  0.00227242
        2691    -5.49047    -5.47405  0.00227158
        2692     -5.3788    -5.47402  0.00227101
        2693    -5.41405      -5.474  0.00227028
        2694    -5.37059    -5.47396  0.00226976
        2695    -5.39822    -5.47393  0.00226909
        2696    -5.47608    -5.47393  0.00226825
        2697     -5.5414    -5.47396  0.00226755
        2698     -5.5655    -5.47399  0.00226696
        2699    -5.60424    -5.47404  0.00226663
        2700    -5.58878    -5.47408  0.00226619
        2701    -5.68351    -5.47416  0.00226668
        2702    -5.56914    -5.47419  0.00226611
        2703    -5.52864    -5.47421  0.00226537
        2704    -5.51649    -5.47423  0.00226458
        2705    -5.55339    -5.47426  0.00226393
        2706    -5.63708    -5.47432   0.0022639
        2707    -5.62477    -5.47437  0.00226374
        2708    -5.53379     -5.4744  0.00226301
        2709    -5.54386    -5.47442  0.00226232
        2710    -5.56081    -5.47445  0.00226171
        2711    -5.53573    -5.47448  0.00226099
        2712    -5.48592    -5.47448  0.00226016
        2713    -5.47707    -5.47448  0.00225933
        2714    -5.49421    -5.47449  0.00225851
        2715    -5.52133    -5.47451  0.00225774
        2716    -5.54792    -5.47453  0.00225707
        2717    -5.55852    -5.47456  0.00225645
        2718    -5.55213    -5.47459   0.0022558
        2719    -5.53895    -5.47462   0.0022551
        2720    -5.56875    -5.47465  0.00225453
        2721    -5.55978    -5.47468  0.00225392
        2722    -5.52084     -5.4747  0.00225316
        2723    -5.47491     -5.4747  0.00225233
        2724    -5.57122    -5.47473  0.00225178
        2725    -5.60052    -5.47478  0.00225143
        2726    -5.65061    -5.47485  0.00225153
        2727    -5.56564    -5.47488  0.00225095
        2728    -5.49734    -5.47489  0.00225014
        2729    -5.60074    -5.47493  0.00224979
        2730    -5.55745    -5.47496  0.00224916
        2731    -5.51589    -5.47498  0.00224839
        2732     -5.5472      -5.475  0.00224772
        2733    -5.57372    -5.47504  0.00224719
        2734    -5.57077    -5.47508  0.00224664
        2735    -5.61239    -5.47513  0.00224638
        2736    -5.65971    -5.47519  0.00224657
        2737    -5.57508    -5.47523  0.00224605
        2738    -5.61984    -5.47528  0.00224585
        2739     -5.5561    -5.47531  0.00224522
        2740    -5.60134    -5.47536  0.00224487
        2741    -5.61889    -5.47541  0.00224467
        2742    -5.51198    -5.47542  0.00224389
        2743    -5.51894    -5.47544  0.00224313
        2744    -5.61627    -5.47549  0.00224289
        2745    -5.57425    -5.47553  0.00224237
        2746    -5.64775    -5.47559  0.00224243
        2747    -5.54484    -5.47562  0.00224175
        2748    -5.52573    -5.47563  0.00224101
        2749    -5.56671    -5.47567  0.00224044
        2750    -5.52529    -5.47568   0.0022397
        2751    -5.46798    -5.47568  0.00223889
        2752     -5.4045    -5.47566  0.00223822
        2753    -5.42838    -5.47564  0.00223747
        2754    -5.42102    -5.47562  0.00223675
        2755    -5.57538    -5.47566  0.00223623
        2756    -5.62217    -5.47571  0.00223605
        2757    -5.59963    -5.47575  0.00223569
        2758    -5.47601    -5.47575  0.00223488
        2759    -5.43917    -5.47574  0.00223411
        2760    -5.41978    -5.47572  0.00223339
        2761     -5.3676    -5.47568  0.00223293
        2762    -5.48199    -5.47568  0.00223212
        2763    -5.43869    -5.47567  0.00223135
        2764    -5.48682    -5.47567  0.00223055
        2765    -5.46355    -5.47567  0.00222975
        2766    -5.54512    -5.47569  0.00222908
        2767    -5.55867    -5.47572  0.00222848
        2768    -5.62047    -5.47578  0.00222829
        2769    -5.63194    -5.47583   0.0022282
        2770    -5.48031    -5.47583  0.00222739
        2771    -5.44577    -5.47582  0.00222661
        2772    -5.38543    -5.47579  0.00222605
        2773    -5.38901    -5.47576  0.00222547
        2774    -5.45276    -5.47575  0.00222468
        2775    -5.52668    -5.47577  0.00222395
        2776    -5.57236     -5.4758  0.00222342
        2777    -5.52342    -5.47582  0.00222269
        2778    -5.51381    -5.47584  0.00222193
        2779    -5.46764    -5.47583  0.00222113
        2780      -5.423    -5.47581  0.00222042
        2781    -5.40573    -5.47579  0.00221976
        2782    -5.41287    -5.47577  0.00221908
        2783    -5.37016    -5.47573  0.00221861
        2784    -5.35609    -5.47568  0.00221823
        2785    -5.45157    -5.47568  0.00221745
        2786    -5.50907    -5.47569  0.00221668
        2787    -5.51192     -5.4757  0.00221592
        2788    -5.43653    -5.47569  0.00221517
        2789    -5.47719    -5.47569  0.00221438
        2790    -5.50289     -5.4757  0.00221361
        2791    -5.36483    -5.47566  0.00221317
        2792    -5.37735    -5.47562  0.00221266
        2793    -5.44562    -5.47561  0.00221189
        2794    -5.46552    -5.47561   0.0022111
        2795    -5.34239    -5.47556  0.00221083
        2796    -5.41694    -5.47554  0.00221014
        2797    -5.51151    -5.47555  0.00220938
        2798     -5.5703    -5.47559  0.00220885
        2799    -5.54833    -5.47561  0.00220822
        2800    -5.58263    -5.47565  0.00220776
        2801    -5.51039    -5.47566    0.002207
        2802    -5.43977    -5.47565  0.00220625
        2803    -5.44718    -5.47564  0.00220549
        2804    -5.44387    -5.47563  0.00220473
        2805    -5.48327    -5.47563  0.00220395
        2806    -5.46539    -5.47563  0.00220317
        2807    -5.42817    -5.47561  0.00220245
        2808    -5.34845    -5.47557  0.00220213
        2809    -5.49722    -5.47557  0.00220136
        2810    -5.45243    -5.47556  0.00220059
        2811    -5.50699    -5.47558  0.00219983
        2812    -5.46256    -5.47557  0.00219906
        2813    -5.49328    -5.47558  0.00219828
        2814    -5.45558    -5.47557  0.00219751
        2815    -5.54673     -5.4756  0.00219688
        2816    -5.56753    -5.47563  0.00219634
        2817    -5.49578    -5.47564  0.00219557
        2818    -5.43573    -5.47562  0.00219484
        2819    -5.57027    -5.47565  0.00219432
        2820    -5.56386    -5.47569  0.00219376
        2821    -5.57052    -5.47572  0.00219324
        2822    -5.59687    -5.47576  0.00219289
        2823     -5.5432    -5.47579  0.00219224
        2824     -5.5296    -5.47581  0.00219155
        2825    -5.56277    -5.47584  0.00219099
        2826    -5.53518    -5.47586  0.00219031
        2827    -5.56144    -5.47589  0.00218975
        2828    -5.53849    -5.47591  0.00218908
        2829    -5.62385    -5.47596  0.00218893
        2830    -5.52233    -5.47598  0.00218822
        2831    -5.53049      -5.476  0.00218753
        2832    -5.53246    -5.47602  0.00218685
        2833    -5.56106    -5.47605  0.00218629
        2834    -5.49472    -5.47605  0.00218553
        2835    -5.49995    -5.47606  0.00218477
        2836    -5.38845    -5.47603  0.00218422
        2837    -5.43962    -5.47602  0.00218349
        2838    -5.46386    -5.47601  0.00218272
        2839    -5.47133    -5.47601  0.00218195
        2840    -5.43774      -5.476  0.00218123
        2841    -5.39948    -5.47597  0.00218062
        2842    -5.44008    -5.47596  0.00217989
        2843    -5.46825    -5.47596  0.00217913
        2844    -5.55098    -5.47598  0.00217852
        2845    -5.53204      -5.476  0.00217785
        2846    -5.38988    -5.47597  0.00217729
        2847    -5.36012    -5.47593  0.00217691
        2848    -5.33153    -5.47588  0.00217673
        2849    -5.34344    -5.47584  0.00217646
        2850    -5.43699    -5.47582  0.00217574
        2851    -5.53517    -5.47584  0.00217508
        2852    -5.59978    -5.47589  0.00217475
        2853    -5.55508    -5.47591  0.00217417
        2854    -5.64059    -5.47597  0.00217417
        2855    -5.64399    -5.47603  0.00217421
        2856    -5.51442    -5.47604  0.00217349
        2857    -5.59523    -5.47609  0.00217312
        2858     -5.5539    -5.47611  0.00217254
        2859     -5.4895    -5.47612  0.00217178
        2860    -5.48397    -5.47612  0.00217102
        2861    -5.56239    -5.47615  0.00217047
        2862    -5.53566    -5.47617  0.00216981
        2863    -5.54493     -5.4762  0.00216919
        2864    -5.44829    -5.47619  0.00216845
        2865      -5.425    -5.47617  0.00216777
        2866    -5.53662    -5.47619  0.00216712
        2867     -5.4191    -5.47617  0.00216645
        2868    -5.38798    -5.47614  0.00216592
        2869    -5.42046    -5.47612  0.00216525
        2870    -5.46253    -5.47611   0.0021645
        2871    -5.46488    -5.47611  0.00216375
        2872    -5.42512    -5.47609  0.00216307
        2873    -5.48768     -5.4761  0.00216232
        2874     -5.5089    -5.47611   0.0021616
        2875    -5.58408    -5.47615  0.00216117
        2876     -5.6123    -5.47619  0.00216094
        2877    -5.67135    -5.47626  0.00216125
        2878     -5.6431    -5.47632  0.00216128
        2879    -5.73875    -5.47641  0.00216245
        2880    -5.64513    -5.47647  0.00216249
        2881    -5.65878    -5.47653  0.00216267
        2882    -5.54703    -5.47656  0.00216205
        2883    -5.48846    -5.47656  0.00216131
        2884     -5.4802    -5.47656  0.00216056
        2885    -5.50502    -5.47657  0.00215983
        2886    -5.53184    -5.47659  0.00215917
        2887    -5.51254     -5.4766  0.00215846
        2888     -5.5869    -5.47664  0.00215805
        2889    -5.58079    -5.47668   0.0021576
        2890    -5.53537     -5.4767  0.00215695
        2891    -5.53264    -5.47672  0.00215629
        2892    -5.59619    -5.47676  0.00215594
        2893    -5.58168    -5.47679   0.0021555
        2894    -5.54261    -5.47682  0.00215488
        2895    -5.59757    -5.47686  0.00215453
        2896    -5.57496    -5.47689  0.00215406
        2897    -5.58554    -5.47693  0.00215364
        2898    -5.55141    -5.47696  0.00215305
        2899    -5.53406    -5.47698   0.0021524
        2900    -5.49844    -5.47698  0.00215167
        2901    -5.46861    -5.47698  0.00215093
        2902     -5.4502    -5.47697  0.00215021
        2903    -5.50098    -5.47698  0.00214948
        2904    -5.50998    -5.47699  0.00214877
        2905    -5.51032      -5.477  0.00214806
        2906     -5.5425    -5.47702  0.00214744
        2907    -5.53798    -5.47705  0.00214681
        2908    -5.49882    -5.47705  0.00214608
        2909    -5.46537    -5.47705  0.00214535
        2910    -5.46087    -5.47704  0.00214462
        2911    -5.54123    -5.47707  0.00214399
        2912    -5.56001    -5.47709  0.00214345
        2913    -5.48864     -5.4771  0.00214271
        2914    -5.48362     -5.4771  0.00214198
        2915    -5.44747    -5.47709  0.00214127
        2916    -5.51254     -5.4771  0.00214057
        2917    -5.54275    -5.47712  0.00213995
        2918    -5.64586    -5.47718     0.00214
        2919    -5.59583    -5.47722  0.00213965
        2920    -5.60476    -5.47727  0.00213937
        2921    -5.58152     -5.4773  0.00213893
        2922    -5.64482    -5.47736  0.00213897
        2923    -5.58615     -5.4774  0.00213856
        2924    -5.56208    -5.47743  0.00213803
        2925    -5.51097    -5.47744  0.00213733
        2926    -5.40944    -5.47741  0.00213672
        2927    -5.47353    -5.47741  0.00213599
        2928    -5.41203    -5.47739  0.00213538
        2929    -5.47936    -5.47739  0.00213465
        2930    -5.44404    -5.47738  0.00213395
        2931    -5.43132    -5.47736  0.00213328
        2932    -5.38156    -5.47733   0.0021328
        2933    -5.30758    -5.47727  0.00213286
        2934    -5.32168    -5.47722  0.00213279
        2935    -5.46989    -5.47722  0.00213207
        2936    -5.47066    -5.47722  0.00213134
        2937    -5.50097    -5.47722  0.00213063
        2938    -5.50199    -5.47723  0.00212993
        2939    -5.50407    -5.47724  0.00212922
        2940    -5.44079    -5.47723  0.00212853
        2941    -5.36879    -5.47719  0.00212813
        2942     -5.3448    -5.47715  0.00212788
        2943    -5.37786    -5.47711  0.00212742
        2944    -5.43936     -5.4771  0.00212674
        2945    -5.50369    -5.47711  0.00212604
        2946    -5.59402    -5.47715  0.00212569
        2947    -5.52413    -5.47717  0.00212502
        2948    -5.57572     -5.4772  0.00212457
        2949    -5.56081    -5.47723  0.00212404
        2950    -5.55599    -5.47725  0.00212348
        2951    -5.47106    -5.47725  0.00212276
        2952    -5.38039    -5.47722   0.0021223
        2953    -5.44464    -5.47721  0.00212161
        2954    -5.38375    -5.47718  0.00212113
        2955    -5.38215    -5.47714  0.00212065
        2956    -5.38287    -5.47711  0.00212017
        2957    -5.36107    -5.47707  0.00211982
        2958    -5.47557    -5.47707   0.0021191
        2959    -5.41762    -5.47705  0.00211848
        2960    -5.36706    -5.47701  0.00211809
        2961    -5.26247    -5.47694  0.00211862
        2962    -5.31804    -5.47689  0.00211858
        2963    -5.40529    -5.47686    0.002118
        2964    -5.32607    -5.47681   0.0021179
        2965    -5.28938    -5.47675  0.00211813
        2966    -5.26973    -5.47668  0.00211856
        2967    -5.30297    -5.47662  0.00211866
        2968    -5.41429     -5.4766  0.00211805
        2969    -5.39418    -5.47657  0.00211752
        2970    -5.35309    -5.47653  0.00211721
        2971    -5.37808     -5.4765  0.00211676
        2972    -5.40845    -5.47648  0.00211617
        2973    -5.31024    -5.47642   0.0021162
        2974    -5.41417     -5.4764  0.00211559
        2975    -5.49235     -5.4764  0.00211489
        2976    -5.53126    -5.47642  0.00211426
        2977    -5.45231    -5.47641  0.00211356
        2978    -5.51994    -5.47643   0.0021129
        2979    -5.55699    -5.47646  0.00211237
        2980    -5.58425    -5.47649  0.00211197
        2981    -5.66076    -5.47655  0.00211216
        2982    -5.68293    -5.47662  0.00211259
        2983    -5.65201    -5.47668   0.0021127
        2984    -5.49013    -5.47669  0.00211199
        2985    -5.49793    -5.47669   0.0021113
        2986    -5.43504    -5.47668  0.00211064
        2987    -5.45704    -5.47667  0.00210994
        2988    -5.45164    -5.47666  0.00210925
        2989    -5.40345    -5.47664  0.00210869
        2990    -5.48814    -5.47664  0.00210799
        2991    -5.51346    -5.47666  0.00210732
        2992    -5.49182    -5.47666  0.00210662
        2993    -5.46142    -5.47666  0.00210592
        2994    -5.41021    -5.47663  0.00210534
        2995    -5.42055    -5.47662  0.00210472
        2996    -5.38621    -5.47659  0.00210423
        2997    -5.46444    -5.47658  0.00210353
        2998    -5.43378    -5.47657  0.00210288
        2999    -5.50524    -5.47658   0.0021022
        3000    -5.37772    -5.47654  0.00210176
        3001    -5.42964    -5.47653  0.00210111
        3002    -5.32649    -5.47648  0.00210101
        3003    -5.33761    -5.47643  0.00210082
        3004    -5.34402    -5.47639  0.00210058
        3005    -5.45552    -5.47638  0.00209989
        3006    -5.44611    -5.47637  0.00209922
        3007    -5.41739    -5.47635  0.00209861
        3008    -5.37527    -5.47632  0.00209818
        3009    -5.34512    -5.47627  0.00209794
        3010    -5.41447    -5.47625  0.00209734
        3011    -5.33094    -5.47621   0.0020972
        3012    -5.44143    -5.47619  0.00209654
        3013    -5.35502    -5.47615  0.00209623
        3014    -5.42925    -5.47614  0.00209559
        3015     -5.4804    -5.47614  0.00209489
        3016    -5.57731    -5.47617  0.00209447
        3017    -5.54643     -5.4762   0.0020939
        3018    -5.58284    -5.47623  0.00209351
        3019    -5.50606    -5.47624  0.00209284
        3020    -5.56814    -5.47627  0.00209237
        3021     -5.5472     -5.4763  0.00209181
        3022    -5.50693    -5.47631  0.00209114
        3023    -5.42708    -5.47629  0.00209051
        3024     -5.4782    -5.47629  0.00208982
        3025    -5.42037    -5.47627  0.00208921
        3026    -5.49878    -5.47628  0.00208853
        3027    -5.42061    -5.47626  0.00208792
        3028    -5.48399    -5.47626  0.00208724
        3029    -5.44847    -5.47625  0.00208657
        3030     -5.4037    -5.47623  0.00208601
        3031    -5.30311    -5.47617  0.00208611
        3032    -5.29714    -5.47611  0.00208626
        3033    -5.24981    -5.47604   0.0020869
        3034    -5.39561    -5.47601  0.00208638
        3035    -5.45495    -5.47601  0.00208571
        3036    -5.43444    -5.47599  0.00208506
        3037    -5.49168      -5.476  0.00208438
        3038    -5.53905    -5.47602   0.0020838
        3039    -5.45146    -5.47601  0.00208313
        3040    -5.44202      -5.476  0.00208248
        3041    -5.37478    -5.47597  0.00208206
        3042    -5.35623    -5.47593  0.00208175
        3043    -5.33388    -5.47588  0.00208158
        3044      -5.371    -5.47584  0.00208119
        3045    -5.38412    -5.47581  0.00208072
        3046    -5.35548    -5.47578  0.00208041
        3047    -5.45788    -5.47577  0.00207974
        3048    -5.48133    -5.47577  0.00207906
        3049    -5.43561    -5.47576  0.00207842
        3050    -5.45023    -5.47575  0.00207775
        3051    -5.44964    -5.47574  0.00207709
        3052    -5.47396    -5.47574  0.00207641
        3053    -5.43617    -5.47573  0.00207577
        3054    -5.47628    -5.47573  0.00207509
        3055    -5.38255     -5.4757  0.00207463
        3056    -5.38471    -5.47567  0.00207417
        3057    -5.33891    -5.47562  0.00207397
        3058    -5.38779    -5.47559  0.00207349
        3059    -5.34888    -5.47555  0.00207323
        3060    -5.37802    -5.47552   0.0020728
        3061      -5.436    -5.47551  0.00207216
        3062    -5.54345    -5.47553   0.0020716
        3063    -5.52219    -5.47555  0.00207098
        3064    -5.51318    -5.47556  0.00207034
        3065    -5.46249    -5.47555  0.00206967
        3066    -5.45338    -5.47555  0.00206901
        3067    -5.39623    -5.47552  0.00206849
        3068    -5.39116    -5.47549    0.002068
        3069    -5.44631    -5.47548  0.00206735
        3070    -5.42115    -5.47547  0.00206675
        3071    -5.50309    -5.47547   0.0020661
        3072    -5.51993    -5.47549  0.00206548
        3073    -5.42664    -5.47547  0.00206487
        3074     -5.3964    -5.47545  0.00206436
        3075    -5.43826    -5.47544  0.00206372
        3076    -5.41955    -5.47542  0.00206313
        3077    -5.48987    -5.47542  0.00206246
        3078    -5.44501    -5.47541  0.00206182
        3079    -5.43591     -5.4754  0.00206119
        3080    -5.44902    -5.47539  0.00206054
        3081    -5.45661    -5.47538  0.00205988
        3082    -5.46584    -5.47538  0.00205921
        3083    -5.50393    -5.47539  0.00205856
        3084    -5.43483    -5.47538  0.00205794
        3085    -5.57806    -5.47541  0.00205754
        3086    -5.63616    -5.47546  0.00205753
        3087    -5.62375    -5.47551  0.00205743
        3088    -5.50776    -5.47552  0.00205679
        3089    -5.43345    -5.47551  0.00205617
        3090    -5.46004     -5.4755  0.00205551
        3091    -5.50298    -5.47551  0.00205486
        3092     -5.3836    -5.47548  0.00205441
        3093    -5.48497    -5.47548  0.00205375
        3094    -5.48054    -5.47549  0.00205309
        3095    -5.51025     -5.4755  0.00205245
        3096    -5.49673     -5.4755   0.0020518
        3097    -5.46283     -5.4755  0.00205114
        3098    -5.33282    -5.47545    0.002051
        3099    -5.54988    -5.47548  0.00205048
        3100      -5.473    -5.47548  0.00204982
        3101    -5.49992    -5.47549  0.00204917
        3102    -5.36831    -5.47545   0.0020488
        3103    -5.42793    -5.47544   0.0020482
        3104    -5.49069    -5.47544  0.00204754
        3105    -5.41425    -5.47542  0.00204698
        3106    -5.42916    -5.47541  0.00204637
        3107    -5.51048    -5.47542  0.00204575
        3108    -5.41204     -5.4754  0.00204519
        3109    -5.49418     -5.4754  0.00204454
        3110    -5.46421     -5.4754  0.00204389
        3111    -5.42385    -5.47538   0.0020433
        3112    -5.47986    -5.47538  0.00204264
        3113    -5.42994    -5.47537  0.00204204
        3114    -5.40469    -5.47535  0.00204151
        3115    -5.49421    -5.47535  0.00204086
        3116    -5.56656    -5.47538  0.00204042
        3117    -5.42463    -5.47537  0.00203983
        3118    -5.46443    -5.47536  0.00203918
        3119    -5.42058    -5.47534   0.0020386
        3120    -5.49493    -5.47535  0.00203795
        3121    -5.49944    -5.47536  0.00203732
        3122    -5.50482    -5.47537  0.00203668
        3123    -5.46785    -5.47537  0.00203603
        3124    -5.42658    -5.47535  0.00203544
        3125    -5.55459    -5.47538  0.00203495
        3126    -5.57895    -5.47541  0.00203457
        3127    -5.56057    -5.47544   0.0020341
        3128      -5.556    -5.47546  0.00203361
        3129    -5.60246     -5.4755  0.00203337
        3130    -5.54335    -5.47552  0.00203283
        3131    -5.57839    -5.47556  0.00203245
        3132    -5.58921    -5.47559  0.00203212
        3133    -5.63741    -5.47564  0.00203213
        3134      -5.604    -5.47569   0.0020319
        3135    -5.63036    -5.47573  0.00203185
        3136    -5.77648    -5.47583  0.00203346
        3137    -5.65852    -5.47589  0.00203365
        3138    -5.57493    -5.47592  0.00203324
        3139    -5.58903    -5.47596  0.00203291
        3140    -5.56771    -5.47599  0.00203248
        3141    -5.47001    -5.47598  0.00203183
        3142    -5.52918      -5.476  0.00203125
        3143    -5.46743      -5.476  0.00203061
        3144    -5.48975      -5.476  0.00202997
        3145    -5.55555    -5.47603  0.00202948
        3146    -5.54233    -5.47605  0.00202895
        3147     -5.5585    -5.47608  0.00202847
        3148    -5.56281     -5.4761  0.00202801
        3149    -5.45877     -5.4761  0.00202738
        3150    -5.37873    -5.47607  0.00202697
        3151    -5.38487    -5.47604  0.00202653
        3152    -5.39998    -5.47601  0.00202603
        3153    -5.38298    -5.47598   0.0020256
        3154    -5.35086    -5.47594  0.00202535
        3155    -5.37747    -5.47591  0.00202495
        3156    -5.39412    -5.47589  0.00202447
        3157    -5.35919    -5.47585  0.00202417
        3158    -5.36675    -5.47582  0.00202382
        3159    -5.38939    -5.47579  0.00202337
        3160    -5.50454     -5.4758  0.00202275
        3161    -5.47909     -5.4758  0.00202211
        3162    -5.67275    -5.47586  0.00202243
        3163    -5.63341    -5.47591   0.0020224
        3164    -5.65245    -5.47597  0.00202253
        3165    -5.69199    -5.47603  0.00202304
